contest_name,choice,votes
Morgan County Commissioner District 2 - REP,Robert W Pennington,3064
Morgan County Coroner - REP,Mike Dahl,3240
Morgan County Sheriff - REP,Dave (David) D. Martin,3240
Morgan County Treasurer - REP,Kirstin M Watson,3121
Otero County Assessor (REP),Ken R Hood,2183
Otero County Coroner (REP),Robert M Fowler,2297
Otero County Sheriff (REP),Brian Lovato,2102
Otero County Treasurer (REP),Shawna Frankmore,2092
Ouray County Commissioner - District 2 - DEM,Glynn Williams,941
Park County Assessor - DEM,Natessia Leverington,1859
Park County Assessor - REP,Monica Jones,1922
Park County Assessor - REP,Cyndy Weld,1244
Park County Clerk and Recorder - DEM,Tali Thomason,1884
Park County Clerk and Recorder - REP,"Milena ""Mel"" Kassel",2899
Park County Commissioner District 3 - DEM,Truman Esmond,1910
Park County Commissioner District 3 - REP,Tyrene Cook,1752
Park County Commissioner District 3 - REP,Wallie Weld,1558
Park County Coroner - DEM,Rob Shearer,1857
Park County Coroner - REP,David E Kintz Jr,2939
Park County Sheriff - DEM,Mark Noel,1867
Park County Sheriff - REP,Steve Spodyak,2226
Park County Sheriff - REP,Ahmet Susic,1232
Park County Surveyor - REP,Jack Kirby,2833
Park County Treasurer - DEM,Jim Stockbridge,1872
Park County Treasurer - REP,Amy Flint,2867
Phillips County Assessor - REP,Douglas D. Kamery,930
Phillips County Commissioner - District 1 - REP,Terry L. Hofmeister,910
Phillips County Sheriff - REP,David Romero Jr.,581
Phillips County Sheriff - REP,Michael Beard,470
Phillips County Treasurer - REP,Steve D. Young,885
Pitkin County Commissioner - District 1,John Doyle,1930
Pitkin County Commissioner - District 1,Rob Ittner,1854
Pitkin County Commissioner - District 1,Torre,965
Prowers County Assessor - REP,Wylee Wollert,1422
Prowers County Clerk and Recorder - REP,Jana Coen,1467
Prowers County Commissioner - District 2 - REP,Ron Cook,1349
Prowers County Coroner - REP,Anthony Letteer,1306
Prowers County Sheriff - REP,Samuel C. Zordel,1347
Prowers County Treasurer - REP,Abbie Campbell,1431
Pueblo County Assessor - DEM,Naseem Zubi,19040
Pueblo County Assessor - REP,Tammi Pando,13298
Pueblo County Clerk and Recorder - DEM,Candace Rivera,20294
Pueblo County Clerk and Recorder - REP,Mary Vieth,13210
Pueblo County Commissioner - District 3 - DEM,Angela Giron,19621
Pueblo County Commissioner - District 3 - REP,Zach Swearingen,13679
Pueblo County Coroner - DEM,Zolanye McCulley-Bachicha,20185
Pueblo County Coroner - REP,Gregory Grahek,13416
Pueblo County Sheriff - DEM,Allen Medina,11930
Pueblo County Sheriff - DEM,David J. Lucero,10500
Pueblo County Surveyor - DEM,Randy Reeves,19676
Pueblo County Treasurer - DEM,Kim Archuletta,20119
Pueblo County Treasurer - REP,Jonathan Ambler,13291
Regent of the University of Colorado - Congressional District 2 - DEM,Edie Hooton,49301
Regent of the University of Colorado - Congressional District 2 - DEM,Murray Smith,37843
Regent of the University of Colorado - Congressional District 2 - DEM,Kubs Lalchandani,35661
Regent of the University of Colorado - Congressional District 2 - DEM (Routt),Edie Hooton,1255
Regent of the University of Colorado - Congressional District 2 - DEM (Routt),Murray Smith,948
Regent of the University of Colorado - Congressional District 2 - DEM (Routt),Kubs Lalchandani,778
Regent of the University of Colorado - Congressional District 2 - REP,Marty Neilson,33888
Regent of the University of Colorado - Congressional District 6 - DEM,Ilana Spiegel,86948
Regent of the University of Colorado - Congressional District 6 - REP,Veanessa Burbage,39367
Regent of the University of Colorado - Congressional District 7 - DEM,Nolbert Chavez,104211
Regent of the University of Colorado - Congressional District 7 - REP,Paul Mueller,35267
Regent of the University of Colorado - Congressional District 7 - REP,Joan Poston,22751
Regent of the University of Colorado - Congressional District 7 - REP (Chaffee),Paul Mueller,1386
Regent of the University of Colorado - Congressional District 7 - REP (Chaffee),Joan Poston,717
Regent of the University of Colorado - Congressional District 7 - REP (Custer),Paul Mueller,605
Regent of the University of Colorado - Congressional District 7 - REP (Custer),Joan Poston,416
Representative to the 120th United States Congress - District 1 - DEM,Melat Kiros,83855
Representative to the 120th United States Congress - District 1 - DEM,Diana DeGette,62715
Representative to the 120th United States Congress - District 1 - DEM,Wanda James,11075
Representative to the 120th United States Congress - District 1 - REP,Christy Peterson,15010
Representative to the 120th United States Congress - District 2 - DEM,Joe Neguse,136146
Representative to the 120th United States Congress - District 2 - REP,Kelley Anne Dennison,13659
Representative to the 120th United States Congress - District 2 - REP,Christina Blunt (Ducommun),10627
Representative to the 120th United States Congress - District 2 - REP (Boulder),Kelley Anne Dennison,7475
Representative to the 120th United States Congress - District 2 - REP (Boulder),Christina Blunt (Ducommun),4754
Representative to the 120th United States Congress - District 2 - REP (Clear Creek),Kelley Anne Dennison,450
Representative to the 120th United States Congress - District 2 - REP (Clear Creek),Christina Blunt (Ducommun),285
Representative to the 120th United States Congress - District 3 - DEM,Dwayne L. Romero,39655
Representative to the 120th United States Congress - District 3 - DEM,Alex Kelloff,32830
Representative to the 120th United States Congress - District 3 - DEM (La Plata),Dwayne L. Romero,5357
Representative to the 120th United States Congress - District 3 - DEM (La Plata),Alex Kelloff,4422
Representative to the 120th United States Congress - District 3 - DEM (Las Animas),Dwayne L. Romero,1202
Representative to the 120th United States Congress - District 3 - DEM (Las Animas),Alex Kelloff,797
Representative to the 120th United States Congress - District 3 - DEM (Otero),Dwayne L. Romero,989
Representative to the 120th United States Congress - District 3 - DEM (Otero),Alex Kelloff,530
Representative to the 120th United States Congress - District 3 - DEM (San Miguel),Alex Kelloff,739
Representative to the 120th United States Congress - District 3 - DEM (San Miguel),Dwayne L. Romero,589
Representative to the 120th United States Congress - District 3 - REP,Jeff Hurd,56076
Representative to the 120th United States Congress - District 3 - REP,Ron Hanks,28294
Representative to the 120th United States Congress - District 3 - REP (Costilla),Jeff Hurd,199
Representative to the 120th United States Congress - District 3 - REP (Costilla),Ron Hanks,120
Representative to the 120th United States Congress - District 3 - REP (Gunnison),Jeff Hurd,807
Representative to the 120th United States Congress - District 3 - REP (Gunnison),Ron Hanks,446
Representative to the 120th United States Congress - District 3 - REP (Hinsdale),Jeff Hurd,103
Representative to the 120th United States Congress - District 3 - REP (Hinsdale),Ron Hanks,81
Representative to the 120th United States Congress - District 3 - REP (La Plata),Jeff Hurd,3564
Representative to the 120th United States Congress - District 3 - REP (La Plata),Ron Hanks,1825
Representative to the 120th United States Congress - District 3 - REP (Mineral),Jeff Hurd,112
Representative to the 120th United States Congress - District 3 - REP (Mineral),Ron Hanks,68
Representative to the 120th United States Congress - District 3 - REP (Ouray),Jeff Hurd,428
Representative to the 120th United States Congress - District 3 - REP (Ouray),Ron Hanks,283
Representative to the 120th United States Congress - District 3 - REP (Pitkin),Jeff Hurd,586
Representative to the 120th United States Congress - District 3 - REP (Pitkin),Ron Hanks,232
Representative to the 120th United States Congress - District 3 - REP (Saguache),Jeff Hurd,360
Representative to the 120th United States Congress - District 3 - REP (Saguache),Ron Hanks,209
Representative to the 120th United States Congress - District 3 - REP (San Miguel),Jeff Hurd,231
Representative to the 120th United States Congress - District 3 - REP (San Miguel),Ron Hanks,121
Representative to the 120th United States Congress - District 4 - DEM,Eileen Laubacher,72483
Representative to the 120th United States Congress - District 4 - DEM,Jenna Preston,249
Representative to the 120th United States Congress - District 4 - REP,Lauren Boebert,92651
Representative to the 120th United States Congress - District 5 - DEM,Jessica Killin,45511
Representative to the 120th United States Congress - District 5 - DEM,Joe Reagan,28864
Representative to the 120th United States Congress - District 5 - REP,Jeff Crank,76547
Representative to the 120th United States Congress - District 6 - DEM,Jason Crow,94207
Representative to the 120th United States Congress - District 6 - REP,Mel Tewahade,38437
Representative to the 120th United States Congress - District 7 - DEM,Brittany Pettersen,113707
Representative to the 120th United States Congress - District 7 - REP,Tim Bennett,58805
Representative to the 120th United States Congress - District 8 - DEM,Manny Rutinel,50435
Representative to the 120th United States Congress - District 8 - DEM,Shannon Bird,26122
Representative to the 120th United States Congress - District 8 - DEM,Evan Munsing,3717
Representative to the 120th United States Congress - District 8 - REP,Gabe Evans,48012
Rio Blanco County Clerk and Recorder - REP,Shawn M Luce,1720
Rio Blanco County Commissioner District 1 - REP,Travis Day,1275
Rio Blanco County Commissioner District 1 - REP,Richard Ford,797
Rio Blanco County Coroner - REP,Laura L. Smith,1671
Rio Blanco County Sheriff - REP,Travis Mobley,1796
Rio Blanco County Sheriff - REP,Jim D Amick,333
Rio Blanco County Surveyor - REP,Jonathan Leif Joy,1715
Rio Blanco County Treasurer - REP,Rebecca Balboa,1600
Rio Grande County Assessor - REP,J. J. Mondragon,1656
Rio Grande County Clerk and Recorder - REP,Cindy Hill,1642
Rio Grande County Commissioner District 2 - REP,Tyler Ratzlaff,1076
Rio Grande County Commissioner District 2 - REP,Kurt Holland,754
Rio Grande County Coroner - REP,Stephen Hunzeker,1654
Rio Grande County Sheriff - DEM,Gilbert Eloy Atencio,897
Rio Grande County Sheriff - REP,Anne M. Robinson,1290
Rio Grande County Sheriff - REP,Patrick Martinez,557
Routt County Commissioner - District 3 - DEM,Sonja Macys,3786
Routt County Sheriff - DEM,Doug Scherar,3232
Saguache County Assessor - DEM,Peter Peterson,738
Saguache County Clerk and Recorder - REP,Trish Gilbert,511
Saguache County Commissioner District 3 - DEM,Liza Marron,741
Saguache County Commissioner District 3 - DEM,Tim N. Lovato,277
Saguache County Commissioner District 3 - REP,Jeff Phillips,493
Saguache County Coroner - REP,Tania Sanchez,475
Saguache County Sheriff - REP,Dan Warwick,494
Saguache County Treasurer - REP,Regina Swartz,505
San Miguel County Clerk and Recorder - DEM,Michael Wyszynski,1265
San Miguel County Commissioner District 2 - DEM,Paul Reich,1148
San Miguel County Coroner - DEM,Emil Sante,1240
San Miguel County Sheriff - DEM,Lane Keith Masters,1071
San Miguel County Surveyor - DEM,J. David Foley,1178
San Miguel County Treasurer - DEM,Brandi R. Hatfield,1118
Secretary of State - DEM,Amanda Gonzalez,505543
Secretary of State - DEM,Jessie Danielson,277393
Secretary of State - DEM (Chaffee),Amanda Gonzalez,2584
Secretary of State - DEM (Chaffee),Jessie Danielson,1559
Secretary of State - DEM (Clear Creek),Amanda Gonzalez,978
Secretary of State - DEM (Clear Creek),Jessie Danielson,570
Secretary of State - DEM (Delta),Amanda Gonzalez,1863
Secretary of State - DEM (Delta),Jessie Danielson,1117
Secretary of State - DEM (Fremont),Amanda Gonzalez,2462
Secretary of State - DEM (Fremont),Jessie Danielson,1348
Secretary of State - DEM (Garfield),Amanda Gonzalez,3537
Secretary of State - DEM (Garfield),Jessie Danielson,2484
Secretary of State - DEM (Grand),Amanda Gonzalez,1280
Secretary of State - DEM (Grand),Jessie Danielson,823
Secretary of State - DEM (Gunnison),Amanda Gonzalez,1627
Secretary of State - DEM (Gunnison),Jessie Danielson,1149
Secretary of State - DEM (Montrose),Amanda Gonzalez,2558
Secretary of State - DEM (Montrose),Jessie Danielson,1533
Secretary of State - DEM (Park),Amanda Gonzalez,1354
Secretary of State - DEM (Park),Jessie Danielson,798
Secretary of State - DEM (Pitkin),Amanda Gonzalez,1743
Secretary of State - DEM (Pitkin),Jessie Danielson,1429
Secretary of State - DEM (Saguache),Amanda Gonzalez,618
Secretary of State - DEM (Saguache),Jessie Danielson,329
Secretary of State - DEM (Summit),Amanda Gonzalez,2478
Secretary of State - DEM (Summit),Jessie Danielson,1842
Secretary of State - DEM (Teller),Amanda Gonzalez,1601
Secretary of State - DEM (Teller),Jessie Danielson,939
Secretary of State - LBR,Alex Astley,2203
Secretary of State - LBR,Sean Vadney,1357
Secretary of State - REP,James Wiley,445558
Sedgwick County Assessor - REP,Elmer Ruder,528
Sedgwick County Commissioner - District 1 - REP,Randy R Renquist,475
Sedgwick County Coroner - REP,Tasha L Harris,558
Sedgwick County Sheriff - REP,Koby Quayle,489
Sedgwick County Sheriff - REP,Kim Zion,176
Sedgwick County Treasurer - REP,Lori L Ehmke,595
State Board of Education Member - Congressional District 1 - DEM,Lisa Escarcega,124451
State Board of Education Member - Congressional District 1 - REP,Frederick Espinoza,14899
State Board of Education Member - Congressional District 3 - DEM,Barb Clementi,73280
State Board of Education Member - Congressional District 3 - REP,Sherri M Wright,77654
State Board of Education Member - Congressional District 7 - DEM,Karla Esser,104867
State Board of Education Member - Congressional District 7 - REP,Steve Barton,49678
State Board of Education Member - Congressional District 7 - REP,Nick Morris,10264
State Representative - District 10 - DEM,Junie Joseph,14385
State Representative - District 11 - DEM,Karen McCormick,15480
State Representative - District 12 - DEM,Kyle Brown,19596
State Representative - District 12 - REP,Ryan Rhatigan,2999
State Representative - District 13 - DEM,Consuelo Redhorse,7217
State Representative - District 13 - DEM,Chris Floyd,7046
State Representative - District 13 - REP,Miguel Martinez,7959
State Representative - District 14 - DEM,Sarah Emery,10317
State Representative - District 14 - REP,Ava Flanell,11007
State Representative - District 14 - REP,Troy Vanderhule,4001
State Representative - District 15 - DEM,Jeff K. Livingston,7481
State Representative - District 15 - REP,Pricella Tiegen,8359
State Representative - District 16 - DEM,Steph Vigil,9541
State Representative - District 16 - REP,Jill Haffley,5126
State Representative - District 16 - REP,Jamie Koch,2830
State Representative - District 17 - DEM,Regina English,3701
State Representative - District 17 - DEM,Chauncy Johnson,2232
State Representative - District 17 - REP,Laura Martin,2982
State Representative - District 18 - DEM,Amy T Paschal,10954
State Representative - District 18 - REP,Adriana Cuva,7888
State Representative - District 19 - DEM,Jillaire McMillan,3271
State Representative - District 19 - DEM,Anil Pesaramelli,2631
State Representative - District 19 - DEM,Colton Jonjak Plahn,1100
State Representative - District 19 - DEM (Weld),Jillaire McMillan,4443
State Representative - District 19 - DEM (Weld),Anil Pesaramelli,2782
State Representative - District 19 - DEM (Weld),Colton Jonjak Plahn,1565
State Representative - District 19 - REP,Dan Woog,7709
State Representative - District 1 - DEM,Javier Mabrey,10908
State Representative - District 1 - REP,Joseph Montoya,2963
State Representative - District 20 - REP,Jarvis Caldwell,16169
State Representative - District 21 - DEM,Michelle Tweed,4735
State Representative - District 21 - REP,Brenda Miller,4107
State Representative - District 21 - REP,Alexander M. Africa,1420
State Representative - District 22 - DEM,Michael Pierson,8003
State Representative - District 22 - REP,Ken deGraaf,9970
State Representative - District 23 - DEM,Alexis Hoffkling,13881
State Representative - District 24 - DEM,Lisa Feret,14250
State Representative - District 24 - REP,Kristopher Johnson,7095
State Representative - District 25 - DEM,Tammy Story,14252
State Representative - District 25 - REP,Mark Herzfeld,8948
State Representative - District 26 - DEM,Meghan Lukens,9602
State Representative - District 26 - REP,James Kellogg,6458
State Representative - District 27 - DEM,Danielle Varda,14042
State Representative - District 27 - REP,Eric Bodenstab,6556
State Representative - District 28 - DEM,David Rein,11962
State Representative - District 29 - DEM,Lori Goldstein,13548
State Representative - District 29 - REP,Kristine Ireland,5836
State Representative - District 2 (DEM),Scott Baldermann,18916
State Representative - District 2 (REP),Carey Marin,2730
State Representative - District 30 - DEM,Rebekah Stewart,11739
State Representative - District 30 - REP,William Tyler Switzer,4234
State Representative - District 31 - DEM,Gabriel Cervantes,4892
State Representative - District 31 - DEM,"Jacqueline ""Jacque"" Phillips",4089
State Representative - District 31 - REP,Ray Roll,3266
State Representative - District 32 - DEM,Chris VanDijk,7380
State Representative - District 32 - REP,Michelle D. Lee,2265
State Representative - District 32 - REP,Damon L Scordo,1186
State Representative - District 33 - DEM,Heidi Henkel,1461
State Representative - District 33 - DEM,Kenny Van Nguyen,1395
State Representative - District 33 - DEM (Broomfield),Kenny Van Nguyen,8866
State Representative - District 33 - DEM (Broomfield),Heidi Henkel,7195
State Representative - District 33 - REP,Nate Jorgensen,6952
State Representative - District 34 - DEM,Jenny Willford,10454
State Representative - District 34 - REP,Craig Sullivan,5430
State Representative - District 35 - DEM,Lorena Garcia,8582
State Representative - District 36 - DEM,Michael Carter,8478
State Representative - District 36 - REP,Paul E. Nelson,2795
State Representative - District 37 - DEM,Chad Clifford,11980
State Representative - District 37 - REP,Jill Thompson,6094
State Representative - District 38 - DEM,Gretchen Rydin,14182
State Representative - District 39 (DEM),Christian Schilder,10758
State Representative - District 39 (REP),Brandi Bradley,12338
State Representative - District 3 - DEM,Gena Ozols,11775
State Representative - District 3 - REP,Rebecca Winegar,3386
State Representative - District 40 - DEM,Naquetta Ricks,10869
State Representative - District 40 - REP,Clinton Porter,4489
State Representative - District 41 - DEM,Jamie Jackson,6549
State Representative - District 41 - DEM,Anne Keke,5479
State Representative - District 42 - DEM,Sarah Amelia Woodson,4825
State Representative - District 42 - DEM,Mandy Lindsay,2422
State Representative - District 43 (DEM),"Robert ""Bob"" Marshall",12041
State Representative - District 43 (REP),Nate Marsh,9020
State Representative - District 44 (DEM),Richard Bowness,8523
State Representative - District 44 (REP),Anthony Hartsook,6081
State Representative - District 44 (REP),Bob Davis,4541
State Representative - District 45 (DEM),Michael Clarkson,9682
State Representative - District 45 (REP),Max Brooks,12578
State Representative - District 46 - DEM,Tisha Mauro,11521
State Representative - District 46 - REP,Jonathan Post,6917
State Representative - District 47 - DEM,Vic Meyers,7113
State Representative - District 47 - REP,Ty Winter,11370
State Representative - District 48 - DEM,Dez Packard,6342
State Representative - District 48 - REP,Carlos Barron,7862
State Representative - District 49 - DEM,Lesley Smith,16866
State Representative - District 49 - REP,Michael Sheperek,6300
State Representative - District 4 (DEM),Cecelia Espenoza,15021
State Representative - District 4 (REP),Ellwood Ervin,1345
State Representative - District 50 - DEM,Tommy Butler,4316
State Representative - District 50 - REP,Ryan Gonzalez,3319
State Representative - District 51 - DEM,Jacki Marsh,11691
State Representative - District 51 - REP,Amy Parks,7255
State Representative - District 51 - REP,Nancy Rumfelt,4096
State Representative - District 52 - DEM,Yara Zokaie,14271
State Representative - District 53 - DEM,Andy Boesenecker,12243
State Representative - District 53 - REP,Daniel Frick,2691
State Representative - District 54 - DEM,Mallory Martin,6485
State Representative - District 54 - REP,Jason Bias,8644
State Representative - District 54 - REP,Nina Anderson,8106
State Representative - District 55 - DEM,Brittni Packard,8418
State Representative - District 55 - REP,Rick Taggart,11564
State Representative - District 56 - REP,Chris Richardson,16454
State Representative - District 57 - DEM,Elizabeth Velasco,9604
State Representative - District 57 - REP,Russ Andrews,6754
State Representative - District 58 - DEM,Susannah Smith,9145
State Representative - District 58 - REP,Larry Don Suckla,11607
State Representative - District 59 - DEM,Katie Stewart,12027
State Representative - District 59 - REP,Naomi Riess,8903
State Representative - District 5 (DEM),Justine Sandoval,11994
State Representative - District 5 (DEM),Sterling Thomas Simms,3623
State Representative - District 5 (REP),Johnnie W. Johnson,1030
State Representative - District 60 - DEM,Kathryn Kester Green,7739
State Representative - District 60 - REP,Matt Alexander,8700
State Representative - District 60 - REP,Michelle Gray,8448
State Representative - District 61 - DEM,Eliza Hamrick,11708
State Representative - District 61 - REP,Scott Shamblin,7417
State Representative - District 62 - DEM,Matthew Martinez,9832
State Representative - District 62 - REP,Steven Rodriguez,6176
State Representative - District 62 - REP,Evans Gonzalez,52
State Representative - District 63 - REP,Dusty Johnson,14056
State Representative - District 64 - DEM,Maureen (Mo) Dower,8462
State Representative - District 64 - REP,Scott L. Slaugh,10846
State Representative - District 65 - REP,Lori Garcia Sander,11449
State Representative - District 6 (DEM),Iris Halpern,12420
State Representative - District 6 (DEM),Sean Camacho,10123
State Representative - District 6 (REP),Kathleen Angel,1431
State Representative - District 7 (DEM),Jennifer Bacon,9888
State Representative - District 8 (DEM),Lindsay Gilchrist,20449
State Representative - District 8 (REP),Carolyn Barnes,1036
State Representative - District 9 - DEM,Monica VanBuskirk,9572
State Representative - District 9 - DEM,Neal Walia,6670
State Representative - District 9 - REP,Tom Cowhick,2479
State Senator - District 11 - DEM,Tony Exum Sr,11519
State Senator - District 11 - REP,Levon Stilson,7739
State Senator - District 15 - DEM,Janice Marchman,22952
State Senator - District 15 - REP,Rob Woodward,16655
State Senator - District 17 - DEM,Katie Wallace,31454
State Senator - District 17 - REP,Pat Miller,8426
State Senator - District 1 - DEM,Jamie Jeffery,8930
State Senator - District 1 - REP,Byron Pelton,23402
State Senator - District 20 - DEM,Sheila Lieder,25585
State Senator - District 20 - REP,Richard (Rich) Mancuso,13792
State Senator - District 21 - DEM,Adrienne Benavidez,233
State Senator - District 21 - DEM,Alex Ryckman,152
State Senator - District 21 - DEM (Adams),Adrienne Benavidez,10550
State Senator - District 21 - DEM (Adams),Alex Ryckman,5907
State Senator - District 21 - REP,Frederick Alfred Jr,7839
State Senator - District 22 - DEM,Monica Irasema Duran,23454
State Senator - District 22 - REP,Steve Harkess,7890
State Senator - District 24 - DEM,Kyle Mullica,17928
State Senator - District 24 - REP,Kevin Allen,9500
State Senator - District 25 - DEM,William Lindstedt,25171
State Senator - District 25 - REP,Rich Guggenheim,10387
State Senator - District 27 - DEM,Tom Sullivan,21199
State Senator - District 27 - REP,Danielle Lammon,6650
State Senator - District 27 - REP,Darryl Gibbs,6261
State Senator - District 29 - DEM,Iman M. Jodeh,18117
State Senator - District 29 - REP,Robert McKenna,6341
State Senator - District 30 (DEM),Kevin Leung,21989
State Senator - District 30 (REP),John Carson,18744
State Senator - District 31 (DEM),Matt Ball,35419
State Senator - District 31 (REP),Michael F. DiManna,3411
State Senator - District 32 - DEM,Emily Sirota,25701
State Senator - District 32 - REP,Sydnnia Wulff,4413
State Senator - District 34 (DEM),Chela Garcia Irlando,22015
State Senator - District 34 (DEM),Andres Carrera,9754
State Senator - District 34 (REP),Jack Daus,2278
State Senator - District 35 - DEM,Duane L Gurule,11669
State Senator - District 35 - REP,Rod Pelton,29601
State Senator - District 3 - DEM,Aaron Gutierrez,12445
State Senator - District 3 - DEM,Taylor Voss,9740
State Senator - District 3 - REP,Dana Charles,13424
State Senator - District 4 - DEM,Justin Kurth,18958
State Senator - District 4 - REP,Teddy Collins,25664
State Senator - District 7 - REP,Janice Rich,23597
State Senator - District 8 - DEM,Dylan Roberts,17993
State Senator - District 8 - REP,Corey Marshall,11794
State Senator - District 9 - DEM,William Delano Moses III,17270
State Senator - District 9 - REP,Terri Carver,18163
State Senator - District 9 - REP,Lynda Zamora Wilson,9620
State Treasurer - DEM,Jeff Bridges,713539
State Treasurer - REP,Kevin Grantham,447540
Summit County Assessor - DEM,Lisa M. Eurich,3710
Summit County Clerk and Recorder - DEM,Taryn Power,3912
Summit County Commissioner - District 1 - DEM,Eric Mamula,3967
Summit County Commissioner - District 1 - REP,Lori Cutunilli,1174
Summit County Coroner - DEM,Amber Flenniken,3821
Summit County Sheriff - DEM,Jaime FitzSimons,3716
Summit County Treasurer - DEM,Jacqueline Kosel,3682
Surveyor (REP),Warren Ward,1696
Teller County Assessor - REP,Kurt Schoenberger,4160
Teller County Clerk and Recorder - REP,Stephanie Kees,4206
Teller County Commissioner District 2 - DEM,Dennis Luttrell,2274
Teller County Commissioner District 2 - REP,Carl E Andersen,4198
Teller County Coroner - REP,Stephen Tomsky,4171
Teller County Sheriff - REP,Kevin Tedesco,4266
Teller County Treasurer - REP,Krystal Brown,4247
Town of Telluride Town Council,Marya Stark,476
Town of Telluride Town Council,Charles Dalton,332
Town of Telluride Town Council,Chris Uihlein,308
United States Senator - DEM,John Hickenlooper,472792
United States Senator - DEM,Julie Gonzales,422416
United States Senator - REP,Mark Baisley,445276
Washington County Assessor - REP,Hali Thompson,1288
Washington County Clerk and Recorder - REP,Annie Kuntz,1340
Washington County Commissioner - District 1 - REP,Richard Alonso Holtorf,1004
Washington County Commissioner - District 1 - REP,Gisele Jefferson,558
Washington County Coroner - REP,Dallas Bowin,1344
Washington County Sheriff - REP,Robbie Furrow,1284
Washington County Treasurer - REP,Michelle Swan,1358
Weld County Assessor - REP,Jason A Marini,32000
Weld County Clerk and Recorder - REP,Rudy Santos,32106
Weld County Commissioner - At-Large - REP,Steve Reams,33114
Weld County Commissioner - District 2 - REP,Scott James,11228
Weld County Sheriff - REP,Matt Turner,32695
Yuma County Assessor - REP,Kaci Scholes,2021
Yuma County Clerk and Recorder - REP,Haleigh Studer,1295
Yuma County Clerk and Recorder - REP,Sara Vance,1140
Yuma County Commissioner - District 1 - REP,Cliff Leonhardt,1747
Yuma County Coroner - REP,Javan Jones,2197
Yuma County Sheriff - REP,Larry D. Gilliland,1630
Yuma County Sheriff - REP,Matthew W. Hardesty,842
Yuma County Treasurer - REP,Chrystal Hammond,2098
