county_id,county_name,contest_name,contest_id
7,Boulder,Regent of the University of Colorado - Congressional District 2 - DEM,1501855
7,Boulder,State Senator - District 15 - DEM,1501857
7,Boulder,State Senator - District 17 - DEM,1501859
7,Boulder,State Representative - District 10 - DEM,1501861
7,Boulder,State Representative - District 11 - DEM,1501863
7,Boulder,State Representative - District 12 - DEM,1501865
7,Boulder,State Representative - District 19 - DEM,1501867
7,Boulder,State Representative - District 49 - DEM,1501869
7,Boulder,Boulder County Commissioner - District 3 - DEM,1501871
7,Boulder,Boulder County Clerk and Recorder - DEM,1501873
7,Boulder,Boulder County Treasurer - DEM,1501875
7,Boulder,Boulder County Assessor - DEM,1501877
7,Boulder,Boulder County Sheriff - DEM,1501879
7,Boulder,Boulder County Surveyor - DEM,1501881
7,Boulder,Boulder County Coroner - DEM,1501883
7,Boulder,Secretary of State - LBR,1501885
7,Boulder,United States Senator - REP,1501887
7,Boulder,Representative to the 120th United States Congress - District 2 - REP (Boulder),1501889
7,Boulder,Governor - REP,1501891
7,Boulder,Secretary of State - REP,1501893
7,Boulder,State Treasurer - REP,1501895
7,Boulder,Attorney General - REP,1501897
7,Boulder,Regent of the University of Colorado - Congressional District 2 - REP,1501899
7,Boulder,State Senator - District 15 - REP,1501901
7,Boulder,State Senator - District 17 - REP,1501903
7,Boulder,State Representative - District 12 - REP,1501905
7,Boulder,State Representative - District 19 - REP,1501907
7,Boulder,State Representative - District 49 - REP,1501909
7,Boulder,Governor - UNI,1501911
8,Chaffee,United States Senator - DEM,124605
8,Chaffee,Representative to the 120th United States Congress - District 7 - DEM,124607
8,Chaffee,Governor - DEM,124609
8,Chaffee,Secretary of State - DEM (Chaffee),124611
8,Chaffee,State Treasurer - DEM,124613
8,Chaffee,Attorney General - DEM,124615
8,Chaffee,State Board of Education Member - Congressional District 7 - DEM,124617
8,Chaffee,Regent of the University of Colorado - Congressional District 7 - DEM,124619
8,Chaffee,State Senator - District 4 - DEM,124621
8,Chaffee,State Representative - District 13 - DEM,124623
8,Chaffee,State Representative - District 60 - DEM,124625
8,Chaffee,Chaffee County Commissioner - District 3 - DEM,124627
8,Chaffee,Chaffee County Clerk and Recorder - DEM,124629
8,Chaffee,Chaffee County Treasurer - DEM,124631
8,Chaffee,Chaffee County Coroner - DEM,124633
8,Chaffee,Secretary of State - LBR,124635
8,Chaffee,United States Senator - REP,124637
8,Chaffee,Representative to the 120th United States Congress - District 7 - REP,124639
8,Chaffee,Governor - REP,124641
8,Chaffee,Secretary of State - REP,124643
8,Chaffee,State Treasurer - REP,124645
8,Chaffee,Attorney General - REP,124647
8,Chaffee,State Board of Education Member - Congressional District 7 - REP,124649
8,Chaffee,Regent of the University of Colorado - Congressional District 7 - REP (Chaffee),124651
8,Chaffee,State Senator - District 4 - REP,124653
8,Chaffee,State Representative - District 13 - REP,124655
8,Chaffee,State Representative - District 60 - REP,124657
8,Chaffee,Chaffee County Commissioner - District 3 - REP,124659
8,Chaffee,Governor - UNI,124661
9,Cheyenne,United States Senator - DEM,27321
9,Cheyenne,Representative to the 120th United States Congress - District 4 - DEM,27323
9,Cheyenne,Governor - DEM,27325
9,Cheyenne,Secretary of State - DEM,27327
9,Cheyenne,State Treasurer - DEM,27329
9,Cheyenne,Attorney General - DEM,27331
9,Cheyenne,State Senator - District 35 - DEM,27333
9,Cheyenne,Secretary of State - LBR,27335
9,Cheyenne,United States Senator - REP,27337
9,Cheyenne,Representative to the 120th United States Congress - District 4 - REP,27339
9,Cheyenne,Governor - REP (Cheyenne),27341
9,Cheyenne,Secretary of State - REP,27343
9,Cheyenne,State Treasurer - REP,27345
9,Cheyenne,Attorney General - REP,27347
9,Cheyenne,State Senator - District 35 - REP,27349
9,Cheyenne,State Representative - District 56 - REP,27351
9,Cheyenne,Cheyenne County Commissioner - District 2 - REP,27353
9,Cheyenne,Cheyenne County Clerk and Recorder - REP,27355
9,Cheyenne,Cheyenne County Treasurer - REP,27357
9,Cheyenne,Cheyenne County Assessor - REP,27359
9,Cheyenne,Cheyenne County Sheriff - REP,27361
9,Cheyenne,Governor - UNI,27363
10,Clear Creek,United States Senator - DEM,377737
10,Clear Creek,Representative to the 120th United States Congress - District 2 - DEM,377739
10,Clear Creek,Governor - DEM,377741
10,Clear Creek,Secretary of State - DEM (Clear Creek),377743
10,Clear Creek,State Treasurer - DEM,377745
10,Clear Creek,Attorney General - DEM,377747
10,Clear Creek,Regent of the University of Colorado - Congressional District 2 - DEM,377749
10,Clear Creek,State Senator - District 8 - DEM,377751
10,Clear Creek,State Representative - District 49 - DEM,377753
10,Clear Creek,Clear Creek County Commissioner - District 1 - DEM,377755
10,Clear Creek,Clear Creek County Clerk and Recorder - DEM,377757
10,Clear Creek,Clear Creek County Treasurer - DEM,377759
10,Clear Creek,Secretary of State - LBR,377761
10,Clear Creek,United States Senator - REP,377763
10,Clear Creek,Representative to the 120th United States Congress - District 2 - REP (Clear Creek),377765
10,Clear Creek,Governor - REP,377767
10,Clear Creek,Secretary of State - REP,377769
10,Clear Creek,State Treasurer - REP,377771
10,Clear Creek,Attorney General - REP,377773
10,Clear Creek,Regent of the University of Colorado - Congressional District 2 - REP,377775
10,Clear Creek,State Senator - District 8 - REP,377777
10,Clear Creek,State Representative - District 49 - REP,377779
10,Clear Creek,Clear Creek County Assessor - REP,377781
10,Clear Creek,Clear Creek County Sheriff - REP,377783
10,Clear Creek,Clear Creek County Coroner - REP,377785
10,Clear Creek,Governor - UNI,377787
11,Conejos,United States Senator - DEM,503752
11,Conejos,Representative to the 120th United States Congress - District 3 - DEM,503754
11,Conejos,Governor - DEM (Conejos),503756
11,Conejos,Secretary of State - DEM,503758
11,Conejos,State Treasurer - DEM,503760
11,Conejos,Attorney General - DEM,503762
11,Conejos,State Board of Education Member - Congressional District 3 - DEM,503764
11,Conejos,State Representative - District 62 - DEM,503766
11,Conejos,Conejos County Commissioner District 2 - DEM,503768
11,Conejos,Conejos County Clerk and Recorder - DEM,503770
11,Conejos,Conejos County Treasurer - DEM,503772
11,Conejos,Conejos County Assessor - DEM,503774
11,Conejos,Conejos County Sheriff - DEM,503776
11,Conejos,Secretary of State - LBR,503778
11,Conejos,United States Senator - REP,503780
11,Conejos,Representative to the 120th United States Congress - District 3 - REP,503782
11,Conejos,Governor - REP,503784
11,Conejos,Secretary of State - REP,503786
11,Conejos,State Treasurer - REP,503788
11,Conejos,Attorney General - REP,503790
11,Conejos,State Board of Education Member - Congressional District 3 - REP,503792
11,Conejos,State Representative - District 62 - REP,503794
11,Conejos,Conejos County Commissioner District 2 - REP,503796
11,Conejos,Conejos County Sheriff - REP,503798
11,Conejos,Conejos County Surveyor - REP,503800
11,Conejos,Conejos County Coroner - REP,503802
11,Conejos,Governor - UNI,503804
12,Costilla,United States Senator - DEM,1619186
12,Costilla,Representative to the 120th United States Congress - District 3 - DEM,1619188
12,Costilla,Governor - DEM,1619190
12,Costilla,Secretary of State - DEM,1619192
12,Costilla,State Treasurer - DEM,1619194
12,Costilla,Attorney General - DEM,1619196
12,Costilla,State Board of Education Member - Congressional District 3 - DEM,1619198
12,Costilla,State Representative - District 62 - DEM,1619200
12,Costilla,Costilla County Commissioner District 2 - DEM,1619202
12,Costilla,Costilla County Clerk and Recorder - DEM,1619204
12,Costilla,Costilla County Treasurer - DEM,1619206
12,Costilla,Costilla County Assessor - DEM,1619208
12,Costilla,Costilla County Sheriff - DEM,1619210
12,Costilla,Costilla County Coroner - DEM,1619212
12,Costilla,Secretary of State - LBR,1619214
12,Costilla,United States Senator - REP,1619216
12,Costilla,Representative to the 120th United States Congress - District 3 - REP (Costilla),1619218
12,Costilla,Governor - REP,1619220
12,Costilla,Secretary of State - REP,1619222
12,Costilla,State Treasurer - REP,1619224
12,Costilla,Attorney General - REP,1619226
12,Costilla,State Board of Education Member - Congressional District 3 - REP,1619228
12,Costilla,State Representative - District 62 - REP,1619230
12,Costilla,Costilla County Assessor - REP,1619232
12,Costilla,Costilla County Sheriff - REP,1619234
12,Costilla,Governor - UNI,1619236
13,Crowley,United States Senator - DEM,346865
13,Crowley,Representative to the 120th United States Congress - District 4 - DEM,346867
13,Crowley,Governor - DEM,346869
13,Crowley,Secretary of State - DEM,346871
13,Crowley,State Treasurer - DEM,346873
13,Crowley,Attorney General - DEM (Crowley),346875
13,Crowley,State Senator - District 35 - DEM,346877
13,Crowley,State Representative - District 47 - DEM,346879
13,Crowley,Secretary of State - LBR,346881
13,Crowley,United States Senator - REP,346883
13,Crowley,Representative to the 120th United States Congress - District 4 - REP,346885
13,Crowley,Governor - REP (Crowley),346887
13,Crowley,Secretary of State - REP,346889
13,Crowley,State Treasurer - REP,346891
13,Crowley,Attorney General - REP,346893
13,Crowley,State Senator - District 35 - REP,346895
13,Crowley,State Representative - District 47 - REP,346897
13,Crowley,Crowley County Commissioner - District 1 - REP,346899
13,Crowley,Crowley County Clerk and Recorder - REP,346901
13,Crowley,Crowley County Treasurer - REP,346903
13,Crowley,Crowley County Assessor - REP,346905
13,Crowley,Crowley County Sheriff - REP,346907
13,Crowley,Governor - UNI,346909
14,Custer,United States Senator - DEM,1037863
14,Custer,Representative to the 120th United States Congress - District 7 - DEM,1037865
14,Custer,Governor - DEM,1037867
14,Custer,Secretary of State - DEM,1037869
14,Custer,State Treasurer - DEM,1037871
14,Custer,Attorney General - DEM (Custer),1037873
14,Custer,State Board of Education Member - Congressional District 7 - DEM,1037875
14,Custer,Regent of the University of Colorado - Congressional District 7 - DEM,1037877
14,Custer,State Senator - District 4 - DEM,1037879
14,Custer,State Representative - District 60 - DEM,1037881
14,Custer,Secretary of State - LBR,1037883
14,Custer,United States Senator - REP,1037885
14,Custer,Representative to the 120th United States Congress - District 7 - REP,1037887
14,Custer,Governor - REP,1037889
14,Custer,Secretary of State - REP,1037891
14,Custer,State Treasurer - REP,1037893
14,Custer,Attorney General - REP,1037895
14,Custer,State Board of Education Member - Congressional District 7 - REP,1037897
14,Custer,Regent of the University of Colorado - Congressional District 7 - REP (Custer),1037899
14,Custer,State Senator - District 4 - REP,1037901
14,Custer,State Representative - District 60 - REP,1037903
14,Custer,Custer County Board of County Commissioners - District 1 - REP,1037905
14,Custer,Custer County Clerk and Recorder - REP,1037907
14,Custer,Custer County Treasurer - REP,1037909
14,Custer,Custer County Assessor - REP,1037911
14,Custer,Custer County Sheriff - REP,1037913
14,Custer,Custer County Coroner - REP,1037915
14,Custer,Governor - UNI,1037917
15,Delta,United States Senator - DEM,1363372
15,Delta,Representative to the 120th United States Congress - District 3 - DEM,1363374
15,Delta,Governor - DEM,1363376
15,Delta,Secretary of State - DEM (Delta),1363378
15,Delta,State Treasurer - DEM,1363380
15,Delta,Attorney General - DEM,1363382
15,Delta,State Board of Education Member - Congressional District 3 - DEM,1363384
15,Delta,State Representative - District 54 - DEM,1363386
15,Delta,State Representative - District 58 - DEM,1363388
15,Delta,Delta County Commissioner - District 1 - DEM,1363390
15,Delta,Delta County Sheriff - DEM,1363392
15,Delta,Delta County Coroner - DEM,1363394
15,Delta,Secretary of State - LBR,1363396
15,Delta,United States Senator - REP,1363398
15,Delta,Representative to the 120th United States Congress - District 3 - REP,1363400
15,Delta,Governor - REP (Delta),1363402
15,Delta,Secretary of State - REP,1363404
15,Delta,State Treasurer - REP,1363406
15,Delta,Attorney General - REP,1363408
15,Delta,State Board of Education Member - Congressional District 3 - REP,1363410
15,Delta,State Senator - District 7 - REP,1363412
15,Delta,State Representative - District 54 - REP,1363414
15,Delta,State Representative - District 58 - REP,1363416
15,Delta,Delta County Commissioner - District 1 - REP,1363418
15,Delta,Delta County Clerk and Recorder - REP,1363420
15,Delta,Delta County Treasurer - REP,1363422
15,Delta,Delta County Assessor - REP,1363424
15,Delta,Delta County Sheriff - REP,1363426
15,Delta,Delta County Coroner - REP,1363428
15,Delta,Governor - UNI,1363430
16,Denver,United States Senator - DEM,167244
16,Denver,United States Senator - REP,167246
16,Denver,Representative to the 120th United States Congress - District 1 - DEM,167248
16,Denver,Representative to the 120th United States Congress - District 1 - REP,167250
16,Denver,Representative to the 120th United States Congress - District 6 - DEM,167252
16,Denver,Representative to the 120th United States Congress - District 6 - REP,167254
16,Denver,Governor - DEM,167256
16,Denver,Governor - REP (Denver),167258
16,Denver,Governor - UNI,167260
16,Denver,Secretary of State - DEM,167262
16,Denver,Secretary of State - REP,167264
16,Denver,Secretary of State - LBR,167266
16,Denver,State Treasurer - DEM,167268
16,Denver,State Treasurer - REP,167270
16,Denver,Attorney General - DEM,167272
16,Denver,Attorney General - REP,167274
16,Denver,State Board of Education Member - Congressional District 1 - DEM,167276
16,Denver,State Board of Education Member - Congressional District 1 - REP,167278
16,Denver,Regent of the University of Colorado - Congressional District 6 - DEM,167280
16,Denver,Regent of the University of Colorado - Congressional District 6 - REP,167282
16,Denver,State Senator - District 31 (DEM),167284
16,Denver,State Senator - District 31 (REP),167286
16,Denver,State Senator - District 32 - DEM,167288
16,Denver,State Senator - District 32 - REP,167290
16,Denver,State Senator - District 34 (DEM),167292
16,Denver,State Senator - District 34 (REP),167294
16,Denver,State Representative - District 1 - DEM,167296
16,Denver,State Representative - District 1 - REP,167298
16,Denver,State Representative - District 2 (DEM),167300
16,Denver,State Representative - District 2 (REP),167302
16,Denver,State Representative - District 3 - DEM,167304
16,Denver,State Representative - District 3 - REP,167306
16,Denver,State Representative - District 4 (DEM),167308
16,Denver,State Representative - District 4 (REP),167310
16,Denver,State Representative - District 5 (DEM),167312
16,Denver,State Representative - District 5 (REP),167314
16,Denver,State Representative - District 6 (DEM),167316
16,Denver,State Representative - District 6 (REP),167318
16,Denver,State Representative - District 7 (DEM),167320
16,Denver,State Representative - District 8 (DEM),167322
16,Denver,State Representative - District 8 (REP),167324
16,Denver,State Representative - District 9 - DEM,167326
16,Denver,State Representative - District 9 - REP,167328
17,Dolores,United States Senator - DEM,1498242
17,Dolores,Representative to the 120th United States Congress - District 3 - DEM,1498244
17,Dolores,Governor - DEM,1498246
17,Dolores,Secretary of State - DEM,1498248
17,Dolores,State Treasurer - DEM,1498250
17,Dolores,Attorney General - DEM,1498252
17,Dolores,State Board of Education Member - Congressional District 3 - DEM,1498254
17,Dolores,State Representative - District 58 - DEM,1498256
17,Dolores,Secretary of State - LBR,1498258
17,Dolores,United States Senator - REP,1498260
17,Dolores,Representative to the 120th United States Congress - District 3 - REP,1498262
17,Dolores,Governor - REP (Dolores),1498264
17,Dolores,Secretary of State - REP,1498266
17,Dolores,State Treasurer - REP,1498268
17,Dolores,Attorney General - REP,1498270
17,Dolores,State Board of Education Member - Congressional District 3 - REP,1498272
17,Dolores,State Representative - District 58 - REP,1498274
17,Dolores,Dolores County Commissioner District 1 - REP,1498276
17,Dolores,Dolores County Treasurer - REP,1498278
17,Dolores,Dolores County Sheriff - REP,1498280
17,Dolores,Dolores County Coroner - REP,1498282
17,Dolores,Governor - UNI,1498284
18,Douglas,United States Senator - DEM,605692
18,Douglas,Representative to the 120th United States Congress - District 4 - DEM,605694
18,Douglas,Representative to the 120th United States Congress - District 6 - DEM,605696
18,Douglas,Governor - DEM (Douglas),605698
18,Douglas,Secretary of State - DEM,605700
18,Douglas,State Treasurer - DEM,605702
18,Douglas,Attorney General - DEM,605704
18,Douglas,Regent of the University of Colorado - Congressional District 6 - DEM,605706
18,Douglas,State Senator - District 4 - DEM,605708
18,Douglas,State Senator - District 27 - DEM,605710
18,Douglas,State Senator - District 30 (DEM),605712
18,Douglas,State Representative - District 39 (DEM),605714
18,Douglas,State Representative - District 43 (DEM),605716
18,Douglas,State Representative - District 44 (DEM),605718
18,Douglas,State Representative - District 45 (DEM),605720
18,Douglas,State Representative - District 61 - DEM,605722
18,Douglas,Douglas County Commissioner - District 1 (DEM),605724
18,Douglas,Douglas County Clerk and Recorder (DEM),605726
18,Douglas,Douglas County Treasurer (DEM),605728
18,Douglas,Douglas County Assessor (DEM),605730
18,Douglas,Secretary of State - LBR,605732
18,Douglas,United States Senator - REP,605734
18,Douglas,Representative to the 120th United States Congress - District 4 - REP,605736
18,Douglas,Representative to the 120th United States Congress - District 6 - REP,605738
18,Douglas,Governor - REP,605740
18,Douglas,Secretary of State - REP,605742
18,Douglas,State Treasurer - REP,605744
18,Douglas,Attorney General - REP,605746
18,Douglas,Regent of the University of Colorado - Congressional District 6 - REP,605748
18,Douglas,State Senator - District 4 - REP,605750
18,Douglas,State Senator - District 27 - REP,605752
18,Douglas,State Senator - District 30 (REP),605754
18,Douglas,State Representative - District 39 (REP),605756
18,Douglas,State Representative - District 43 (REP),605758
18,Douglas,State Representative - District 44 (REP),605760
18,Douglas,State Representative - District 45 (REP),605762
18,Douglas,State Representative - District 61 - REP,605764
