County,Tabulator ID,Batch,# of Ballots,Location
Lake,2,182,10,Gray Box 3
Lake,2,183,10,Gray Box 3
Lake,2,184,10,Gray Box 3
Lake,2,185,10,Gray Box 3
Lake,2,186,10,Gray Box 3
Lake,2,187,10,Gray Box 3
Lake,2,188,10,Gray Box 3
Lake,2,189,10,Gray Box 3
Lake,2,190,10,Gray Box 3
Lake,2,191,10,Gray Box 3
Lake,2,192,10,Gray Box 3
Lake,2,193,10,Gray Box 3
Lake,2,194,10,Gray Box 3
Lake,2,195,10,Gray Box 3
Lake,2,196,10,Gray Box 3
Lake,2,197,10,Gray Box 3
Lake,2,198,10,Gray Box 3
Lake,2,199,10,Gray Box 3
Lake,2,200,10,Gray Box 3
Lake,2,201,10,Gray Box 3
Lake,2,202,10,Gray Box 3
Lake,2,203,10,Gray Box 3
Lake,2,204,10,Gray Box 3
Lake,2,205,10,Gray Box 3
Lake,2,206,10,Gray Box 3
Lake,2,207,10,Gray Box 3
Lake,2,208,10,Gray Box 3
Lake,2,209,10,Gray Box 3
Lake,2,210,10,Gray Box 3
Lake,2,211,15,Gray Box 3
Lake,2,212,25,Gray Box 3
Lake,2,213,25,Gray Box 3
Lake,2,214,25,Gray Box 3
Lake,2,215,25,Gray Box 3
Lake,2,216,25,Gray Box 3
Lake,2,217,13,Gray Box 3
Lake,2,218,10,Gray Box 3
Lake,2,219,10,Gray Box 3
Lake,2,220,13,Gray Box 3
Lake,2,221,11,Gray Box 3
