county_name,contest_name,imprinted_id,ballot_type,choice_per_voting_computer,audit_board_selection,consensus,record_type,audit_board_comment,timestamp,cvr_id
Arapahoe,Proposition 120 (STATUTORY),9-247-34,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:46:35.131034,1243742
Arapahoe,Proposition 120 (STATUTORY),5-99-51,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:28:00.958043,1177806
Arapahoe,Proposition 120 (STATUTORY),9-347-16,17,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:11:24.208317,1288826
Arapahoe,Proposition 120 (STATUTORY),3-90-68,20,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:07:49.918097,1173580
Arapahoe,Proposition 120 (STATUTORY),9-243-36,30,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:46:09.065699,1234339
Arapahoe,Proposition 120 (STATUTORY),9-64-48,17,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:28:05.980228,1160546
Arapahoe,Proposition 120 (STATUTORY),9-237-39,12,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:43:21.497089,1231643
Arapahoe,Proposition 120 (STATUTORY),6-9-23,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:35:54.444006,1139456
Arapahoe,Proposition 120 (STATUTORY),3-5-13,45,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:28:09.115984,1134888
Arapahoe,Proposition 120 (STATUTORY),3-92-99,32,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:09:02.15184,1174681
Arapahoe,Proposition 120 (STATUTORY),1-101-32,39,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:57:20.367601,1250918
Arapahoe,Proposition 120 (STATUTORY),5-16-31,27,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:15:06.478766,1142047
Arapahoe,Proposition 120 (STATUTORY),9-60-80,21,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:15:05.829982,1155830
Arapahoe,Proposition 120 (STATUTORY),9-3-91,21,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:05:19.911325,1136064
Arapahoe,Proposition 120 (STATUTORY),6-100-32,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:07:52.079282,1237415
Arapahoe,Proposition 120 (STATUTORY),1-5-88,22,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:28:11.63177,1195379
Arapahoe,Proposition 120 (STATUTORY),6-94-53,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:05:16.454077,1235456
Arapahoe,Proposition 120 (STATUTORY),9-295-25,21,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:00:54.410557,1270312
Arapahoe,Proposition 120 (STATUTORY),7-235-34,15,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:00:45.631049,1283269
Arapahoe,Proposition 120 (STATUTORY),9-27-59,12,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:12:12.828031,1146279
Arapahoe,Proposition 120 (STATUTORY),6-21-70,32,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:41:59.796153,1175206
Arapahoe,Proposition 120 (STATUTORY),20-14-114,16,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:19:01.697467,1263928
Arapahoe,Proposition 120 (STATUTORY),5-42-59,1,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:23:33.739462,1151023
Arapahoe,Proposition 120 (STATUTORY),1-58-38,11,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:40:56.511911,1227271
Arapahoe,Proposition 120 (STATUTORY),3-103-92,22,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:21:07.06848,1180175
Arapahoe,Proposition 120 (STATUTORY),3-207-39,23,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:21:07.318392,1226997
Arapahoe,Proposition 120 (STATUTORY),3-124-4,20,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:40:57.302669,1189223
Arapahoe,Proposition 120 (STATUTORY),7-160-35,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:35:48.530375,1231293
Arapahoe,Proposition 120 (STATUTORY),9-130-11,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:57:21.285682,1182730
Arapahoe,Proposition 120 (STATUTORY),4-143-40,17,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:05:16.12869,1275596
Arapahoe,Proposition 120 (STATUTORY),4-126-24,32,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:57:31.192996,1242494
Arapahoe,Proposition 120 (STATUTORY),1-148-64,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:13:42.877116,1280003
Arapahoe,Proposition 120 (STATUTORY),3-277-45,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:57:36.184662,1259040
Arapahoe,Proposition 120 (STATUTORY),3-122-40,32,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:40:14.550753,1189001
Arapahoe,Proposition 120 (STATUTORY),3-145-60,45,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:05:11.73271,1199125
Arapahoe,Proposition 120 (STATUTORY),6-83-39,32,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:00:45.468163,1221959
Arapahoe,Proposition 120 (STATUTORY),6-79-21,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:57:40.485525,1220785
Arapahoe,Proposition 120 (STATUTORY),4-86-54,32,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:46:07.472623,1210114
Arapahoe,Proposition 120 (STATUTORY),7-215-62,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:57:50.192966,1272293
Arapahoe,Proposition 120 (STATUTORY),3-70-1,23,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:00:43.577642,1166027
Arapahoe,Proposition 120 (STATUTORY),3-45-59,32,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:45:59.463325,1151716
Arapahoe,Proposition 120 (STATUTORY),7-2-84,22,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:09:27.571491,1135149
Arapahoe,Proposition 120 (STATUTORY),1-139-45,11,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:09:24.614249,1276097
Arapahoe,Proposition 120 (STATUTORY),6-101-32,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:45:59.168842,1237616
Arapahoe,Proposition 120 (STATUTORY),3-136-9,37,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:57:59.826259,1195225
Arapahoe,Proposition 120 (STATUTORY),4-6-66,32,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:21:08.839096,1135092
Arapahoe,Proposition 120 (STATUTORY),7-153-2,11,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:33:45.792417,1228840
Arapahoe,Proposition 120 (STATUTORY),1-132-80,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:05:00.920346,1267148
Arapahoe,Proposition 120 (STATUTORY),2-18-31,12,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:23:06.330088,1279061
Arapahoe,Proposition 120 (STATUTORY),9-310-46,32,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:05:00.04289,1274023
Arapahoe,Proposition 120 (STATUTORY),6-32-84,12,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:45:55.766111,1186948
Arapahoe,Proposition 120 (STATUTORY),9-201-35,10,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:23:07.599896,1215185
Arapahoe,Proposition 120 (STATUTORY),5-101-74,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:28:47.238398,1178598
Arapahoe,Proposition 120 (STATUTORY),7-191-4,12,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:50:24.154685,1258589
Arapahoe,Proposition 120 (STATUTORY),9-358-20,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:14:50.074143,1289847
Arapahoe,Proposition 120 (STATUTORY),9-171-80,23,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:14:48.641555,1203131
Arapahoe,Proposition 120 (STATUTORY),1-90-21,20,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:52:48.127248,1243236
Arapahoe,Proposition 120 (STATUTORY),9-149-5,45,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:04:57.820071,1193258
Arapahoe,Proposition 120 (STATUTORY),9-168-30,17,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:12:24.900142,1201233
Arapahoe,Proposition 120 (STATUTORY),6-94-11,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:04:41.575235,1235475
Arapahoe,Proposition 120 (STATUTORY),3-318-83,41,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:12:32.061587,1275475
Arapahoe,Proposition 120 (STATUTORY),3-189-79,45,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:14:38.517947,1219070
Arapahoe,Proposition 120 (STATUTORY),3-63-82,39,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:58:00.675068,1163197
Arapahoe,Proposition 120 (STATUTORY),3-21-33,43,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:35:20.753939,1142142
Arapahoe,Proposition 120 (STATUTORY),1-108-1,35,"","",YES,uploaded,"",2021-11-16 10:58:06.361497,1252985
Arapahoe,Proposition 120 (STATUTORY),3-11-44,17,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:31:33.057972,1137769
Arapahoe,Proposition 120 (STATUTORY),1-28-72,21,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:31:28.329167,1213043
Arapahoe,Proposition 120 (STATUTORY),6-136-12,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:04:40.000128,1261446
Arapahoe,Proposition 120 (STATUTORY),7-128-22,17,"","",YES,uploaded,"",2021-11-16 10:28:49.401235,1211070
Arapahoe,Proposition 120 (STATUTORY),1-120-71,43,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:00:20.117891,1256376
Arapahoe,Proposition 120 (STATUTORY),9-293-70,37,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:58:15.560227,1270125
Arapahoe,Proposition 120 (STATUTORY),6-80-28,32,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:58:15.769102,1221398
Arapahoe,Proposition 120 (STATUTORY),6-54-43,48,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:50:21.536389,1199580
Arapahoe,Proposition 120 (STATUTORY),3-280-56,32,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:58:17.0891,1259629
Arapahoe,Proposition 120 (STATUTORY),9-130-99,11,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:58:22.18527,1182677
Arapahoe,Proposition 120 (STATUTORY),9-89-29,12,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:35:11.088674,1166716
Arapahoe,Proposition 120 (STATUTORY),9-271-32,34,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:52:19.397141,1257064
Arapahoe,Proposition 120 (STATUTORY),5-115-99,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:31:26.323286,1187813
Arapahoe,Proposition 120 (STATUTORY),4-126-72,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:58:31.320308,1242459
Arapahoe,Proposition 120 (STATUTORY),3-124-15,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:41:53.920288,1189183
Arapahoe,Proposition 120 (STATUTORY),7-46-28,10,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:21:15.632542,1159223
Arapahoe,Proposition 120 (STATUTORY),1-26-78,10,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:29:29.13995,1212163
Arapahoe,Proposition 120 (STATUTORY),3-305-64,34,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:04:39.465278,1268296
Arapahoe,Proposition 120 (STATUTORY),5-105-51,45,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:29:29.218272,1180297
Arapahoe,Proposition 120 (STATUTORY),9-2-37,21,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:04:33.631035,1134790
Arapahoe,Proposition 120 (STATUTORY),4-99-65,32,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:50:17.472504,1221882
Arapahoe,Proposition 120 (STATUTORY),7-134-2,20,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:31:24.027631,1214661
Arapahoe,Proposition 120 (STATUTORY),3-185-1,22,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:12:32.417916,1217827
Arapahoe,Proposition 120 (STATUTORY),4-133-25,43,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:04:25.153177,1249094
Arapahoe,Proposition 120 (STATUTORY),2-14-9,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:22:07.578149,1246889
Arapahoe,Proposition 120 (STATUTORY),9-349-23,29,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:12:32.770252,1289023
Arapahoe,Proposition 120 (STATUTORY),9-239-19,22,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:44:37.745596,1232777
Arapahoe,Proposition 120 (STATUTORY),7-224-44,11,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:58:42.728316,1276324
Arapahoe,Proposition 120 (STATUTORY),6-80-47,32,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:58:47.109424,1221395
Arapahoe,Proposition 120 (STATUTORY),6-7-48,20,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:35:10.907593,1137983
Arapahoe,Proposition 120 (STATUTORY),9-328-29,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:09:04.380293,1281686
Arapahoe,Proposition 120 (STATUTORY),3-137-16,17,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:58:48.274107,1195748
Arapahoe,Proposition 120 (STATUTORY),3-143-7,10,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:02:56.27731,1198043
Arapahoe,Proposition 120 (STATUTORY),3-98-7,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:14:33.113411,1178063
Arapahoe,Proposition 120 (STATUTORY),7-26-37,42,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:14:31.608481,1148850
Arapahoe,Proposition 120 (STATUTORY),1-43-64,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:35:07.920296,1220615
Arapahoe,Proposition 120 (STATUTORY),1-109-64,32,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:58:50.673036,1253144
Arapahoe,Proposition 120 (STATUTORY),9-67-78,45,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:29:31.31905,1160767
Arapahoe,Proposition 120 (STATUTORY),6-29-67,10,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:43:35.997875,1185050
Arapahoe,Proposition 120 (STATUTORY),3-43-26,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:44:28.751217,1150958
Arapahoe,Proposition 120 (STATUTORY),7-158-42,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:35:07.366444,1230457
Arapahoe,Proposition 120 (STATUTORY),3-6-92,17,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:29:37.360746,1135423
Arapahoe,Proposition 120 (STATUTORY),2-11-40,43,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:21:24.105156,1245018
Arapahoe,Proposition 120 (STATUTORY),1-72-42,30,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:44:28.098257,1233236
Arapahoe,Proposition 120 (STATUTORY),3-80-65,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:04:14.797003,1169829
Arapahoe,Proposition 120 (STATUTORY),7-128-58,36,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:29:46.308847,1211130
Arapahoe,Proposition 120 (STATUTORY),1-153-3,21,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:14:29.917246,1282785
Arapahoe,Proposition 120 (STATUTORY),9-28-61,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:12:49.844216,1146650
Arapahoe,Proposition 120 (STATUTORY),1-143-30,1,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:12:49.706873,1277643
Arapahoe,Proposition 120 (STATUTORY),3-289-87,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:59:03.720022,1264212
Arapahoe,Proposition 120 (STATUTORY),6-64-52,11,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:52:28.746453,1208184
Arapahoe,Proposition 120 (STATUTORY),9-141-2,12,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:02:58.35959,1187752
Arapahoe,Proposition 120 (STATUTORY),7-17-61,10,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:12:45.591442,1144629
Arapahoe,Proposition 120 (STATUTORY),3-104-47,42,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:22:01.50787,1180427
Arapahoe,Proposition 120 (STATUTORY),9-45-30,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:14:27.504415,1152667
Arapahoe,Proposition 120 (STATUTORY),3-68-3,10,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:59:06.691335,1165184
Arapahoe,Proposition 120 (STATUTORY),9-193-73,10,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:21:45.358252,1213974
Arapahoe,Proposition 120 (STATUTORY),3-24-70,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:38:15.594135,1143252
Arapahoe,Proposition 120 (STATUTORY),5-107-97,32,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:30:10.168132,1181117
Arapahoe,Proposition 120 (STATUTORY),9-133-39,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:59:10.191779,1183188
Arapahoe,Proposition 120 (STATUTORY),3-41-50,32,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:43:41.238664,1150200
Arapahoe,Proposition 120 (STATUTORY),1-131-9,10,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:04:06.613442,1266980
Arapahoe,Proposition 120 (STATUTORY),3-33-83,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:40:41.344574,1146552
Arapahoe,Proposition 120 (STATUTORY),6-92-92,32,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:04:06.374282,1234922
Arapahoe,Proposition 120 (STATUTORY),6-20-42,23,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:41:28.667795,1173918
Arapahoe,Proposition 120 (STATUTORY),6-19-56,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:40:26.156913,1173680
Arapahoe,Proposition 120 (STATUTORY),9-293-81,48,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:59:10.607925,1270112
Arapahoe,Proposition 120 (STATUTORY),3-79-88,18,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:03:00.972796,1169496
Arapahoe,Proposition 120 (STATUTORY),3-8-13,32,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:30:13.014304,1136176
Arapahoe,Proposition 120 (STATUTORY),3-122-13,48,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:39:40.563191,1188984
Arapahoe,Proposition 120 (STATUTORY),9-231-18,18,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:41:29.478197,1229273
Arapahoe,Proposition 120 (STATUTORY),1-62-17,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:41:40.930209,1229790
Arapahoe,Proposition 120 (STATUTORY),9-326-39,34,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:08:31.886568,1280984
Arapahoe,Proposition 120 (STATUTORY),9-146-14,39,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:04:04.237883,1192916
Arapahoe,Proposition 120 (STATUTORY),5-27-67,27,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:18:39.621655,1145431
Arapahoe,Proposition 120 (STATUTORY),7-22-74,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:13:54.4578,1146776
Arapahoe,Proposition 120 (STATUTORY),7-32-69,21,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:18:42.984945,1151810
Arapahoe,Proposition 120 (STATUTORY),9-294-66,6,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:00:14.632061,1270163
Arapahoe,Proposition 120 (STATUTORY),4-85-2,13,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:44:19.42343,1210050
Arapahoe,Proposition 120 (STATUTORY),9-14-39,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:08:47.994607,1141495
Arapahoe,Proposition 120 (STATUTORY),9-133-41,34,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:00:09.148276,1183216
Arapahoe,Proposition 120 (STATUTORY),7-15-94,32,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:11:06.583344,1143385
Arapahoe,Proposition 120 (STATUTORY),9-2-2,50,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:03:54.565288,1134763
Arapahoe,Proposition 120 (STATUTORY),6-100-86,32,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:44:16.541534,1237486
Arapahoe,Proposition 120 (STATUTORY),3-139-80,15,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:59:23.697913,1196337
Arapahoe,Proposition 120 (STATUTORY),6-134-1,16,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:03:54.515514,1256767
Arapahoe,Proposition 120 (STATUTORY),3-34-42,22,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:41:41.678064,1146913
Arapahoe,Proposition 120 (STATUTORY),3-305-23,21,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:03:50.487801,1268258
Arapahoe,Proposition 120 (STATUTORY),3-18-87,32,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:34:36.752101,1141187
Arapahoe,Proposition 120 (STATUTORY),7-155-60,19,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:34:26.245961,1229162
Arapahoe,Proposition 120 (STATUTORY),3-214-54,22,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:23:12.276081,1230323
Arapahoe,Proposition 120 (STATUTORY),5-43-32,39,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:24:30.380141,1151318
Arapahoe,Proposition 120 (STATUTORY),6-81-48,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:59:24.215165,1221596
Arapahoe,Proposition 120 (STATUTORY),9-157-79,22,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:09:22.32532,1195962
Arapahoe,Proposition 120 (STATUTORY),9-357-73,16,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:14:25.834639,1289737
Arapahoe,Proposition 120 (STATUTORY),3-143-20,35,"","",YES,uploaded,"",2021-11-16 11:03:43.331589,1198013
Arapahoe,Proposition 120 (STATUTORY),4-129-58,44,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:59:24.439646,1244414
Arapahoe,Proposition 120 (STATUTORY),3-319-76,32,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:14:04.707528,1275825
Arapahoe,Proposition 120 (STATUTORY),9-357-62,17,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:14:02.223605,1289805
Arapahoe,Proposition 120 (STATUTORY),9-261-73,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:50:50.84968,1251093
Arapahoe,Proposition 120 (STATUTORY),3-18-67,32,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:34:05.617081,1141178
Arapahoe,Proposition 120 (STATUTORY),9-204-8,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:23:51.15895,1215691
Arapahoe,Proposition 120 (STATUTORY),7-229-52,36,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:59:25.210382,1280332
Arapahoe,Proposition 120 (STATUTORY),1-27-50,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:30:30.321628,1212546
Arapahoe,Proposition 120 (STATUTORY),6-91-37,30,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:03:07.245479,1228399
Arapahoe,Proposition 120 (STATUTORY),3-28-62,36,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:39:56.22846,1144487
Arapahoe,Proposition 120 (STATUTORY),6-30-97,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:44:10.654309,1185236
Arapahoe,Proposition 120 (STATUTORY),6-15-10,21,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:39:44.844845,1148267
Arapahoe,Proposition 120 (STATUTORY),9-96-49,22,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:44:08.721984,1169055
Arapahoe,Proposition 120 (STATUTORY),1-43-53,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:34:22.515987,1220550
Arapahoe,Proposition 120 (STATUTORY),9-238-78,35,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 10:43:52.138565,1232016
Arapahoe,Proposition 120 (STATUTORY),9-306-63,12,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:02:01.802204,1272095
Arapahoe,Proposition 120 (STATUTORY),4-10-73,43,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:21:58.986367,1136247
Arapahoe,Proposition 120 (STATUTORY),6-82-54,45,"","",YES,uploaded,"",2021-11-16 11:00:02.701565,1221768
Arapahoe,Proposition 120 (STATUTORY),1-48-72,45,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:36:57.530755,1222847
Arapahoe,Proposition 120 (STATUTORY),4-79-9,32,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 10:41:46.600324,1207181
Arapahoe,Proposition 120 (STATUTORY),9-157-69,20,"""Yes/For""","""Yes/For""",YES,uploaded,"",2021-11-16 11:08:24.826262,1195941
Arapahoe,Proposition 120 (STATUTORY),4-132-30,32,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:03:37.058884,1248933
Arapahoe,Proposition 120 (STATUTORY),7-238-67,35,"""No/Against""","""No/Against""",YES,uploaded,"",2021-11-16 11:03:19.391282,1285015
