"County","Tabulator ID","Batch",". of Ballots","Location"
"Douglas","1","COORD-0209",100,37
"Douglas","1","COORD-0210",100,39
"Douglas","1","COORD-0211",100,37
"Douglas","1","COORD-0212",100,39
"Douglas","1","COORD-0213",100,50
"Douglas","1","COORD-0214",100,40
"Douglas","1","COORD-0215",100,39
"Douglas","1","COORD-0216",100,39
"Douglas","1","COORD-0217",100,39
"Douglas","1","COORD-0218",100,37
"Douglas","1","COORD-0219",100,39
"Douglas","1","COORD-0220",100,39
"Douglas","1","COORD-0221",99,35
"Douglas","1","COORD-0222",100,47
"Douglas","1","COORD-0223",100,51
"Douglas","1","COORD-0224",100,33
"Douglas","1","COORD-0225",100,37
"Douglas","1","COORD-0226",100,50
"Douglas","1","COORD-0227",100,37
"Douglas","1","COORD-0228",100,37
"Douglas","1","COORD-0229",100,50
"Douglas","1","COORD-0230",100,50
"Douglas","1","COORD-0231",100,58
"Douglas","1","COORD-0232",100,47
"Douglas","1","COORD-0233",100,35
"Douglas","1","COORD-0234",100,35
"Douglas","1","COORD-0235",100,35
"Douglas","1","COORD-0236",86,58
"Douglas","1","COORD-0237",100,27
"Douglas","1","COORD-0238",100,46
"Douglas","1","COORD-0239",100,50
"Douglas","1","COORD-0240",100,50
"Douglas","1","COORD-0241",100,33
"Douglas","1","COORD-0242",100,47
"Douglas","1","COORD-0243",100,47
"Douglas","1","COORD-0244",100,31
"Douglas","1","COORD-0245",100,33
"Douglas","1","COORD-0246",100,33
"Douglas","1","COORD-0247",100,25
"Douglas","1","COORD-0248",100,47
"Douglas","1","COORD-0249",40,35
"Douglas","1","COORD-0250",100,31
"Douglas","1","COORD-0251",100,25
"Douglas","1","COORD-0252",100,31
"Douglas","1","COORD-0253",100,40
"Douglas","1","COORD-0254",100,47
"Douglas","1","COORD-0255",100,40
"Douglas","1","COORD-0256",100,55
"Douglas","1","COORD-0257",100,41
"Douglas","1","COORD-0258",100,37
"Douglas","1","COORD-0259",100,40
"Douglas","1","COORD-0260",100,40
"Douglas","1","COORD-0261",100,55
"Douglas","1","COORD-0262",100,40
"Douglas","1","COORD-0263",22,37
"Douglas","1","COORD-0264",100,37
"Douglas","1","COORD-0265",100,40
"Douglas","1","COORD-0266",100,46
"Douglas","1","COORD-0267",100,41
"Douglas","1","COORD-0268",100,41
"Douglas","1","COORD-0269",100,47
"Douglas","1","COORD-0270",100,41
"Douglas","1","COORD-0271",100,46
"Douglas","1","COORD-0272",100,41
"Douglas","1","COORD-0273",100,55
"Douglas","1","COORD-0274",100,55
"Douglas","1","COORD-0275",100,55
"Douglas","1","COORD-0276",100,55
"Douglas","1","COORD-0277",100,47
"Douglas","1","COORD-0278",100,47
"Douglas","1","COORD-0279",100,47
"Douglas","1","COORD-0280",100,47
"Douglas","1","COORD-0281",100,55
"Douglas","1","COORD-0282",100,47
"Douglas","1","COORD-0283",100,47
"Douglas","1","COORD-0284",100,47
"Douglas","1","COORD-0285",100,40
"Douglas","1","COORD-0286",100,40
"Douglas","1","COORD-0287",100,40
"Douglas","1","COORD-0288",100,55
"Douglas","1","COORD-0289",100,40
"Douglas","1","COORD-0290",100,40
"Douglas","1","COORD-0291",100,47
"Douglas","1","COORD-0292",100,40
"Douglas","1","COORD-0293",55,47
"Douglas","1","COORD-0294",100,40
"Douglas","1","COORD-0295",100,40
"Douglas","1","COORD-0296",100,40
"Douglas","1","COORD-0297",100,51
"Douglas","1","COORD-0298",100,51
"Douglas","1","COORD-0299",100,51
"Douglas","1","COORD-0300",100,51
"Douglas","1","COORD-0301",100,51
"Douglas","1","COORD-0302",100,39
"Douglas","1","COORD-0303",100,39
"Douglas","1","COORD-0304",100,51
"Douglas","1","COORD-0305",100,61
"Douglas","1","COORD-0306",100,39
"Douglas","1","COORD-0307",100,30
"Douglas","1","COORD-0308",100,58
"Douglas","1","COORD-0309",36,58
"Douglas","1","COORD-0310",100,58
"Douglas","1","COORD-0311",100,30
"Douglas","1","COORD-0312",100,54
"Douglas","1","COORD-0313",100,54
"Douglas","1","COORD-0314",100,39
"Douglas","1","COORD-0315",100,54
"Douglas","1","COORD-0316",100,54
"Douglas","1","COORD-0317",100,54
"Douglas","1","COORD-0318",100,54
"Douglas","1","COORD-0319",100,54
"Douglas","1","COORD-0320",100,54
"Douglas","1","COORD-0321",100,54
"Douglas","1","COORD-0322",100,54
"Douglas","1","COORD-0323",100,54
"Douglas","1","COORD-0324",100,54
"Douglas","1","COORD-0325",100,54
"Douglas","1","COORD-0326",100,56
"Douglas","1","COORD-0327",100,54
"Douglas","1","COORD-0328",100,54
"Douglas","1","COORD-0329",100,56
"Douglas","1","COORD-0330",100,56
"Douglas","1","COORD-0331",100,56
"Douglas","1","COORD-0332",100,56
"Douglas","1","COORD-0333",100,46
"Douglas","1","COORD-0334",100,56
"Douglas","1","COORD-0335",100,54
"Douglas","1","COORD-0336",99,50
"Douglas","1","COORD-0337",100,56
"Douglas","1","COORD-0338",99,56
"Douglas","1","COORD-0339",100,50
"Douglas","1","COORD-0340",9,46
"Douglas","1","COORD-0341",100,46
"Douglas","1","COORD-0342",95,46
"Douglas","1","COORD-0343",100,46
"Douglas","1","COORD-0344",100,46
"Douglas","1","COORD-0345",100,54
"Douglas","1","COORD-0346",100,54
"Douglas","1","COORD-0347",100,56
"Douglas","1","COORD-0348",100,40
"Douglas","1","COORD-0349",57,50
"Douglas","1","COORD-0350",100,46
"Douglas","1","COORD-0351",100,55
"Douglas","1","COORD-0352",100,55
"Douglas","1","COORD-0353",100,51
"Douglas","1","COORD-0354",100,55
"Douglas","1","COORD-0355",100,67
"Douglas","1","COORD-0356",100,50
"Douglas","1","COORD-0357",100,46
"Douglas","1","COORD-0358",100,60
"Douglas","1","COORD-0359",100,121
"Douglas","1","COORD-0360",100,50
"Douglas","1","COORD-0361",100,55
"Douglas","1","COORD-0362",100,50
"Douglas","1","COORD-0363",100,61
"Douglas","1","COORD-0364",100,46
"Douglas","1","COORD-0365",100,30
"Douglas","1","COORD-0366",100,46
"Douglas","1","COORD-0367",28,64
"Douglas","1","COORD-0368",27,64
"Douglas","1","COORD-0369",61,84
"Douglas","1","COORD-0370",31,84
"Douglas","1","COORD-0371",114,97
"Douglas","1","COORD-0372",200,128
"Douglas","1","COORD-0373",120,128
"Douglas","1","COORD-0374",143,128
"Douglas","1","COORD-0375",129,128
"Douglas","1","COORD-0377",180,128
"Douglas","1","COORD-0378",46,128
"Douglas","1","COORD-0379",120,128
"Douglas","1","COORD-0380",132,128
"Douglas","1","COORD-0381",100,152
"Douglas","1","COORD-0382",100,154
"Douglas","1","COORD-0383",100,154
"Douglas","1","COORD-0384",99,152
"Douglas","1","COORD-0385",100,152
"Douglas","1","COORD-0386",100,154
"Douglas","1","COORD-0387",100,154
"Douglas","1","COORD-0388",100,154
"Douglas","1","COORD-0389",100,152
"Douglas","1","COORD-0390",100,152
"Douglas","1","COORD-0391",100,154
"Douglas","1","COORD-0392",100,154
"Douglas","1","COORD-0393",100,155
"Douglas","1","COORD-0394",100,155
"Douglas","1","COORD-0395",100,154
"Douglas","1","COORD-0396",100,154
"Douglas","1","COORD-0397",100,155
"Douglas","1","COORD-0398",100,154
"Douglas","1","COORD-0399",100,154
"Douglas","1","COORD-0400",100,155
"Douglas","1","COORD-0401",100,56
"Douglas","1","COORD-0402",100,51
"Douglas","1","COORD-0403",100,62
"Douglas","1","COORD-0404",100,62
"Douglas","1","COORD-0405",100,67
"Douglas","1","COORD-0406",100,61
"Douglas","1","COORD-0407",100,51
"Douglas","1","COORD-0408",100,61
"Douglas","1","COORD-0409",100,55
"Douglas","1","COORD-0410",100,61
"Douglas","1","COORD-0411",100,55
"Douglas","1","COORD-0412",100,55
"Douglas","1","COORD-0413",43,51
"Douglas","1","COORD-0414",100,55
"Douglas","1","COORD-0415",100,51
"Douglas","1","COORD-0416",100,51
"Douglas","1","COORD-0417",100,55
"Douglas","1","COORD-0418",100,51
"Douglas","1","COORD-0419",100,56
"Douglas","1","COORD-0420",100,51
"Douglas","1","COORD-0421",100,56
"Douglas","1","COORD-0422",100,62
"Douglas","1","COORD-0423",100,56
"Douglas","1","COORD-0424",100,56
"Douglas","1","COORD-0425",100,50
"Douglas","1","COORD-0426",100,50
"Douglas","1","COORD-0427",100,61
"Douglas","1","COORD-0428",100,62
"Douglas","1","COORD-0429",100,61
"Douglas","1","COORD-0430",100,61
"Douglas","1","COORD-0431",100,56
"Douglas","1","COORD-0432",100,62
"Douglas","1","COORD-0433",100,62
"Douglas","1","COORD-0434",100,51
"Douglas","1","COORD-0435",100,56
"Douglas","1","COORD-0436",100,56
"Douglas","1","COORD-0437",90,61
"Douglas","1","COORD-0438",100,61
"Douglas","1","COORD-0439",100,62
"Douglas","1","COORD-0440",100,50
"Douglas","1","COORD-0441",100,62
"Douglas","1","COORD-0442",100,61
"Douglas","1","COORD-0443",100,61
"Douglas","1","COORD-0444",100,62
"Douglas","1","COORD-0445",100,61
"Douglas","1","COORD-0446",100,62
"Douglas","1","COORD-0447",100,67
"Douglas","1","COORD-0448",100,67
"Douglas","1","COORD-0449",100,61
"Douglas","1","COORD-0450",100,67
"Douglas","1","COORD-0451",100,67
"Douglas","1","COORD-0452",25,62
"Douglas","1","COORD-0453",100,62
"Douglas","1","COORD-0454",100,71
"Douglas","1","COORD-0455",100,71
"Douglas","1","COORD-0456",100,65
"Douglas","1","COORD-0457",100,65
"Douglas","1","COORD-0458",100,62
"Douglas","1","COORD-0459",100,67
"Douglas","1","COORD-0460",100,62
"Douglas","1","COORD-0461",100,62
"Douglas","1","COORD-0462",100,67
"Douglas","1","COORD-0463",100,67
"Douglas","1","COORD-0464",100,67
"Douglas","1","COORD-0465",100,64
"Douglas","1","COORD-0466",86,61
"Douglas","1","COORD-0467",100,62
"Douglas","1","COORD-0468",100,61
"Douglas","1","COORD-0469",100,67
"Douglas","1","COORD-0470",100,62
"Douglas","1","COORD-0471",100,77
"Douglas","1","COORD-0472",100,65
"Douglas","1","COORD-0473",94,65
"Douglas","1","COORD-0474",100,77
"Douglas","1","COORD-0475",100,71
"Douglas","1","COORD-0476",100,67
"Douglas","1","COORD-0477",100,65
"Douglas","1","COORD-0478",100,65
"Douglas","1","COORD-0479",100,65
"Douglas","1","COORD-0480",70,114
"Douglas","1","COORD-0481",100,80
"Douglas","1","COORD-0482",100,67
"Douglas","1","COORD-0483",100,67
"Douglas","1","COORD-0484",100,61
"Douglas","1","COORD-0485",100,85
"Douglas","1","COORD-0486",100,64
"Douglas","1","COORD-0487",90,67
"Douglas","1","COORD-0488",100,64
"Douglas","1","COORD-0489",100,75
"Douglas","1","COORD-0490",100,64
"Douglas","1","COORD-0491",100,64
"Douglas","1","COORD-0492",100,64
"Douglas","1","COORD-0493",100,64
"Douglas","1","COORD-0494",100,64
"Douglas","1","COORD-0495",100,71
"Douglas","1","COORD-0496",100,67
"Douglas","1","COORD-0497",100,80
"Douglas","1","COORD-0498",100,75
"Douglas","1","COORD-0499",100,64
"Douglas","1","COORD-0500",100,75
"Douglas","1","COORD-0501",100,68
"Douglas","1","COORD-0502",100,73
"Douglas","1","COORD-0503",100,64
"Douglas","1","COORD-0504",100,64
"Douglas","1","COORD-0505",100,68
"Douglas","1","COORD-0506",100,75
"Douglas","1","COORD-0507",100,75
"Douglas","1","COORD-0508",100,50
"Douglas","1","COORD-0509",100,50
"Douglas","1","COORD-0510",100,68
"Douglas","1","COORD-0511",100,68
"Douglas","1","COORD-0512",100,64
"Douglas","1","COORD-0513",56,68
"Douglas","1","COORD-0514",100,64
"Douglas","1","COORD-0515",100,68
"Douglas","1","COORD-0516",100,68
"Douglas","1","COORD-0517",100,68
"Douglas","1","COORD-0518",100,68
"Douglas","1","COORD-0519",99,73
"Douglas","1","COORD-0520",100,68
"Douglas","1","COORD-0521",100,71
"Douglas","1","COORD-0522",100,68
"Douglas","1","COORD-0523",100,68
"Douglas","1","COORD-0524",100,73
"Douglas","1","COORD-0525",100,68
"Douglas","1","COORD-0526",100,71
"Douglas","1","COORD-0527",100,77
"Douglas","1","COORD-0528",100,77
"Douglas","1","COORD-0529",100,71
"Douglas","1","COORD-0530",100,80
"Douglas","1","COORD-0531",40,68
"Douglas","1","COORD-0532",100,68
"Douglas","1","COORD-0533",100,77
"Douglas","1","COORD-0534",100,64
"Douglas","1","COORD-0535",100,73
"Douglas","1","COORD-0536",100,73
"Douglas","1","COORD-0537",100,85
"Douglas","1","COORD-0538",100,71
"Douglas","1","COORD-0539",100,85
"Douglas","1","COORD-0540",100,73
"Douglas","1","COORD-0541",100,65
"Douglas","1","COORD-0542",100,77
"Douglas","1","COORD-0543",100,68
"Douglas","1","COORD-0544",100,65
"Douglas","1","COORD-0545",100,71
"Douglas","1","COORD-0546",47,71
"Douglas","1","COORD-0547",100,65
"Douglas","1","COORD-0548",100,64
"Douglas","1","COORD-0549",100,71
"Douglas","1","COORD-0550",100,68
"Douglas","1","COORD-0551",100,71
"Douglas","1","COORD-0552",100,71
"Douglas","1","COORD-0553",100,65
"Douglas","1","COORD-0554",100,64
"Douglas","1","COORD-0555",100,65
"Douglas","1","COORD-0556",100,71
"Douglas","1","COORD-0557",100,65
"Douglas","1","COORD-0558",100,73
"Douglas","1","COORD-0559",100,65
"Douglas","1","COORD-0560",94,75
"Douglas","1","COORD-0561",15,65
"Douglas","1","COORD-0562",100,79
"Douglas","1","COORD-0563",100,65
"Douglas","1","COORD-0564",100,65
"Douglas","1","COORD-0565",100,75
"Douglas","1","COORD-0566",100,79
"Douglas","1","COORD-0567",100,64
"Douglas","1","COORD-0568",100,79
"Douglas","1","COORD-0569",100,79
"Douglas","1","COORD-0570",100,77
"Douglas","1","COORD-0571",100,73
"Douglas","1","COORD-0572",100,73
"Douglas","1","COORD-0573",100,71
"Douglas","1","COORD-0574",100,79
"Douglas","1","COORD-0575",99,71
"Douglas","1","COORD-0576",100,75
"Douglas","1","COORD-0577",100,77
"Douglas","1","COORD-0578",100,77
"Douglas","1","COORD-0579",100,71
"Douglas","1","COORD-0580",100,77
"Douglas","1","COORD-0581",100,79
"Douglas","1","COORD-0582",100,77
"Douglas","1","COORD-0583",100,73
"Douglas","1","COORD-0584",100,79
"Douglas","1","COORD-0585",100,79
"Douglas","1","COORD-0586",100,79
"Douglas","1","COORD-0587",100,79
"Douglas","1","COORD-0588",100,75
"Douglas","1","COORD-0589",91,77
"Douglas","1","COORD-0590",100,75
"Douglas","1","COORD-0591",100,75
"Douglas","1","COORD-0592",100,77
"Douglas","1","COORD-0593",100,73
"Douglas","1","COORD-0594",100,77
"Douglas","1","COORD-0595",100,77
"Douglas","1","COORD-0596",100,73
"Douglas","1","COORD-0597",100,77
"Douglas","1","COORD-0598",100,73
"Douglas","1","COORD-0599",100,79
"Douglas","1","COORD-0600",100,79
"Douglas","1","COORD-0601",100,75
"Douglas","1","COORD-0602",78,79
"Douglas","1","COORD-0603",100,79
"Douglas","1","COORD-0604",100,75
"Douglas","1","COORD-0605",100,79
"Douglas","1","COORD-0606",100,73
"Douglas","1","COORD-0607",100,85
"Douglas","1","COORD-0608",100,75
"Douglas","1","COORD-0609",100,73
"Douglas","1","COORD-0610",100,85
"Douglas","1","COORD-0611",52,85
"Douglas","1","COORD-0612",100,95
"Douglas","1","COORD-0613",100,95
"Douglas","1","COORD-0614",100,95
"Douglas","1","COORD-0615",100,84
"Douglas","1","COORD-0616",100,79
"Douglas","1","COORD-0617",100,75
"Douglas","1","COORD-0618",100,79
"Douglas","1","COORD-0619",100,79
"Douglas","1","COORD-0620",100,95
"Douglas","1","COORD-0621",100,95
"Douglas","1","COORD-0622",100,95
"Douglas","1","COORD-0623",100,95
"Douglas","1","COORD-0624",100,95
"Douglas","1","COORD-0625",91,79
"Douglas","1","COORD-0626",100,95
"Douglas","1","COORD-0627",100,84
"Douglas","1","COORD-0628",100,75
"Douglas","1","COORD-0629",100,75
"Douglas","1","COORD-0630",100,84
"Douglas","1","COORD-0631",100,84
"Douglas","1","COORD-0632",100,84
"Douglas","1","COORD-0633",100,84
"Douglas","1","COORD-0634",100,75
"Douglas","1","COORD-0635",100,84
"Douglas","1","COORD-0636",100,84
"Douglas","1","COORD-0637",100,81
"Douglas","1","COORD-0638",100,84
"Douglas","1","COORD-0639",100,81
"Douglas","1","COORD-0640",100,73
"Douglas","1","COORD-0641",27,84
"Douglas","1","COORD-0642",100,81
"Douglas","1","COORD-0643",100,81
"Douglas","1","COORD-0644",100,81
"Douglas","1","COORD-0645",100,81
"Douglas","1","COORD-0646",100,81
"Douglas","1","COORD-0647",100,81
"Douglas","1","COORD-0648",100,84
"Douglas","1","COORD-0649",100,81
"Douglas","1","COORD-0650",100,73
"Douglas","1","COORD-0651",100,81
"Douglas","1","COORD-0652",100,81
"Douglas","1","COORD-0653",100,114
"Douglas","1","COORD-0654",100,85
"Douglas","1","COORD-0655",100,81
"Douglas","1","COORD-0656",66,81
"Douglas","1","COORD-0657",100,91
"Douglas","1","COORD-0658",100,85
"Douglas","1","COORD-0659",100,85
"Douglas","1","COORD-0660",100,85
"Douglas","1","COORD-0661",100,85
"Douglas","1","COORD-0662",100,85
"Douglas","1","COORD-0663",100,95
"Douglas","1","COORD-0664",100,85
"Douglas","1","COORD-0665",100,85
"Douglas","1","COORD-0666",100,91
"Douglas","1","COORD-0667",100,85
"Douglas","1","COORD-0668",100,91
"Douglas","1","COORD-0669",100,90
"Douglas","1","COORD-0670",100,85
"Douglas","1","COORD-0671",100,91
"Douglas","1","COORD-0672",100,85
"Douglas","1","COORD-0673",100,91
"Douglas","1","COORD-0674",36,91
"Douglas","1","COORD-0675",100,91
"Douglas","1","COORD-0676",100,91
"Douglas","1","COORD-0677",100,95
"Douglas","1","COORD-0678",100,91
"Douglas","1","COORD-0679",100,91
"Douglas","1","COORD-0680",100,95
"Douglas","1","COORD-0681",100,95
"Douglas","1","COORD-0682",100,95
"Douglas","1","COORD-0683",100,91
"Douglas","1","COORD-0684",100,91
"Douglas","1","COORD-0685",100,95
"Douglas","1","COORD-0686",100,95
"Douglas","1","COORD-0687",100,91
"Douglas","1","COORD-0688",79,91
"Douglas","1","COORD-0689",100,81
"Douglas","1","COORD-0690",100,84
"Douglas","1","COORD-0691",100,91
"Douglas","1","COORD-0692",100,91
"Douglas","1","COORD-0693",100,81
"Douglas","1","COORD-0694",100,84
"Douglas","1","COORD-0695",100,84
"Douglas","1","COORD-0696",100,81
"Douglas","1","COORD-0697",100,87
"Douglas","1","COORD-0698",100,81
"Douglas","1","COORD-0699",70,87
"Douglas","1","COORD-0700",100,84
"Douglas","1","COORD-0701",100,84
"Douglas","1","COORD-0702",99,90
"Douglas","1","COORD-0703",100,91
"Douglas","1","COORD-0704",100,91
"Douglas","1","COORD-0705",100,96
"Douglas","1","COORD-0706",100,96
"Douglas","1","COORD-0707",100,96
"Douglas","1","COORD-0708",47,95
"Douglas","1","COORD-0709",100,96
"Douglas","1","COORD-0710",100,90
"Douglas","1","COORD-0711",100,99
"Douglas","1","COORD-0712",100,99
"Douglas","1","COORD-0713",100,90
"Douglas","1","COORD-0714",100,95
"Douglas","1","COORD-0715",100,90
"Douglas","1","COORD-0716",100,99
"Douglas","1","COORD-0717",100,87
"Douglas","1","COORD-0718",100,90
"Douglas","1","COORD-0719",40,96
"Douglas","1","COORD-0720",99,90
"Douglas","1","COORD-0721",100,96
"Douglas","1","COORD-0722",100,99
"Douglas","1","COORD-0723",100,99
"Douglas","1","COORD-0724",100,90
"Douglas","1","COORD-0725",100,96
"Douglas","1","COORD-0726",100,96
"Douglas","1","COORD-0727",100,87
"Douglas","1","COORD-0728",100,96
"Douglas","1","COORD-0729",100,99
"Douglas","1","COORD-0730",100,99
"Douglas","1","COORD-0731",100,87
"Douglas","1","COORD-0732",100,99
"Douglas","1","COORD-0733",100,96
"Douglas","1","COORD-0734",100,99
"Douglas","1","COORD-0735",100,90
