County,Tabulator,Batch,# of Ballots,Location
Summit,4,183,25,6
Summit,4,184,25,6
Summit,4,185,25,6
Summit,4,186,25,6
Summit,4,187,25,6
Summit,4,188,25,6
Summit,4,189,25,6
Summit,4,190,25,6
Summit,4,191,25,6
Summit,4,192,25,6
Summit,4,193,25,6
Summit,4,194,25,6
Summit,4,195,25,6
Summit,4,196,25,6
Summit,4,197,25,6
Summit,4,198,25,6
Summit,4,199,25,6
Summit,4,200,25,6
Summit,4,201,25,6
Summit,4,202,25,6
Summit,4,203,25,6
Summit,4,204,25,6
Summit,4,205,25,6
Summit,4,206,25,6
Summit,4,207,25,6
Summit,4,208,25,6
Summit,4,209,25,6
Summit,6,1,25,1
Summit,6,2,25,1
Summit,6,3,25,1
Summit,6,4,13,1
Summit,6,5,25,1
Summit,6,6,25,1
Summit,6,7,25,1
Summit,6,8,25,1
Summit,6,9,25,1
Summit,6,10,25,1
Summit,6,11,21,1
