County,Tabulator,Batch,# of Ballot Cards,Location
Teller,2,319,24,7
Teller,2,320,25,7
Teller,2,321,25,7
Teller,2,322,24,7
Teller,2,323,25,7
Teller,2,324,24,7
Teller,2,325,25,7
Teller,2,326,25,8
Teller,2,327,25,8
Teller,2,328,25,8
Teller,2,329,25,8
Teller,2,330,25,8
Teller,2,331,25,8
Teller,2,332,25,8
Teller,2,333,25,8
Teller,2,334,25,8
Teller,2,335,25,8
Teller,2,336,25,8
Teller,2,337,25,8
Teller,2,338,25,8
Teller,2,339,25,8
Teller,2,340,24,8
Teller,2,341,25,8
Teller,2,342,24,8
Teller,2,343,25,8
Teller,2,344,25,8
Teller,2,345,13,8
Teller,2,346,54,8
Teller,2,347,55,8
Teller,2,348,122,8
Teller,2,349,25,8
Teller,2,350,22,8
Teller,2,351,24,8
Teller,2,352,25,8
Teller,2,353,21,8
Teller,2,354,24,8
Teller,2,355,4,8
Teller,2,356,3,8
Teller,2,357,10,8
Teller,2,358,25,8
Teller,2,359,16,8
Teller,2,360,1,8
Teller,2,361,4,8
Teller,2,362,6,8
Teller,2,363,24,8
Teller,2,364,25,8
Teller,2,365,25,8
Teller,2,366,25,8
Teller,2,367,25,8
Teller,2,368,25,8
Teller,2,369,25,8
Teller,2,370,25,8
Teller,2,371,22,8
Teller,2,372,19,8
