County,Tabulator,Batch,# of Ballots,Location
Boulder,101,1,98,1
Boulder,101,3,98,1
Boulder,101,4,97,1
Boulder,101,5,100,1
Boulder,101,6,99,1
Boulder,101,7,100,1
Boulder,101,8,100,1
Boulder,101,9,100,1
Boulder,101,10,98,1
Boulder,101,11,100,1
Boulder,101,12,100,2
Boulder,101,13,98,2
Boulder,101,14,100,2
Boulder,101,15,99,2
Boulder,101,16,99,2
Boulder,101,17,99,2
Boulder,101,18,99,2
Boulder,101,19,99,2
Boulder,101,20,99,2
Boulder,101,21,100,2
Boulder,101,22,99,2
Boulder,101,23,99,2
Boulder,101,24,99,18
Boulder,101,25,99,18
Boulder,101,26,99,18
Boulder,101,27,100,18
Boulder,101,28,100,18
Boulder,101,29,100,18
Boulder,101,30,95,18
Boulder,101,31,98,18
Boulder,101,32,100,18
Boulder,101,33,100,18
Boulder,101,34,100,18
Boulder,101,35,100,18
Boulder,101,36,100,19
Boulder,101,37,99,19
Boulder,101,38,99,19
Boulder,101,39,100,19
Boulder,101,40,98,19
Boulder,101,41,99,19
Boulder,101,42,100,19
Boulder,101,43,100,19
Boulder,101,44,100,19
Boulder,101,45,100,19
Boulder,101,46,100,19
Boulder,101,47,100,19
Boulder,101,48,100,25
Boulder,101,49,99,25
Boulder,101,50,99,25
Boulder,101,51,99,25
Boulder,101,52,100,25
Boulder,101,53,96,25
Boulder,101,54,98,25
Boulder,101,55,99,25
Boulder,101,56,99,25
Boulder,101,57,100,25
Boulder,101,58,99,25
Boulder,101,59,100,25
Boulder,101,60,100,26
Boulder,101,61,100,26
Boulder,101,62,100,26
Boulder,101,63,100,26
Boulder,101,64,99,26
Boulder,101,65,100,26
Boulder,101,66,100,26
Boulder,101,67,100,26
Boulder,101,68,100,26
Boulder,101,69,100,26
Boulder,101,70,99,26
Boulder,101,71,99,26
Boulder,101,72,99,30
Boulder,101,73,100,30
Boulder,101,74,99,30
Boulder,101,75,100,30
Boulder,101,76,99,30
Boulder,101,77,99,30
Boulder,101,78,100,30
Boulder,101,79,100,30
Boulder,101,80,100,30
Boulder,101,81,98,30
Boulder,101,82,99,30
Boulder,101,83,100,30
Boulder,101,84,98,33
Boulder,101,85,98,33
Boulder,101,86,100,33
Boulder,101,87,100,33
Boulder,101,88,99,33
Boulder,101,89,100,33
Boulder,101,90,100,33
Boulder,101,91,98,33
Boulder,101,92,99,33
Boulder,101,93,99,33
Boulder,101,94,100,33
Boulder,101,95,100,33
Boulder,101,96,99,34
Boulder,101,97,100,34
Boulder,101,98,99,34
Boulder,101,99,100,34
Boulder,101,100,100,34
Boulder,101,101,99,34
Boulder,101,102,100,34
Boulder,101,103,98,34
Boulder,101,104,100,34
Boulder,101,105,100,34
Boulder,101,106,99,34
Boulder,101,107,100,34
Boulder,101,108,100,38
Boulder,101,109,100,38
Boulder,101,110,99,38
Boulder,101,111,100,38
Boulder,101,112,100,38
Boulder,101,113,98,38
Boulder,101,114,99,38
Boulder,101,115,100,38
Boulder,101,116,100,38
Boulder,101,117,100,38
Boulder,101,118,100,38
Boulder,101,119,100,38
Boulder,101,120,100,39
Boulder,101,121,100,39
Boulder,101,122,99,39
Boulder,101,123,100,39
Boulder,101,124,99,39
Boulder,101,125,100,39
Boulder,101,126,99,39
Boulder,101,127,100,39
Boulder,101,128,100,39
Boulder,101,129,100,39
Boulder,101,130,100,39
Boulder,101,131,100,39
Boulder,101,132,100,50
Boulder,101,133,99,50
Boulder,101,134,100,50
Boulder,101,135,98,50
Boulder,101,136,99,50
Boulder,101,137,99,50
Boulder,101,138,99,50
Boulder,101,139,100,50
Boulder,101,140,100,50
Boulder,101,141,100,50
Boulder,101,142,100,50
Boulder,101,143,99,50
Boulder,101,144,100,3
Boulder,101,145,98,3
Boulder,101,146,100,3
Boulder,101,147,100,3
Boulder,101,148,100,3
Boulder,101,149,100,3
Boulder,101,150,98,3
Boulder,101,151,100,3
Boulder,101,152,98,3
Boulder,101,153,100,3
Boulder,101,154,100,3
Boulder,101,155,97,3
Boulder,101,156,99,52
Boulder,101,157,100,52
Boulder,101,158,100,52
Boulder,101,159,100,52
Boulder,101,160,100,52
Boulder,101,161,97,52
Boulder,101,162,99,52
Boulder,101,163,100,52
Boulder,101,164,100,52
Boulder,101,165,99,52
Boulder,101,166,100,52
Boulder,101,167,97,52
Boulder,101,168,100,57
Boulder,101,169,100,57
Boulder,101,170,99,57
Boulder,101,171,100,57
Boulder,101,172,100,57
Boulder,101,173,99,57
Boulder,101,174,100,57
Boulder,101,175,100,57
Boulder,101,176,99,57
Boulder,101,177,143,55
Boulder,101,178,158,55
Boulder,101,179,154,55
Boulder,101,180,150,55
Boulder,101,181,134,55
Boulder,101,182,165,55
Boulder,101,183,171,55
Boulder,101,184,98,55
Boulder,101,185,85,55
Boulder,101,186,100,55
Boulder,101,187,169,58
Boulder,101,188,115,58
Boulder,101,189,34,56
Boulder,103,1,100,4
Boulder,103,2,100,4
Boulder,103,3,98,4
Boulder,103,4,99,4
Boulder,103,5,99,4
Boulder,103,6,99,4
Boulder,103,7,100,4
Boulder,103,8,99,4
Boulder,103,9,100,4
Boulder,103,10,100,4
Boulder,103,11,99,4
Boulder,103,12,99,4
Boulder,103,13,98,4
Boulder,103,14,99,4
Boulder,103,15,100,5
Boulder,103,16,99,5
Boulder,103,17,100,5
Boulder,103,18,100,5
Boulder,103,19,100,5
Boulder,103,20,99,5
Boulder,103,21,99,5
Boulder,103,22,99,5
Boulder,103,23,100,5
