CountyName,ContestName,ContestChoices
Eagle,State Representative - District 57 - DEM,Elizabeth Velasco
Eagle,District Attorney - 5th Judicial District - DEM,Heidi McCollum
Eagle,Eagle County Commissioner - District 1 - DEM,Matt Scherr
Eagle,Representative to the 119th United States Congress - District 2 - REP,Marshall Dawson
Eagle,Regent of the University of Colorado - At Large - REP,Eric Rinard
Eagle,State Representative - District 57 - REP,Caleb Waller
Eagle,Eagle County Commissioner - District 1 - REP,Gregg M. Cooper
Eagle,State Representative - District 26 - DEM,Meghan Lukens
Eagle,State Representative - District 26 - REP,Nathan Butler
Eagle,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch
Eagle,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles
Eagle,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan
Eagle,State Senator - District 5 - DEM,Cole Buerger
Eagle,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
Eagle,State Senator - District 5 - REP,Marc Catlin
El Paso,Representative to the 119th United States Congress - District 4 - REP,"Lauren Boebert, Richard Holtorf, Mike Lynch, Deborah Flora, Jerry Sonnenberg, Peter Yu"
El Paso,Representative to the 118th United States Congress - District 4,"Frank Atwood, Hannah Goodman, Greg Lopez, Trisha Eloise Calvarese"
El Paso,El Paso County Commissioner - District 3 - REP,"Bill Wysong, Brandy Williams, David L Leinweber, Don Wilson"
El Paso,Representative to the 119th United States Congress - District 4 - DEM,"Trisha Calvarese, John Padora Jr., Ike McCorkle"
El Paso,El Paso County Commissioner - District 4 - REP,"Cory Applegate, Raymond Garcia, Brenda Delgado Miller"
El Paso,State Senator - District 10 - REP,"Rex Tonkins, David Stiver, Larry G. Liston"
El Paso,State Representative - District 21 - REP,"Jan Koester, Bill Garlington, Mary Bradfield"
El Paso,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
El Paso,State Board of Education Member - Congressional District 4 - REP,"Kristi ""KBB"" Burton Brown, Saundra Larsen"
El Paso,District Attorney - 4th Judicial District - REP,"David Willson, Michael J. Allen"
El Paso,El Paso County Commissioner - District 2 - REP,"Kristopher Guido, Carrie Geitner"
El Paso,Representative to the 119th United States Congress - District 5 - DEM,"River Gassen, Joe Reagan"
El Paso,Representative to the 119th United States Congress - District 5 - REP,"Dave Williams, Jeff Crank"
El Paso,State Representative - District 20 - REP,"Jason Lupo, Jarvis Caldwell"
El Paso,State Senator - District 12 - REP,"Adriana Cuva, Stan VanderWerf"
El Paso,State Board of Education Member - Congressional District 4 - DEM,Krista Holtzmann
El Paso,State Representative - District 56 - DEM,Alessandra A. Navetta
El Paso,District Attorney - 4th Judicial District - DEM,Jeremy Dowell
El Paso,El Paso County Commissioner - District 2 - DEM,"Bernard ""BJ"" Byers"
El Paso,Regent of the University of Colorado - At Large - REP,Eric Rinard
El Paso,State Representative - District 56 - REP,Chris Richardson
El Paso,El Paso County Commissioner - District 4 - DEM,Detra Duncan
El Paso,Regent of the University of Colorado - Congressional District 5 - DEM,Axel Brown
El Paso,State Representative - District 14 - DEM,"Katherine ""Kat"" Gayle"
El Paso,El Paso County Commissioner - District 3 - DEM,Naomi Lopez
El Paso,Regent of the University of Colorado - Congressional District 5 - REP,Ken Montera
El Paso,State Representative - District 14 - REP,Rose Pugliese
El Paso,State Representative - District 15 - DEM,Jeff K. Livingston
El Paso,State Representative - District 15 - REP,Scott Bottoms
El Paso,State Representative - District 18 - DEM,Amy T. Paschal
El Paso,State Representative - District 18 - REP,James R. Boelens Jr.
El Paso,State Representative - District 20 - DEM,Arik Dougherty
El Paso,State Representative - District 22 - DEM,Michael M. Pierson
El Paso,State Representative - District 22 - REP,Ken deGraaf
El Paso,State Representative - District 16 - DEM,Steph Vigil
El Paso,State Representative - District 16 - REP,Rebecca Keltie
El Paso,State Representative - District 17 - DEM,Regina English
El Paso,State Representative - District 17 - REP,Elizabeth Riggs
El Paso,State Senator - District 12 - DEM,Marc Snyder
El Paso,State Representative - District 21 - DEM,Liz Rosenbaum
El Paso,Representative to the 119th United States Congress - District 7 - DEM,Brittany Pettersen
El Paso,Representative to the 119th United States Congress - District 7 - REP,Sergei Matveyuk
Elbert,Representative to the 119th United States Congress - District 4 - REP,"Lauren Boebert, Richard Holtorf, Mike Lynch, Deborah Flora, Jerry Sonnenberg, Peter Yu"
Elbert,Representative to the 118th United States Congress - District 4,"Frank Atwood, Hannah Goodman, Greg Lopez, Trisha Eloise Calvarese"
Elbert,Representative to the 119th United States Congress - District 4 - DEM,"Trisha Calvarese, John Padora Jr., Ike McCorkle"
Elbert,Elbert County Commissioner District 1 - REP,"Bob Lewis, Jon Waller, Mike Buck"
Elbert,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Elbert,Elbert - State Board of Education Member - Congressional District 4 - REP,"Kristi ""KBB"" Burton Brown, Saundra Larsen"
Elbert,District Attorney - 23rd Judicial District - REP,"Dagny Van Der Jagt, George Brauchler"
Elbert,Elbert County Commissioner District 3 - REP,"Byron P. McDaniel, Barry Lemley"
Elbert,State Board of Education Member - Congressional District 4 - DEM,Krista Holtzmann
Elbert,State Representative - District 56 - DEM,Alessandra A. Navetta
Elbert,District Attorney - 18th Judicial District - DEM,Amy Padden
Elbert,District Attorney - 23rd Judicial District - DEM,Karen Breslin
Elbert,Regent of the University of Colorado - At Large - REP,Eric Rinard
Elbert,State Representative - District 56 - REP,Chris Richardson
Elbert,District Attorney - 18th Judicial District - REP,Carol Chambers
Fremont,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Fremont,Fremont County Board of County Commissioners - District 1 - REP,"Kevin J. Grantham, Justin Scott"
Fremont,Representative to the 119th United States Congress - District 7 - DEM,Brittany Pettersen
Fremont,State Representative - District 60 - DEM,Kathryn Green
Fremont,Fremont County Board of County Commissioners - District 3 - DEM,"Liane ""Buffie"" McFadyen"
Fremont,Representative to the 119th United States Congress - District 7 - REP,Sergei Matveyuk
Fremont,Regent of the University of Colorado - At Large - REP,Eric Rinard
Fremont,State Representative - District 60 - REP,Stephanie Luck
Fremont,District Attorney - 11th Judicial District - REP,Jeffrey D. Lindsey
Fremont,Fremont County Board of County Commissioners - District 3 - REP,Dwayne McFall
Garfield,Garfield - Representative to the 119th United States Congress - District 3 - REP,"Stephen A. Varela, Ron Hanks, Lew Webb, Russ Andrews, Curtis M. McCrackin, Jeff Hurd"
Garfield,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Garfield,Regent of the University of Colorado - Congressional District 3 - REP,"Kristine Sposato, Ray Scott"
Garfield,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch
Garfield,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles
Garfield,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
Garfield,Regent of the University of Colorado - At Large - REP,Eric Rinard
Garfield,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan
Garfield,State Senator - District 5 - DEM,Cole Buerger
Garfield,State Senator - District 5 - REP,Marc Catlin
Garfield,State Representative - District 57 - DEM,Elizabeth Velasco
Garfield,State Representative - District 57 - REP,Caleb Waller
Garfield,District Attorney - 9th Judicial District - REP,Ben Sollars
Garfield,County Commissioner District 2 - DEM,Caitlin Carey
Garfield,County Commissioner District 2 - REP,Perry Will
Garfield,County Commissioner District 3 - DEM,Steven Arauza
Garfield,County Commissioner District 3 - REP,Mike Samson
Gilpin,State Board of Education Member - Congressional District 2 - DEM,"Kathy Gebhardt, Marisol Lynda Rodriguez"
Gilpin,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Gilpin,Gilpin - State Representative - District 49 - DEM,"Lesley Smith, Max Woodfin"
Gilpin,Gilpin County Commissioner - District 1 - REP,"Marie Mornis, Jessica Kays"
Gilpin,Representative to the 119th United States Congress - District 2 - DEM,Joe Neguse
Gilpin,District Attorney - 1st Judicial District - DEM,Alexis King
Gilpin,Gilpin County Commissioner - District 1 - DEM,Jeff Aiken
Gilpin,Gilpin County Commissioner - District 3 - DEM,Sandy Hollingsworth
Gilpin,Representative to the 119th United States Congress - District 2 - REP,Marshall Dawson
Gilpin,Regent of the University of Colorado - At Large - REP,Eric Rinard
Gilpin,State Representative - District 49 - REP,Steve Ferrante
Gilpin,Gilpin County Commissioner - District 3 - REP,Corey Marshall
Grand,Grand - State Board of Education Member - Congressional District 2 - DEM,"Kathy Gebhardt, Marisol Lynda Rodriguez"
Grand,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Grand,Representative to the 119th United States Congress - District 2 - DEM,Joe Neguse
Grand,State Representative - District 13 - DEM,Julie McCluskie
Grand,Grand County Commissioner - District 1 - DEM,Meara McQuain
Grand,Grand County Commissioner - District 2 - DEM,Shanna Ganne
Grand,Representative to the 119th United States Congress - District 2 - REP,Marshall Dawson
Grand,Regent of the University of Colorado - At Large - REP,Eric Rinard
Grand,State Representative - District 13 - REP,Dave Williams
Grand,Grand County Commissioner - District 1 - REP,Ed Raegner
Grand,Grand County Commissioner - District 2 - REP,Merrit S Linke
Gunnison,Gunnison - Representative to the 119th United States Congress - District 3 - REP,"Stephen A. Varela, Ron Hanks, Lew Webb, Russ Andrews, Curtis M. McCrackin, Jeff Hurd"
Gunnison,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Gunnison,Regent of the University of Colorado - Congressional District 3 - REP,"Kristine Sposato, Ray Scott"
Gunnison,State Representative - District 58 - REP,"Larry Don Suckla, J. Mark Roeber"
Gunnison,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch
Gunnison,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles
Gunnison,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan
Gunnison,State Senator - District 5 - DEM,Cole Buerger
Gunnison,State Representative - District 58 - DEM,Kathleen Curry
Gunnison,Gunnison County Commissioner - District 1 - DEM,Liz Smith
Gunnison,Gunnison County Commissioner - District 2 - DEM,Jonathan Houck
Gunnison,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
Gunnison,Regent of the University of Colorado - At Large - REP,Eric Rinard
Gunnison,State Senator - District 5 - REP,Marc Catlin
Gunnison,District Attorney - 7th Judicial District - REP,Seth Ryan
Gunnison,Gunnison County Commissioner - District 1 - REP,Lisa Henry
Gunnison,Gunnison County Commissioner - District 2 - REP,Steve Bathje
Hinsdale,Representative to the 119th United States Congress - District 3 - REP,"Stephen A. Varela, Ron Hanks, Lew Webb, Russ Andrews, Curtis M. McCrackin, Jeff Hurd"
Hinsdale,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Hinsdale,Regent of the University of Colorado - Congressional District 3 - REP,"Kristine Sposato, Ray Scott"
Hinsdale,Hinsdale - State Representative - District 58 - REP,"Larry Don Suckla, J. Mark Roeber"
Hinsdale,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch
Hinsdale,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles
Hinsdale,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan
Hinsdale,State Senator - District 5 - DEM,Cole Buerger
Hinsdale,State Representative - District 58 - DEM,Kathleen Curry
Hinsdale,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
Hinsdale,Regent of the University of Colorado - At Large - REP,Eric Rinard
Hinsdale,State Senator - District 5 - REP,Marc Catlin
Hinsdale,District Attorney - 7th Judicial District - REP,Seth Ryan
Hinsdale,Hinsdale County Commissioner District 1 - REP,Steve Ryals
Hinsdale,Hinsdale County Commissioner District 3 - REP,Robert Hurd
Hinsdale,Hinsdale County Coroner - REP,Lori L Lawrence
Huerfano,Huerfano - Representative to the 119th United States Congress - District 3 - REP,"Stephen A. Varela, Ron Hanks, Lew Webb, Russ Andrews, Curtis M. McCrackin, Jeff Hurd"
Huerfano,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Huerfano,Huerfano County Commissioner - District 1 - DEM,"Dale Lyons, Travis Star Nelson"
Huerfano,Regent of the University of Colorado - Congressional District 3 - REP,"Kristine Sposato, Ray Scott"
Huerfano,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch
Huerfano,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles
Huerfano,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan
Huerfano,State Representative - District 62 - DEM,Matthew Martinez
Huerfano,District Attorney - 3rd Judicial District - DEM,Nicholas J. Dale
Huerfano,Huerfano County Commissioner - District 2 - DEM,Arica D. Andreatta
Huerfano,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
Huerfano,Regent of the University of Colorado - At Large - REP,Eric Rinard
Huerfano,State Representative - District 62 - REP,Carol Riggenbach
Huerfano,Huerfano County Commissioner - District 1 - REP,Mitchell Wardell
Huerfano,Huerfano County Commissioner - District 2 - REP,Jim Chamberlain
Huerfano,State Representative - District 47 - DEM,Elizabeth Bulthuis
Huerfano,State Representative - District 47 - REP,Ty S. Winter
Jackson,Jackson County Commissioner Dist 2 - REP,"Jim Dustin, David H ""TY"" Wattenberg, Dustin W. Cochrane"
Jackson,State Board of Education Member - Congressional District 2 - DEM,"Kathy Gebhardt, Marisol Lynda Rodriguez"
Jackson,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Jackson,Representative to the 119th United States Congress - District 2 - DEM,Joe Neguse
Jackson,State Representative - District 13 - DEM,Julie McCluskie
Jackson,District Attorney - 8th Judicial District - DEM,Gordon McLaughlin
Jackson,Representative to the 119th United States Congress - District 2 - REP,Marshall Dawson
Jackson,Regent of the University of Colorado - At Large - REP,Eric Rinard
Jackson,State Representative - District 13 - REP,Dave Williams
Jackson,Jackson County Commissioner Dist 3 - REP,Ronald F. Drinkwine
Jefferson,Representative to the 119th United States Congress - District 1 - DEM,"Diana DeGette, John Wren"
Jefferson,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Jefferson,State Board of Education Member - Congressional District 2 - DEM,"Kathy Gebhardt, Marisol Lynda Rodriguez"
Jefferson,State Senator - District 19 - DEM,"Obi Ezeadi, Lindsey Daugherty"
Jefferson,State Representative - District 30 - DEM,"Rebekah Stewart, Kyra deGruy Kennedy"
Jefferson,State Senator - District 26 - DEM,Jeff Bridges
Jefferson,State Representative - District 1 - DEM,Javier Mabrey
Jefferson,District Attorney - 1st Judicial District - DEM,Alexis King
Jefferson,Jefferson County Commissioner - District 1 - DEM,Rachel Zenzinger
Jefferson,Jefferson County Commissioner - District 2 - DEM,Andy Kerr
Jefferson,Representative to the 119th United States Congress - District 1 - REP,Valdamar Archuleta
Jefferson,Regent of the University of Colorado - At Large - REP,Eric Rinard
Jefferson,State Senator - District 26 - REP,Bob Lane
Jefferson,State Representative - District 1 - REP,Barbara DeHaan
Jefferson,Jefferson County Commissioner - District 1 - REP,Charlie Johnson
Jefferson,Jefferson County Commissioner - District 2 - REP,Charlie Sturdavant
Jefferson,Representative to the 119th United States Congress - District 2 - DEM,Joe Neguse
Jefferson,State Representative - District 27 - DEM,Brianna Titone
Jefferson,Representative to the 119th United States Congress - District 2 - REP,Marshall Dawson
Jefferson,State Representative - District 27 - REP,Ed Cox
Jefferson,Representative to the 119th United States Congress - District 6 - DEM,Jason Crow
Jefferson,State Senator - District 16 - DEM,Chris Kolker
Jefferson,State Representative - District 25 - DEM,Tammy Story
Jefferson,Representative to the 119th United States Congress - District 6 - REP,John E. Fabbricatore
Jefferson,State Senator - District 16 - REP,Robyn Carnes
Jefferson,State Representative - District 25 - REP,George B. Mumma Jr
Jefferson,State Representative - District 28 - DEM,Sheila Lieder
Jefferson,State Representative - District 28 - REP,Peter Boddie
Jefferson,State Representative - District 38 - DEM,Gretchen Jeannette Rydin
Jefferson,State Representative - District 38 - REP,Jeffrey Patty
Jefferson,Representative to the 119th United States Congress - District 7 - DEM,Brittany Pettersen
Jefferson,Representative to the 119th United States Congress - District 7 - REP,Sergei Matveyuk
Jefferson,State Representative - District 24 - DEM,Lisa Feret
Jefferson,State Senator - District 19 - REP,Sam Bandimere
Jefferson,State Representative - District 24 - REP,Gwen Henderson
Jefferson,State Representative - District 29 - DEM,Shannon Bird
Jefferson,State Representative - District 29 - REP,Evan Shields Hunt
Jefferson,State Representative - District 35 - DEM,Lorena Garcia
Jefferson,State Representative - District 35 - REP,Lee J Knoll
Jefferson,State Representative - District 23 - DEM,Monica Irasema Duran
Jefferson,State Representative - District 30 - REP,Ramey Johnson
Kiowa,Kiowa - Representative to the 119th United States Congress - District 4 - REP,"Lauren Boebert, Richard Holtorf, Mike Lynch, Deborah Flora, Jerry Sonnenberg, Peter Yu"
Kiowa,Representative to the 118th United States Congress - District 4,"Frank Atwood, Hannah Goodman, Greg Lopez, Trisha Eloise Calvarese"
Kiowa,Representative to the 119th United States Congress - District 4 - DEM,"Trisha Calvarese, John Padora Jr., Ike McCorkle"
Kiowa,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Kiowa,State Board of Education Member - Congressional District 4 - REP,"Kristi ""KBB"" Burton Brown, Saundra Larsen"
Kiowa,State Board of Education Member - Congressional District 4 - DEM,Krista Holtzmann
Kiowa,State Representative - District 47 - DEM,Elizabeth Bulthuis
Kiowa,Regent of the University of Colorado - At Large - REP,Eric Rinard
Kiowa,State Representative - District 47 - REP,Ty S. Winter
Kiowa,District Attorney - 15th Judicial District - REP,Andrew J. Hayden
Kiowa,Kiowa County Commissioner - District 1 - REP,Michael Lening
Kiowa,Kiowa County Commissioner - District 3 - REP,Donald E Oswald 
Kit Carson,Representative to the 119th United States Congress - District 4 - REP,"Lauren Boebert, Richard Holtorf, Mike Lynch, Deborah Flora, Jerry Sonnenberg, Peter Yu"
Kit Carson,Representative to the 118th United States Congress - District 4,"Frank Atwood, Hannah Goodman, Greg Lopez, Trisha Eloise Calvarese"
Kit Carson,Representative to the 119th United States Congress - District 4 - DEM,"Trisha Calvarese, John Padora Jr., Ike McCorkle"
Kit Carson,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Kit Carson,State Board of Education Member - Congressional District 4 - REP,"Kristi ""KBB"" Burton Brown, Saundra Larsen"
Kit Carson,Kit Carson County Commissioner - District 3 - REP,"Dave Hornung, Thomas Bredehoft"
Kit Carson,State Board of Education Member - Congressional District 4 - DEM,Krista Holtzmann
Kit Carson,State Representative - District 56 - DEM,Alessandra A. Navetta
Kit Carson,Regent of the University of Colorado - At Large - REP,Eric Rinard
Kit Carson,State Representative - District 56 - REP,Chris Richardson
Kit Carson,District Attorney - 13th Judicial District - REP,Travis Sides
Kit Carson,Kit Carson County Commissioner - District 1 - REP,Stan Hitchcock
La Plata,La Plata - Representative to the 119th United States Congress - District 3 - REP,"Stephen A. Varela, Ron Hanks, Lew Webb, Russ Andrews, Curtis M. McCrackin, Jeff Hurd"
La Plata,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
La Plata,Regent of the University of Colorado - Congressional District 3 - REP,"Kristine Sposato, Ray Scott"
La Plata,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch
La Plata,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles
La Plata,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan
La Plata,State Senator - District 6 - DEM,Vivian Smotherman
La Plata,State Representative - District 59 - DEM,Katie Stewart
La Plata,District Attorney - 6th Judicial District - DEM,Sean Murray
La Plata,La Plata County Commissioner District 2 - DEM,Marsha Porter-Norton
La Plata,La Plata County Commissioner District 3 - DEM,Matt Salka
La Plata,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
La Plata,Regent of the University of Colorado - At Large - REP,Eric Rinard
La Plata,State Senator - District 6 - REP,Cleave Alan Simpson
La Plata,State Representative - District 59 - REP,Clark Craig
La Plata,La Plata County Commissioner District 3 - REP,Paul Richard Black
Lake,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Lake,Representative to the 119th United States Congress - District 7 - DEM,Brittany Pettersen
Lake,State Representative - District 13 - DEM,Julie McCluskie
Lake,District Attorney - 5th Judicial District - DEM,Heidi McCollum
Lake,County Commissioner -  District 1 - DEM,Hal Edwards
Lake,County Commissioner -  District 2 - DEM,Christian Luna-Leal
Lake,County Commissioner -  District 3 - DEM,Elsa Tharp
Lake,Representative to the 119th United States Congress - District 7 - REP,Sergei Matveyuk
Lake,Regent of the University of Colorado - At Large - REP,Eric Rinard
Lake,State Representative - District 13 - REP,Dave Williams
Lake,County Commissioner -  District 3 - REP,Stephanie McBride
Larimer,Representative to the 119th United States Congress - District 4 - REP,"Lauren Boebert, Richard Holtorf, Mike Lynch, Deborah Flora, Jerry Sonnenberg, Peter Yu"
Larimer,Representative to the 118th United States Congress - District 4,"Frank Atwood, Hannah Goodman, Greg Lopez, Trisha Eloise Calvarese"
Larimer,Representative to the 119th United States Congress - District 4 - DEM,"Trisha Calvarese, John Padora Jr., Ike McCorkle"
Larimer,State Board of Education Member - Congressional District 2 - DEM,"Kathy Gebhardt, Marisol Lynda Rodriguez"
Larimer,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Larimer,State Representative - District 52 - DEM,"Yara Zokaie, Ethnie Treick"
Larimer,Larimer County Commissioner - District 3 - REP,"Ben ""Uncle Benny"" Aste, Paul Rennemeyer"
Larimer,State Representative - District 65 - REP,"Lori Garcia Sander, Trent Lane Leisy"
Larimer,State Representative - District 49 - DEM,"Lesley Smith, Max Woodfin"
Larimer,State Senator - District 23 - REP,"Barb Kirkmeyer, Natalie Abshier"
Larimer,State Board of Education Member - Congressional District 4 - REP,"Kristi ""KBB"" Burton Brown, Saundra Larsen"
Larimer,Representative to the 119th United States Congress - District 8 - REP,"Gabe Evans, Janak Joshi"
Larimer,Representative to the 119th United States Congress - District 2 - DEM,Joe Neguse
Larimer,State Senator - District 14 - DEM,Cathy Kipp
Larimer,District Attorney - 8th Judicial District - DEM,Gordon McLaughlin
Larimer,Larimer County Commissioner - District 2 - DEM,Kristin Stephens
Larimer,Larimer County Commissioner - District 3 - DEM,Jody Shadduck-McNally
Larimer,Larimer County Clerk and Recorder - DEM,Wyatt Schwendeman-Curtis
Larimer,Representative to the 119th United States Congress - District 2 - REP,Marshall Dawson
Larimer,Regent of the University of Colorado - At Large - REP,Eric Rinard
Larimer,State Senator - District 14 - REP,Phoebe McWilliams
Larimer,Larimer County Commissioner - District 2 - REP,Erick Selgren
Larimer,Larimer County Clerk and Recorder - REP,Tina Harris
Larimer,State Representative - District 53 - DEM,Andy Boesenecker
Larimer,State Representative - District 53 - REP,Donna Walter
Larimer,State Representative - District 65 - DEM,Will Walters
Larimer,State Representative - District 49 - REP,Steve Ferrante
Larimer,State Representative - District 51 - DEM,Sarah McKeen
Larimer,State Representative - District 51 - REP,Ron Weinberg
Larimer,State Representative - District 64 - DEM,Mark K Matthews
Larimer,State Representative - District 64 - REP,Ryan Armagost
Larimer,State Board of Education Member - Congressional District 4 - DEM,Krista Holtzmann
Larimer,Representative to the 119th United States Congress - District 8 - DEM,Yadira Caraveo
Larimer,State Board of Education Member - Congressional District 8 - DEM,Rhonda Solis
Larimer,State Board of Education Member - Congressional District 8 - REP,Yazmin Navarro
Las Animas,Representative to the 119th United States Congress - District 3 - REP,"Stephen A. Varela, Ron Hanks, Lew Webb, Russ Andrews, Curtis M. McCrackin, Jeff Hurd"
Las Animas,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Las Animas,Regent of the University of Colorado - Congressional District 3 - REP,"Kristine Sposato, Ray Scott"
Las Animas,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch
Las Animas,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles
Las Animas,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan
Las Animas,State Representative - District 47 - DEM,Elizabeth Bulthuis
Las Animas,District Attorney - 3rd Judicial District - DEM,Nicholas J. Dale
Las Animas,Las Animas County Commissioner District 2 - DEM,Henry Solano
Las Animas,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
Las Animas,Regent of the University of Colorado - At Large - REP,Eric Rinard
Las Animas,State Representative - District 47 - REP,Ty S. Winter
Las Animas,Las Animas County Commissioner District 1 - REP,Felix M. Lopez
Las Animas,Las Animas County Commissioner District 2 - REP,Robert Lucero
Lincoln,Representative to the 119th United States Congress - District 4 - REP,"Lauren Boebert, Richard Holtorf, Mike Lynch, Deborah Flora, Jerry Sonnenberg, Peter Yu"
Lincoln,Representative to the 118th United States Congress - District 4,"Frank Atwood, Hannah Goodman, Greg Lopez, Trisha Eloise Calvarese"
Lincoln,Representative to the 119th United States Congress - District 4 - DEM,"Trisha Calvarese, John Padora Jr., Ike McCorkle"
Lincoln,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Lincoln,State Board of Education Member - Congressional District 4 - REP,"Kristi ""KBB"" Burton Brown, Saundra Larsen"
Lincoln,District Attorney - 23rd Judicial District - REP,"Dagny Van Der Jagt, George Brauchler"
Lincoln,Lincoln County Commissioner - District 3 - REP,"Robert Safranek, Gary A. Beedy"
Lincoln,State Board of Education Member - Congressional District 4 - DEM,Krista Holtzmann
Lincoln,State Representative - District 56 - DEM,Alessandra A. Navetta
Lincoln,District Attorney - 23rd Judicial District - DEM,Karen Breslin
Lincoln,Lincoln County Commissioner - District 2 - DEM,Wendy A. Pottorff
Lincoln,Regent of the University of Colorado - At Large - REP,Eric Rinard
Lincoln,State Representative - District 56 - REP,Chris Richardson
Lincoln,Lincoln County Commissioner - District 2 - REP,Terry Jaques
Logan,Representative to the 119th United States Congress - District 4 - REP,"Lauren Boebert, Richard Holtorf, Mike Lynch, Deborah Flora, Jerry Sonnenberg, Peter Yu"
Logan,Representative to the 118th United States Congress - District 4,"Frank Atwood, Hannah Goodman, Greg Lopez, Trisha Eloise Calvarese"
Logan,Representative to the 119th United States Congress - District 4 - DEM,"Trisha Calvarese, John Padora Jr., Ike McCorkle"
Logan,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Logan,State Board of Education Member - Congressional District 4 - REP,"Kristi ""KBB"" Burton Brown, Saundra Larsen"
Logan,Logan - State Representative - District 63 - REP,"Dusty A Johnson, Brian Urdiales"
Logan,State Board of Education Member - Congressional District 4 - DEM,Krista Holtzmann
Logan,State Representative - District 63 - DEM,Charles Alvarado
Logan,Regent of the University of Colorado - At Large - REP,Eric Rinard
Logan,District Attorney - 13th Judicial District - REP,Travis Sides
Logan,Logan County Board of County Commissioners District 1 - REP,Michael John Brownell
Logan,Logan County Board of County Commissioners District 2 - REP,Jim Yahn
Mesa,Representative to the 119th United States Congress - District 3 - REP,"Stephen A. Varela, Ron Hanks, Lew Webb, Russ Andrews, Curtis M. McCrackin, Jeff Hurd"
Mesa,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Mesa,Regent of the University of Colorado - Congressional District 3 - REP,"Kristine Sposato, Ray Scott"
Mesa,Mesa County Commissioner - District 3 - REP,"Janet Rowland, JJ Fletcher"
Mesa,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch
Mesa,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles
Mesa,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan
Mesa,Mesa County Commissioner - District 1 - DEM,Tom Acker
Mesa,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
