County,Tabulator,Batch,# of Ballot Cards,Location
Logan,1,110,25,7
Logan,1,111,25,7
Logan,1,112,18,7
Logan,1,113,26,7
Logan,1,114,25,7
Logan,1,115,25,7
Logan,1,116,25,7
Logan,1,117,25,7
Logan,1,118,18,7
Logan,1,119,15,7
Logan,1,120,31,7
Logan,1,121,25,7
Logan,1,122,25,7
Logan,1,123,23,7
Logan,1,124,25,8
Logan,1,125,25,8
Logan,1,126,25,8
Logan,1,127,31,8
Logan,1,128,25,8
Logan,1,129,25,8
Logan,1,130,13,8
Logan,1,131,25,8
Logan,1,132,25,8
Logan,1,133,25,8
Logan,1,134,25,8
Logan,1,135,16,8
Logan,1,136,23,9
Logan,1,137,25,9
Logan,1,138,25,9
Logan,1,139,26,9
Logan,1,140,11,9
Logan,1,141,25,9
Logan,1,142,25,9
Logan,1,143,25,9
Logan,1,144,25,9
Logan,1,145,11,9
Logan,1,146,25,9
Logan,1,147,17,9
Logan,1,148,9,9
Logan,1,149,25,9
Logan,1,150,25,9
Logan,1,151,25,9
Logan,1,152,23,9
Logan,1,153,25,9
Logan,1,154,25,9
Logan,1,155,25,9
Logan,1,156,18,9
Logan,1,157,14,9
Logan,1,158,30,10
Logan,1,159,25,10
Logan,1,160,25,10
Logan,1,161,25,10
Logan,1,162,28,10
Logan,1,163,25,10
Logan,1,164,25,10
Logan,1,165,18,10
Logan,1,166,26,10
Logan,1,167,25,10
Logan,1,168,27,10
Logan,1,169,24,10
Logan,1,170,25,10
Logan,1,171,25,10
Logan,1,172,25,10
Logan,1,173,25,10
Logan,1,174,25,10
Logan,1,175,25,10
Logan,1,176,25,10
Logan,1,177,11,10
Logan,1,178,25,11
Logan,1,179,28,11
Logan,1,180,10,11
Logan,1,181,24,11
Logan,1,182,25,11
Logan,1,183,25,11
Logan,1,184,24,11
Logan,1,185,23,11
Logan,1,186,25,11
Logan,1,187,26,11
Logan,1,188,25,11
Logan,1,189,21,11
Logan,1,190,27,11
Logan,1,191,24,11
Logan,1,192,25,11
Logan,1,193,24,11
Logan,1,194,22,11
Logan,1,195,30,11
Logan,1,196,24,12
Logan,1,197,28,12
Logan,1,198,25,12
Logan,1,199,25,12
Logan,1,200,25,12
Logan,1,201,25,12
Logan,1,202,28,12
Logan,1,203,13,12
Logan,1,204,32,12
Logan,1,205,25,12
Logan,1,206,22,12
Logan,1,207,26,12
Logan,1,208,11,12
Logan,1,209,25,12
Logan,1,210,22,12
Logan,1,211,10,12
Logan,1,212,24,12
Logan,1,213,25,12
Logan,1,214,19,12
Logan,1,215,25,12
Logan,1,216,17,12
Logan,1,217,14,13
Logan,1,218,14,13
Logan,1,219,25,13
Logan,1,220,25,13
Logan,1,221,25,13
Logan,1,222,21,13
Logan,1,223,6,13
Logan,1,224,12,13
Logan,1,225,13,13
Logan,1,226,13,13
Logan,1,227,19,13
Logan,1,228,25,13
Logan,1,229,7,13
Logan,1,230,7,13
Logan,1,231,9,13
Logan,1,232,4,13
Logan,1,233,11,13
Logan,1,234,9,13
Logan,1,235,10,13
Logan,1,236,10,13
Logan,1,237,21,13
Logan,1,238,29,13
Logan,1,239,21,14
