contest_name,choice,votes
District Court Judge - 3rd Judicial District - McKisson,No,2487
District Court Judge - 4th Judicial District - Chittum,Yes,163505
District Court Judge - 4th Judicial District - Chittum,No,67672
District Court Judge - 4th Judicial District - Curtis,Yes,154501
District Court Judge - 4th Judicial District - Curtis,No,76243
District Court Judge - 4th Judicial District - Gilbert,Yes,150618
District Court Judge - 4th Judicial District - Gilbert,No,79743
District Court Judge - 4th Judicial District - Helton,Yes,156730
District Court Judge - 4th Judicial District - Helton,No,73085
District Court Judge - 4th Judicial District - Henson,Yes,148209
District Court Judge - 4th Judicial District - Henson,No,81514
District Court Judge - 4th Judicial District - Johnson,Yes,148973
District Court Judge - 4th Judicial District - Johnson,No,80894
District Court Judge - 4th Judicial District - Miller,Yes,152193
District Court Judge - 4th Judicial District - Miller,No,77375
District Court Judge - 4th Judicial District - Prudek,Yes,134035
District Court Judge - 4th Judicial District - Prudek,No,96814
District Court Judge - 5th Judicial District - Cheroutes,Yes,23394
District Court Judge - 5th Judicial District - Cheroutes,No,7180
District Court Judge - 5th Judicial District - Dunkelman,Yes,24397
District Court Judge - 5th Judicial District - Dunkelman,No,6595
District Court Judge - 5th Judicial District - Owens,Yes,24032
District Court Judge - 5th Judicial District - Owens,No,6545
District Court Judge - 5th Judicial District - Romeo,Yes,24275
District Court Judge - 5th Judicial District - Romeo,No,6593
District Court Judge - 6th Judicial District - Wilson,Yes,23132
District Court Judge - 6th Judicial District - Wilson,No,6507
District Court Judge - 8th Judicial District - Brinegar,Yes,100882
District Court Judge - 8th Judicial District - Brinegar,No,33478
District Court Judge - 8th Judicial District - Dean,Yes,99271
District Court Judge - 8th Judicial District - Dean,No,34547
District Court Judge - 8th Judicial District - Lammons,Yes,97026
District Court Judge - 8th Judicial District - Lammons,No,36652
District Court Judge - 8th Judicial District - McDonald,Yes,98190
District Court Judge - 8th Judicial District - McDonald,No,35344
District Court Judge - 9th Judicial District - Neiley,Yes,21502
District Court Judge - 9th Judicial District - Neiley,No,5979
District Judge - 2nd Judicial District Arnolds,YES,155491
District Judge - 2nd Judicial District Arnolds,NO,41065
District Judge - 2nd Judicial District Bland,YES,153195
District Judge - 2nd Judicial District Bland,NO,42805
District Judge - 2nd Judicial District Brody,YES,154088
District Judge - 2nd Judicial District Brody,NO,41676
District Judge - 2nd Judicial District Clark,YES,137961
District Judge - 2nd Judicial District Clark,NO,56614
District Judge - 2nd Judicial District Dorancy,YES,151992
District Judge - 2nd Judicial District Dorancy,NO,43546
District Judge - 2nd Judicial District Englert,YES,132324
District Judge - 2nd Judicial District Englert,NO,62957
District Judge - 2nd Judicial District Gerdes,YES,147474
District Judge - 2nd Judicial District Gerdes,NO,47796
District Judge - 2nd Judicial District Johnson,YES,127471
District Judge - 2nd Judicial District Johnson,NO,67457
District Judge - 2nd Judicial District McCallin,YES,148895
District Judge - 2nd Judicial District McCallin,NO,45823
District Judge - 2nd Judicial District Moultrie,YES,152468
District Judge - 2nd Judicial District Moultrie,NO,41929
District Judge - 2nd Judicial District Shockley,YES,151329
District Judge - 2nd Judicial District Shockley,NO,43332
District Judge - 2nd Judicial District Woods ,YES,132929
District Judge - 2nd Judicial District Woods ,NO,60709
Divide Fire Protection District Ballot Issue 6A,Yes/For,1622
Divide Fire Protection District Ballot Issue 6A,No/Against,741
Dolores County Assessor,Amber L. Blackmore,871
Dolores County Assessor,Christy Cressler,410
Dolores County Ballot Issue 1A: Lodging Tax,Yes/For,647
Dolores County Ballot Issue 1A: Lodging Tax,No/Against,613
Dolores County Ballot Issue 1B: Sales Tax,No/Against,805
Dolores County Ballot Issue 1B: Sales Tax,Yes/For,468
Dolores County Clerk and Recorder,Lana Hancock,1128
Dolores County Commissioner District 1,Linda Yellowman,682
Dolores County Commissioner District 1,Julie R. Kibel,609
Dolores County Coroner,Aaron Hankins,1079
Dolores County Court Judge - Baca,Yes,766
Dolores County Court Judge - Baca,No,320
Dolores County School District RE-2J Ballot Issue 5A,Yes/For,867
Dolores County School District RE-2J Ballot Issue 5A,No/Against,499
Dolores County Sheriff,Don Wilson,835
Dolores County Sheriff,Mike Steele,456
Dolores County Treasurer,Taylor L. Funk,1098
Douglas County Assessor,Toby Damisch,129182
Douglas County Ballot Issue 1A,YES,162239
Douglas County Ballot Issue 1A,NO,22962
Douglas County Ballot Question 1B,YES,138954
Douglas County Ballot Question 1B,NO,38496
Douglas County Clerk and Recorder,Sheri Davis,107424
Douglas County Clerk and Recorder,Karen Lindberg Jefferson,74459
Douglas County Commissioner - District 1,Abe Laydon,104590
Douglas County Commissioner - District 1,Kari Solberg,77133
Douglas County Coroner,Raeann Brown,129909
Douglas County Court Judge - Bowling,YES,103026
Douglas County Court Judge - Bowling,NO,36715
Douglas County Court Judge - Fields,YES,100600
Douglas County Court Judge - Fields,NO,38809
Douglas County School District RE-1 Ballot Issue 5A,No/Against,95085
Douglas County School District RE-1 Ballot Issue 5A,Yes/For,91994
Douglas County School District RE-1 Ballot Issue 5B,No/Against,100826
Douglas County School District RE-1 Ballot Issue 5B,Yes/For,84796
Douglas County Sheriff,Darren Weekly,109290
Douglas County Sheriff,Mike Phibbs,44280
Douglas County Sheriff,Darren Hill,14977
Douglas County Surveyor,Darrell E. Roberts,128997
Douglas County Treasurer,Dave Gill,129517
Eagle County Assessor,Mark Chapin,15483
Eagle County Ballot Issue 1A - Lodging Tax to Support Local Workforce,YES/FOR,7153
Eagle County Ballot Issue 1A - Lodging Tax to Support Local Workforce,NO/AGAINST,4851
Eagle County Ballot Issue 1B - Formation of Eagle Valley Transportation Authority,YES/FOR,3941
Eagle County Ballot Issue 1B - Formation of Eagle Valley Transportation Authority,NO/AGAINST,3179
Eagle County Clerk and Recorder,Regina O'Brien,15851
Eagle County Commissioner - District 3,Jeanne McQueeney,13019
Eagle County Commissioner - District 3,Brian Brandl,8389
Eagle County Coroner,Kara Bettis,15706
Eagle County Sheriff,James Van Beek,14822
Eagle County Sheriff,Paul Agneberg,4946
Eagle County Surveyor,Kelly Miller,15446
Eagle County Treasurer,Teak Simonton,15723
East Smoky Hill Metropolitan District No. 2 Ballot Issue 6E,No/Against,2242
East Smoky Hill Metropolitan District No. 2 Ballot Issue 6E,Yes/For,463
East Smoky Hill Metropolitan District No. 2 Ballot Question 6F,No/Against,2410
East Smoky Hill Metropolitan District No. 2 Ballot Question 6F,Yes/For,294
Elbert County Assessor,Susan Murphy,12696
Elbert County Clerk and Recorder,Rhonda Braun,12665
Elbert County Commissioner District 2,Dallas Schroeder,12371
Elbert County Coroner,Sandra Graeff,12789
Elbert County Court Judge - Boyette,Yes,9143
Elbert County Court Judge - Boyette,No,3816
Elbert County - Proposition 125 (Statutory),No/Against,8295
Elbert County - Proposition 125 (Statutory),Yes/For,7583
Elbert County School District C-2 Ballot Issue 4A,No/Against,979
Elbert County School District C-2 Ballot Issue 4A,Yes/For,765
Elbert County Sheriff,Timothy D. Norton,13049
Elbert County Surveyor,Samuel L Gallucci III,432
Elbert County Treasurer,Sheryl (Sherry) Hewlett,12853
Ellicott School District No. 22 Ballot Issue 4C,No/Against,1116
Ellicott School District No. 22 Ballot Issue 4C,Yes/For,829
El Paso County Assessor,Mark Flutcher,163762
El Paso County Assessor,Renee L. Reif,107465
El Paso County Clerk and Recorder,Steve Schleiker,164963
El Paso County Clerk and Recorder,Lisa Wilkes,108986
El Paso County Commissioner - District 1,Holly Williams,48031
El Paso County Commissioner - District 1,Ryan Lucas,22442
El Paso County Commissioner - District 5,Cami Bremer,23412
El Paso County Commissioner - District 5,John Jarrell,20819
El Paso County Commissioner - District 5,Janet Turner,1888
El Paso County Coroner,Leon Kelly,217382
El Paso County Court Judge - Burney,Yes,152266
El Paso County Court Judge - Burney,No,67388
El Paso County Court Judge - Cord,Yes,155732
El Paso County Court Judge - Cord,No,63542
El Paso County Court Judge - Peacock,Yes,154296
El Paso County Court Judge - Peacock,No,65293
El Paso County Court Judge - Rotolo,Yes,147521
El Paso County Court Judge - Rotolo,No,72073
El Paso County Sheriff,Joe Roybal,165116
El Paso County Sheriff,John K. Foley,109800
El Paso County Surveyor,Richard Mariotti,210139
El Paso County Treasurer,Chuck Broerman,178805
El Paso County Treasurer,Richard Williams,95461
Estes Park Local Marketing District Ballot Issue 6E,Yes/For,3658
Estes Park Local Marketing District Ballot Issue 6E,No/Against,2360
Foothills Fire Protection District Ballot Issue 6B,No/Against,1884
Foothills Fire Protection District Ballot Issue 6B,Yes/For,658
Foothills Fire Protection District Ballot Issue 6C,No/Against,1700
Foothills Fire Protection District Ballot Issue 6C,Yes/For,838
Fraser River Valley Housing Partnership Issue 6A,Yes/For,2187
Fraser River Valley Housing Partnership Issue 6A,No/Against,1666
Fremont County Assessor,Stacey Seifert,15048
Fremont County Board of County Commissioners - District 2,Debbie Bell,14613
Fremont County Clerk and Recorder,Justin D Grantham,15305
Fremont County Coroner,Randy V. Keller,15489
Fremont County Court Judge - Robak,Yes,11042
Fremont County Court Judge - Robak,No,5817
Fremont County - Proposition FF (Statutory),No/Against,10413
Fremont County - Proposition FF (Statutory),Yes/For,9201
Fremont County Sheriff,Allen Cooper,15254
Fremont County Treasurer,Kathy Elliott,15128
Frenchman Groundwater Management District Referred Ballot Issue 7B,Yes/For,837
Frenchman Groundwater Management District Referred Ballot Issue 7B,No/Against,735
Garfield County Assessor,Jim Yellico,16302
Garfield County Clerk and Recorder,Jackie Harmon,12371
Garfield County Clerk and Recorder,Becky Moller,11307
Garfield County Commissioner - District 1,Tom Jankovsky,12267
Garfield County Commissioner - District 1,Ryan Gordon,11923
Garfield County Coroner,Rob Glassmire,16435
Garfield County Court Judge - Pototsky,YES,14389
Garfield County Court Judge - Pototsky,NO,4074
Garfield County Sheriff,Lou Vallario,15447
Garfield County Surveyor,Scott Aibner,15973
Garfield County Treasurer,Carrie Couey,12252
Garfield County Treasurer,Aron Diaz,11428
Gilpin County Assessor,April Nielsen,1881
Gilpin County Assessor,Rebecca (Becky) Shirey,1457
Gilpin County Ballot Issue 1A,Yes/For,1808
Gilpin County Ballot Issue 1A,No/Against,1511
Gilpin County Clerk and Recorder,Sahari McCormick,1915
Gilpin County Clerk and Recorder,Gail Crawford,1371
Gilpin County Commissioner - District 2,Susan Berumen,1801
Gilpin County Commissioner - District 2,Joe Marr,1584
Gilpin County Coroner,Zane G. Laubhan,2500
Gilpin County Court Judge - Taylor,Yes,1979
Gilpin County Court Judge - Taylor,No,661
Gilpin County Sheriff,Kevin M. Armstrong,2438
Gilpin County Surveyor,Corey Diekman,2450
Gilpin County Treasurer,Mary R. Lorenz,2398
Glacier View Fire Protection District Ballot Issue 6A,Yes/For,869
Glacier View Fire Protection District Ballot Issue 6A,No/Against,103
Gold Hill Fire Protection District Ballot Issue 6D,Yes/For,213
Gold Hill Fire Protection District Ballot Issue 6D,No/Against,52
Governor/Lieutenant Governor,Jared Polis / Dianne Primavera,1468108
Governor/Lieutenant Governor,Heidi Ganahl / Danny Moore,982885
Governor/Lieutenant Governor,Kevin Ruskusky / Michele Poague,28934
Governor/Lieutenant Governor,Danielle Neuschwanger / Darryl Gibbs,21619
Governor/Lieutenant Governor,Paul Noël Fiorino / Cynthia Munhos de Aquino Sirianni,6682
Governor/Lieutenant Governor,Zachary Varon / Sean Hoyt,50
Governor/Lieutenant Governor,Paul Willmon / Kathren May,7
Grand County Assessor,Tom Weydert,5125
Grand County Clerk and Recorder,Jolene Stetson Linke,3948
Grand County Clerk and Recorder,Abby Loberg,3849
Grand County Commissioner - District 3,Randy George,4176
Grand County Commissioner - District 3,Steven (Steve) Skinner,3624
Grand County Coroner,Tawnya Bailey,5506
Grand County Court Judge - Catanzarite,Yes,4841
Grand County Court Judge - Catanzarite,No,1470
Grand County Sheriff,Brett Schroetlin,5617
Grand County Surveyor,Warren Dale Ward,5173
Grand County Treasurer,Marcy Wheatley,457
Greater Brighton Fire Protection District Ballot Issue 7B,Yes/For,11680
Greater Brighton Fire Protection District Ballot Issue 7B,No/Against,9405
Gunnison County Assessor,Kristy McFarland,6539
Gunnison County Clerk and Recorder,Kathy Simillion,6923
Gunnison County Commissioner District 3,Laura Puckett Daniels,5924
Gunnison County Commissioner District 3,Rich Evans,3061
Gunnison County Coroner,Michael Barnes,6739
Gunnison County Metropolitan Recreation District Ballot Issue 6B,YES/FOR,1990
Gunnison County Metropolitan Recreation District Ballot Issue 6B,NO/AGAINST,1269
Gunnison County - Proposition 125 (Statutory),No/Against,4862
Gunnison County - Proposition 125 (Statutory),Yes/For,3891
Gunnison County Sheriff,Adam Murdie,6121
Gunnison County Treasurer,Debbie Dunbar,5908
Gunnison River Valley Local Marketing District Ballot Question 6A,YES/FOR,6029
Gunnison River Valley Local Marketing District Ballot Question 6A,NO/AGAINST,2765
Gunnison Watershed School District RE-1J Bonds Ballot Issue 5A,Yes/For,4551
Gunnison Watershed School District RE-1J Bonds Ballot Issue 5A,No/Against,4407
Hanover School District 28 Ballot Issue 4B,Yes/For,391
Hanover School District 28 Ballot Issue 4B,No/Against,240
Hinsdale County - Amendment D (Constitutional),Yes/For,250
Hinsdale County - Amendment D (Constitutional),No/Against,172
Hinsdale County Assessor,Sherri J Boyce,411
Hinsdale County Clerk and Recorder,Joan Robers,416
Hinsdale County Commissioner District 2,Kristine Borchers,368
Hinsdale County Court Judge- McDonald,Yes,336
Hinsdale County Court Judge- McDonald,No,61
Hinsdale County Sheriff,Christopher M Kambish,391
Hinsdale County Treasurer,Lori L Lawrence,399
Holyoke City Council Member,Trae McCallum,459
Holyoke City Council Member,Brian Akey,436
Holyoke City Council Member,Cathy Edge,395
Holyoke City Council Member,Gene Bittner,378
Holyoke City Council Member,Gary B. Herr,323
Huerfano County Assessor,Elisha Meadows,2882
Huerfano County Clerk and Recorder,Erica Vigil,2970
Huerfano County Commissioner - District 3,Karl Sporleder,2012
Huerfano County Commissioner - District 3,Della L. Duran,1779
Huerfano County Coroner,Vonnie Maier-Valdez,3114
Huerfano County Court Judge - Mann,Yes,2458
Huerfano County Court Judge - Mann,No,873
Huerfano County Sheriff,Bruce Newman,2029
Huerfano County Sheriff,James L. Chamberlain,1774
Huerfano County Treasurer,"Debra ""Debbie"" J. Reynolds",2946
Hyland Hills Park and Recreation District 6A,Yes/For,18146
Hyland Hills Park and Recreation District 6A,No/Against,17350
Initiated Ordinance 305,NO/AGAINST,155630
Initiated Ordinance 305,YES/FOR,115098
Initiated Ordinance 306,YES/FOR,190480
Initiated Ordinance 306,NO/AGAINST,78316
Initiated Ordinance 307,YES/FOR,150816
Initiated Ordinance 307,NO/AGAINST,119237
Jackson County Assessor,Payton R. Larsen,527
Jackson County Clerk and Recorder,Hayle M. Johnson,538
Jackson County Commissioner - District 1,Coby Corkle,505
Jackson County Coroner,George E. Crocket,531
Jackson County - Proposition GG (Statutory),Yes/For,381
Jackson County - Proposition GG (Statutory),No/Against,270
Jackson County Sheriff,Jarrod Poley,458
Jackson County Surveyor,Randall R. Miller,566
Jackson County Treasurer,Ekho W. Wyatt,539
Jefferson County Assessor,Scot Kersgaard,161249
Jefferson County Assessor,Libby Szabo,124313
Jefferson County Ballot Issue 1A,No/Against,139740
Jefferson County Ballot Issue 1A,Yes/For,136800
Jefferson County Ballot Issue 1B,No/Against,150255
Jefferson County Ballot Issue 1B,Yes/For,137377
Jefferson County Ballot Issue 1C,No/Against,146052
Jefferson County Ballot Issue 1C,Yes/For,133383
Jefferson County Clerk and Recorder,Amanda Gonzalez,163927
Jefferson County Clerk and Recorder,Vicki Pyne,122941
Jefferson County Commissioner - District 3,Lesley Dahlkemper,167583
Jefferson County Commissioner - District 3,Donald Rosier,120410
Jefferson County Coroner,Annette Cannon,161513
Jefferson County Coroner,Matt Archuleta,121989
Jefferson County Court - Garrido,Yes,158117
Jefferson County Court - Garrido,No,62649
Jefferson County Court - Magid,Yes,155571
Jefferson County Court - Magid,No,64810
Jefferson County Court - Melton,Yes,156888
Jefferson County Court - Melton,No,63519
Jefferson County Court - Randall,Yes,156117
Jefferson County Court - Randall,No,64469
Jefferson County Sheriff,"Regina ""Reggie"" Marinelli",156633
Jefferson County Sheriff,Ed Brady,132439
Jefferson County Surveyor,Robert J. Hennessy,187078
Jefferson County Treasurer,"Gerald ""Jerry"" DiTullio",159664
Jefferson County Treasurer,Faye Griffin,127864
JOHN C. FREMONT LIBRARY DISRICT BALLOT ISSUE NO. 6A: MILL LEVY INCREASE,No/Against,1822
JOHN C. FREMONT LIBRARY DISRICT BALLOT ISSUE NO. 6A: MILL LEVY INCREASE,Yes/For,1311
Kiowa County Assessor,Marci J Miller,660
Kiowa County Clerk and Recorder,Delisa L Weeks,677
Kiowa County Commissioner - District 1,Michael Lening,613
Kiowa County Commissioner - District 2,Howard (Butch) Robertson,565
Kiowa County Coroner,Jimmy R Brown,610
Kiowa County Sheriff,Bryan Williams,558
Kiowa County Treasurer,Diana Flory,616
Kiowa County Treasurer,Stephanie Sewell,69
Kit Carson County - Amendment D (Constitutional),Yes/For,1462
Kit Carson County - Amendment D (Constitutional),No/Against,1286
Kit Carson County Assessor,Abbey Mullis,2038
Kit Carson County Clerk and Recorder,Susan Corliss,2709
Kit Carson County Commissioner - District 2,Cory Wall,2631
Kit Carson County Coroner,Randy B. Gorton,2632
Kit Carson County Court Judge - Grinnan,Yes,2200
Kit Carson County Court Judge - Grinnan,No,598
Kit Carson County Sheriff,Travis Belden,2636
Kit Carson County Treasurer,Pamela J. Mills,2690
Lake County Assessor,Miguel Martinez,1509
Lake County Assessor,Stephanie McBride,1427
Lake County Clerk and Recorder,Tracey Lauritzen,1241
Lake County Clerk and Recorder,Kristol Hewlett,1012
Lake County Clerk and Recorder,Tina Tekansik,683
Lake County Commissioner District 1,Kayla Marcella,2102
Lake County Coroner,Alexander Krieg,2117
Lake County Sheriff,Heath Speckman,1451
Lake County Sheriff,Hal Edwards,1208
Lake County Sheriff,Lare Ferguson,299
Lake County Treasurer,Padraic D Smith,2246
La Plata County Assessor,Carrie Woodson,20178
La Plata County Clerk and Recorder,Tiffany Lee,23545
La Plata County Commissioner District 1,Clyde Church,11887
La Plata County Commissioner District 1,Brad Blake,10779
La Plata County Commissioner District 1,Jack Turner,6449
La Plata County Coroner,Jann Smith,21449
La Plata County Court Judge - Woods,No,12352
La Plata County Court Judge - Woods,Yes,11892
La Plata County Sheriff,Sean Smith,20670
La Plata County Treasurer,Allison Aichele,13843
La Plata County Treasurer,Erin Hutchins,13499
Larimer County Assessor,Bob Overbeck,93244
Larimer County Assessor,David Eisenbraun,76834
Larimer County Clerk and Recorder,Angela Myers,98770
Larimer County Clerk and Recorder,Toni Baker,73870
Larimer County Commissioner - District 1,John Kefalas,95413
Larimer County Commissioner - District 1,Justin Smith,78453
Larimer County Coroner,Stephen Hanks,87664
Larimer County Coroner,Matt Canaga,78925
Larimer County Court - Ellison,Yes,100846
Larimer County Court - Ellison,No,33465
Larimer County Court - Lynch,Yes,86608
Larimer County Court - Lynch,No,47687
Larimer County Koral Heights Public Improvement District No. 46 Ballot Issue 6D,Yes/For,24
Larimer County Koral Heights Public Improvement District No. 46 Ballot Issue 6D,No/Against,17
Larimer County Sheriff,John J. Feyen,108947
Larimer County Surveyor,Tom Donnelly,108813
Larimer County Treasurer,Irene Josey,107778
Las Animas County Assessor,Jodi M. Amato,4993
Las Animas County Clerk and Recorder,Karrie Apple,4101
Las Animas County Clerk and Recorder,Henry Smokey Guzzo Jr.,2524
Las Animas County Commissioner District 3,Tony Calvin Hass,4692
Las Animas County Coroner,Dominic (Junie) Verquer,5012
Las Animas County Court - Mochel,Yes,4253
Las Animas County Court - Mochel,No,1498
Las Animas County Sheriff,Derek J. Navarette,3480
Las Animas County Sheriff,Nicholas (Nick) Mattorano,3193
Las Animas County Treasurer,Donna J. Leonetti,5066
Left Hand Water and Sanitation District Ballot Issue 6B,Yes/For,108
Left Hand Water and Sanitation District Ballot Issue 6B,No/Against,8
Lewis-Palmer Consolidated School District No. 38 Ballot Issue 4A,No/Against,11627
Lewis-Palmer Consolidated School District No. 38 Ballot Issue 4A,Yes/For,10713
Lincoln County Assessor,Jeremiah Higgins,1689
Lincoln County Clerk and Recorder,Corinne M. Lengel,1748
Lincoln County Commissioner District 1,Wayne E. Ewing,1812
Lincoln County Coroner,Andrew S. Lorensen,1551
Lincoln County Court Judge - Lincoln - Fisher,Yes,1624
Lincoln County Court Judge - Lincoln - Fisher,No,328
Lincoln County - Proposition GG (Statutory),Yes/For,1167
Lincoln County - Proposition GG (Statutory),No/Against,854
Lincoln County Sheriff,Tom Nestor,1849
Lincoln County Treasurer,James R. (Jim) Covington,1725
Littleton Downtown Development Authority Ballot Issue 3C,Yes/For,287
Littleton Downtown Development Authority Ballot Issue 3C,No/Against,141
Littleton Downtown Development Authority Ballot Issue 3D,Yes/For,244
Littleton Downtown Development Authority Ballot Issue 3D,No/Against,179
Littleton Downtown Development Authority Ballot Question 3F,Yes/For,297
Littleton Downtown Development Authority Ballot Question 3F,No/Against,118
Livermore Fire Protection District Ballot Issue 6C,Yes/For,551
Livermore Fire Protection District Ballot Issue 6C,No/Against,205
LJ 1 Council Member,Damon R Ramirez,498
Logan County Assessor,Peggy Michaels,7037
Logan County Clerk and Recorder,Pamela M. Bacon,7212
Logan County Commissioner District 3,Jerry Sonnenberg,6940
Logan County Coroner,David W. Tennant,7058
Logan County Sheriff,Brett Lane Powell,4375
Logan County Sheriff,Craig Gilliland,3682
Logan County Treasurer,Patricia Bartlett,7114
Marks Butte Groundwater Management District Ballot Issue 6A,No/Against,120
Marks Butte Groundwater Management District Ballot Issue 6A,Yes/For,76
Mayor,Katy Brown,1648
Mayor,Russell O. Stewart,1516
Mayor,William K. Madsen,865
Mayor,Reed Lewis,554
Mayor,Jenn Diffendal,459
McClave School District RE-2 Bond Question 4A,Yes/For,206
McClave School District RE-2 Bond Question 4A,No/Against,153
Mesa County - 1A,Yes/For,49250
Mesa County - 1A,No/Against,20418
Mesa County Assessor,Brent Goff,55430
Mesa County Clerk and Recorder,Bobbie Gross,47320
Mesa County Clerk and Recorder,Jeffrey Waldon,20258
Mesa County Clerk and Recorder,Robert Ballard,4274
Mesa County Commissioner - District 2,Bobbie Daniel,46218
Mesa County Commissioner - District 2,Charles C. Pink,25296
Mesa County Coroner,Dean Havlik,50529
Mesa County Coroner,Meaghan E. Johnson,19709
Mesa County - Proposition FF (Statutory),No/Against,37030
Mesa County - Proposition FF (Statutory),Yes/For,34598
Mesa County Sheriff,Todd Rowell,56878
Mesa County Sheriff,Bruce Lohmiller,58
Mesa County Surveyor,Scott Thompson,55056
Mesa County Treasurer,Sheila Reiner,56373
Mineral County Assessor,Libby Lamb,427
Mineral County Assessor,Stasha Birdsey,278
Mineral County Clerk and Recorder,Eryn K. Witnz,602
Mineral County Commissioner - District 1,R. Scott Lamb,566
Mineral County Coroner,Jimmy K. Adelman,569
Mineral County Sheriff,Terry Wetherill,372
Mineral County Sheriff,Fred Hosselkus,331
Mineral County Treasurer,Amy Wetherill,530
Moffat County Assessor,Larona McPherson,4533
Moffat County Clerk and Recorder,Stacy Morgan,4542
Moffat County Commissioner District 3,Donald Broom,4508
Moffat County Coroner,Jesse Arthurs,4647
Moffat County Sheriff,KC Hume,4495
Moffat County Surveyor,Wilbert Alan Baker,3557
Moffat County Surveyor,Michael Fraher,1426
Moffat County Treasurer,Robert Razzano,4548
Montezuma County Assessor,Leslie Kennedy-Bugg,8434
Montezuma County Clerk and Recorder,Kim Percell,9466
Montezuma County Commissioner District 1,Jim Candelaria,8128
Montezuma County Commissioner District 3,Gerald Wofford Koppenhafer,8782
Montezuma County Coroner,George W. Deavers,8954
Montezuma County Court Judge - Lawrence,Yes,8267
Montezuma County Court Judge - Lawrence,No,2406
Montezuma County - Proposition 123 (Statutory),No/Against,6512
Montezuma County - Proposition 123 (Statutory),Yes/For,5447
Montezuma County Sheriff,Steven Nowlin,8773
Montezuma County Sheriff,Odis Sikes,3005
Montezuma County Surveyor,Rita Jeanne Caffey,8569
Montezuma County Treasurer,Ellen Black,9001
Montrose County Assessor,Brad Hughes,15519
Montrose County Clerk and Recorder,Tressa Guynes,16089
Montrose County Commissioner - District 2,Sue Hansen,15732
Montrose County Coroner,"Richard ""Rick"" Fellabaum",15602
Montrose County - Proposition 125 (Statutory),No/Against,11192
Montrose County - Proposition 125 (Statutory),Yes/For,8946
Montrose County Sheriff,Gene R. Lillard,16056
Montrose County Surveyor,Nicholas Barrett,153
Montrose County Treasurer,Rosemary Murphy,15851
Morgan County Assessor,Tim Amen,8468
Morgan County Clerk and Recorder,Kevin Strauch,8503
Morgan County - Colorado Court of Appeals Judge - Pawar,Yes,4734
Morgan County - Colorado Court of Appeals Judge - Pawar,No,3457
Morgan County Commissioner District 2,Jon Becker,8221
Morgan County Coroner,Mike Dahl,8553
Morgan County Sheriff,David (Dave) D. Martin,8624
Morgan County Surveyor,Nicole F. Hay,7851
Morgan County Treasurer,"Robert ""Bob"" Sagel",8679
Nederland Fire Protection District Ballot Issue 6A,Yes/For,1240
Nederland Fire Protection District Ballot Issue 6A,No/Against,372
North Weld County Water District Ballot Issue 7A,No/Against,10312
North Weld County Water District Ballot Issue 7A,Yes/For,3736
NORTH-WEST FIRE PROTECTION DISTRICT BALLOT ISSUE 6A - MILL LEVY INCREASE,Yes/For,1165
NORTH-WEST FIRE PROTECTION DISTRICT BALLOT ISSUE 6A - MILL LEVY INCREASE,No/Against,621
Northwest Lakewood Sanitation District Ballot Issue 6A,No/Against,3754
Northwest Lakewood Sanitation District Ballot Issue 6A,Yes/For,3027
Olathe Rural Fire Protection District Ballot Issue 6A,No/Against,1506
Olathe Rural Fire Protection District Ballot Issue 6A,Yes/For,1012
Otero County Assessor,Ken R Hood,5912
Otero County Clerk,"Lynda ""Lyn"" Scott",5981
Otero County Commissioner District 2,Timothy J Knabenshue,5758
Otero County Coroner,Robert M Fowler,6495
Otero County Court Judge-Manley,Yes/For,5167
Otero County Court Judge-Manley,No/Against,1592
Otero County Sheriff,Shawn Mobley,5887
Otero County Treasurer,Sharon Jones,5932
Ouray County Assessor,Susie Mayfield,2570
Ouray County Clerk and Recorder,Cristy Lynn Sulewski,2450
Ouray County Commissioner - District 2,Michelle Nauer,2594
Ouray County Coroner,R. Glenn Boyd,2504
Ouray County - Proposition 123 (Statutory),Yes/For,1934
Ouray County - Proposition 123 (Statutory),No/Against,1483
Ouray County Sheriff,Justin Perry,2641
Ouray County Surveyor,Tim Pasek,2468
Ouray County Treasurer,Jill Mihelich,2479
Park County Assessor,Monica Jones,7295
PARK COUNTY BALLOT ISSUE 1A,No/Against,5361
PARK COUNTY BALLOT ISSUE 1A,Yes/For,4539
PARK COUNTY BALLOT ISSUE 1B,No/Against,5551
PARK COUNTY BALLOT ISSUE 1B,Yes/For,3971
Park County Ballot Question 1C -  Park County Board of County Commissioners- Term Lengthening,No/Against,8911
Park County Ballot Question 1C -  Park County Board of County Commissioners- Term Lengthening,Yes/For,845
Park County Clerk and Recorder,"Milena ""Mel"" Kassel",6022
Park County Clerk and Recorder,Theresa Lynn Gilliland,3701
Park County Commissioner District 3,David B Wissel,5162
Park County Commissioner District 3,Ashley Girodo,4722
Park County Coroner,David E Kintz Jr,6229
Park County Coroner,Gwendolyn Kay Morgan,3491
Park County Court Judge- Green,Yes,5760
Park County Court Judge- Green,No,2598
Park County Sheriff,Tom McGraw,6115
Park County Sheriff,Mark Noel,3681
Park County Surveyor,Jack Kirby,7245
Park County Treasurer,Amy Flint,6017
Park County Treasurer,Jim Stockbridge,3814
Parkside Metropolitan District Ballot Issue 6B,Yes/For,53
Parkside Metropolitan District Ballot Issue 6B,No/Against,48
Phillips County Assessor,Douglas D. Kamery,1685
Phillips County Clerk and Recorder,"Madene ""Beth"" Zilla",1798
