County,Tabulator,Batch,# of Ballots,Location
Las Animas,203,1,50,Bin 1
Las Animas,203,2,50,Bin 1
Las Animas,203,3,51,Bin 1
Las Animas,203,4,50,Bin 1
Las Animas,203,5,50,Bin 1
Las Animas,203,6,50,Bin 1
Las Animas,203,7,50,Bin 1
Las Animas,203,8,50,Bin 1
Las Animas,203,9,50,Bin 1
Las Animas,203,10,50,Bin 1
Las Animas,203,11,50,Bin 1
Las Animas,203,12,50,Bin 1
Las Animas,203,13,50,Bin 1
Las Animas,203,14,50,Bin 1
Las Animas,203,15,50,Bin 1
Las Animas,203,16,50,Bin1
Las Animas,203,17,50,Bin 2
Las Animas,203,18,50,Bin 2
Las Animas,203,19,50,Bin 2
Las Animas,203,20,50,Bin 2
Las Animas,203,21,50,Bin 2
Las Animas,203,22,50,Bin 2
Las Animas,203,23,50,Bin 2
Las Animas,203,24,50,Bin 2
Las Animas,203,25,50,Bin 2
Las Animas,203,26,50,Bin 2
Las Animas,203,27,50,Bin 2
Las Animas,203,28,50,Bin 2
Las Animas,203,29,50,Bin 2
Las Animas,203,30,50,Bin 2
Las Animas,203,31,50,Bin 2
Las Animas,203,32,50,Bin 2
Las Animas,203,33,50,Bin 2
Las Animas,203,34,50,Bin 2
Las Animas,203,35,50,Bin 2
Las Animas,203,36,50,Bin 2
Las Animas,203,37,50,Bin 2
Las Animas,203,38,50,Bin 3
Las Animas,203,39,50,Bin 3
Las Animas,203,40,50,Bin 3
Las Animas,203,41,50,Bin 3
Las Animas,203,42,50,Bin 3
Las Animas,203,43,50,Bin 3
Las Animas,203,44,50,Bin 3
Las Animas,203,45,50,Bin 3
Las Animas,203,46,50,Bin 3
Las Animas,203,47,50,Bin 3
Las Animas,203,48,50,Bin 3
Las Animas,203,49,50,Bin 3
Las Animas,203,50,50,Bin 3
Las Animas,203,51,50,Bin 3
Las Animas,203,52,50,Bin 3
Las Animas,203,53,50,Bin 3
Las Animas,203,54,50,Bin 3
Las Animas,203,55,50,Bin 3
Las Animas,203,56,50,Bin 3
Las Animas,203,57,50,Bin 3
Las Animas,203,58,50,Bin 3
Las Animas,203,59,50,Bin 3
Las Animas,203,60,50,Bin 3
Las Animas,203,61,50,Bin 4
Las Animas,203,62,50,Bin 4
Las Animas,203,63,50,Bin 4
Las Animas,203,64,50,Bin 4
Las Animas,203,65,50,Bin 4
Las Animas,203,66,50,Bin 4
Las Animas,203,67,50,Bin 4
Las Animas,203,68,50,Bin 4
Las Animas,203,69,50,Bin 4
Las Animas,203,70,50,Bin 4
Las Animas,203,71,50,Bin 4
Las Animas,203,72,50,Bin 4
Las Animas,203,73,50,Bin 4
Las Animas,203,74,50,Bin 4
Las Animas,203,75,50,Bin 4
Las Animas,203,76,50,Bin 4
Las Animas,203,77,50,Bin 4
Las Animas,203,78,50,Bin 5
Las Animas,203,79,50,Bin 5
Las Animas,203,80,50,Bin 5
Las Animas,203,81,50,Bin 5
Las Animas,203,82,50,Bin 5
Las Animas,203,83,50,Bin 5
Las Animas,203,84,50,Bin 5
Las Animas,203,85,50,Bin 5
Las Animas,203,86,50,Bin 5
Las Animas,203,87,50,Bin 5
Las Animas,203,88,50,Bin 5
Las Animas,203,89,50,Bin 5
Las Animas,203,90,50,Bin 5
Las Animas,203,91,50,Bin 5
Las Animas,203,92,50,Bin 5
Las Animas,203,93,50,Bin 5
Las Animas,203,94,50,Bin 5
Las Animas,203,95,50,Bin 5
Las Animas,203,96,50,Bin 5
Las Animas,203,97,50,Bin 5
Las Animas,203,98,50,Bin 5
Las Animas,203,99,50,Bin 5
Las Animas,203,100,50,Bin 5
Las Animas,203,101,50,Bin 6
Las Animas,203,102,50,Bin 6
Las Animas,203,103,50,Bin 6
Las Animas,203,104,50,Bin 6
Las Animas,203,105,50,Bin 6
Las Animas,203,106,50,Bin 6
Las Animas,203,107,50,Bin 6
Las Animas,203,108,50,Bin 6
Las Animas,203,109,50,Bin 6
Las Animas,203,110,50,Bin 6
Las Animas,203,111,50,Bin 6
Las Animas,203,112,50,Bin 6
Las Animas,203,113,50,Bin 6
Las Animas,203,114,50,Bin 6
Las Animas,203,115,50,Bin 6
Las Animas,203,116,50,Bin 6
Las Animas,203,117,50,Bin 6
Las Animas,203,118,50,Bin 6
Las Animas,203,119,50,Bin 6
Las Animas,203,120,50,Bin 6
Las Animas,203,121,50,Bin 7
Las Animas,203,122,50,Bin 7
Las Animas,203,123,50,Bin 7
Las Animas,203,124,50,Bin 7
Las Animas,203,125,50,Bin 7
Las Animas,203,126,50,Bin 7
Las Animas,203,127,50,Bin 7
Las Animas,203,128,50,Bin 7
Las Animas,203,129,50,Bin 7
Las Animas,203,130,50,Bin 7
Las Animas,203,131,50,Bin 7
Las Animas,203,132,50,Bin 7
Las Animas,203,133,50,Bin 7
Las Animas,203,134,50,Bin 7
Las Animas,203,135,25,Bin 7
Las Animas,203,136,70,Bin7
