county_name,contest_name,choice,votes
Arapahoe,Bennett School District 29J School Director - At Large,Melissa Walkup,558
Arapahoe,Bennett School District 29J School Director - At Large,Dennis E. Smialek,421
Arapahoe,Bennett School District 29J School Director - At Large,Nancy Barden,386
Arapahoe,Bennett School District 29J School Director - At Large,Amy Kirkwood,374
Arapahoe,Bennett School District 29J School Director - At Large,Debra Brunner,355
Arapahoe,Byers School District 32J School Board Director,Dennis Messer,444
Arapahoe,Byers School District 32J School Board Director,Matt Eymann,420
Arapahoe,Byers School District 32J School Board Director,Eva Todd Pugh,378
Arapahoe,Byers School District 32J School Board Director,Allison Harris,373
Arapahoe,Byers School District 32J School Board Director,Terri L. Bryant,336
Arapahoe,Cherry Creek School District No. 5 Director - District A,Anne Q. Egan,56277
Arapahoe,Cherry Creek School District No. 5 Director - District B,Janice R. Mcdonald,56213
Arapahoe,Cherry Creek School District No. 5 Director - District C,Angela Garland,45788
Arapahoe,Cherry Creek School District No. 5 Director - District C,Alioune Sogue,14293
Arapahoe,Deer Trail School District 26J Director of the Board of Education,Christel D. Mcneil,223
Arapahoe,Deer Trail School District 26J Director of the Board of Education,Michael Cowell,219
Arapahoe,Deer Trail School District 26J Director of the Board of Education,Candice Reed,182
Arapahoe,Deer Trail School District 26J Director of the Board of Education,Glenn Scott Kunkel,174
Arapahoe,Deer Trail School District 26J Director of the Board of Education,"Thomas Allen Cox, Jr.",173
Arapahoe,Strasburg School District 31J School Board Director,Michael Marrero,336
Arapahoe,Strasburg School District 31J School Board Director,Dillon Kent,335
Arapahoe,Strasburg School District 31J School Board Director,Diana Elliott,335
Arapahoe,Strasburg School District 31J School Board Director,Derrick Wojcik-damers,0
Arapahoe,Proposition CC (Statutory),No/against,85530
Arapahoe,Proposition CC (Statutory),Yes/for,75207
Arapahoe,Proposition DD (Statutory),Yes/for,86124
Arapahoe,Proposition DD (Statutory),No/against,74747
Arapahoe,Arapahoe County Ballot Issue 1A,No/against,105789
Arapahoe,Arapahoe County Ballot Issue 1A,Yes/for,52938
Arapahoe,City of Glendale Ballot Question 2A,No/against,389
Arapahoe,City of Glendale Ballot Question 2A,Yes/for,184
Arapahoe,City of Glendale Ballot Question 2B,No/against,300
Arapahoe,City of Glendale Ballot Question 2B,Yes/for,219
Arapahoe,City of Greenwood Village Ballot Question 2C,Yes/for,4030
Arapahoe,City of Greenwood Village Ballot Question 2C,No/against,1103
Arapahoe,Bennett School District 29J Ballot Issue 5B,No/against,655
Arapahoe,Bennett School District 29J Ballot Issue 5B,Yes/for,429
Arapahoe,Strasburg School District 31J Ballot Issue 5A,No/against,370
Arapahoe,Strasburg School District 31J Ballot Issue 5A,Yes/for,233
Arapahoe,Byers Fire Protection District Ballot Issue 7B,Yes/for,372
Arapahoe,Byers Fire Protection District Ballot Issue 7B,No/against,329
Arapahoe,Byers Fire Protection District Ballot Issue 7C,No/against,405
Arapahoe,Byers Fire Protection District Ballot Issue 7C,Yes/for,288
Arapahoe,Byers Fire Protection District Ballot Issue 7D,Yes/for,392
Arapahoe,Byers Fire Protection District Ballot Issue 7D,No/against,301
Arapahoe,Foxridge General Improvement District Ballot Issue 6B,Yes/for,728
Arapahoe,Foxridge General Improvement District Ballot Issue 6B,No/against,612
Arapahoe,South Suburban Park and Recreation District Ballot Issue 7A,Yes/for,22895
Arapahoe,South Suburban Park and Recreation District Ballot Issue 7A,No/against,20543
Arapahoe,Arapahoe Park and Recreation District Ballot Issue 6A,No/against,7643
Arapahoe,Arapahoe Park and Recreation District Ballot Issue 6A,Yes/for,6653
Arapahoe,Proposed Willow Creek 1 & 2 General Improvement District Ballot Issue 6C,Yes/for,1040
Arapahoe,Proposed Willow Creek 1 & 2 General Improvement District Ballot Issue 6C,No/against,638
Arapahoe,Proposed Willow Creek 1 & 2 General Improvement District Ballot Issue 6D,Yes/for,1039
Arapahoe,Proposed Willow Creek 1 & 2 General Improvement District Ballot Issue 6D,No/against,638
Arapahoe,Columbine Water and Sanitation District Ballot Issue 6E,Yes/for,562
Arapahoe,Columbine Water and Sanitation District Ballot Issue 6E,No/against,456
Archuleta,Bayfield School District 10 Jt-R School Board Director - 4 year term,Richard T. Gustafson,7
Archuleta,Bayfield School District 10 Jt-R School Board Director - 4 year term,Amy Davlin,7
Archuleta,Bayfield School District 10 Jt-R School Board Director - 4 year term,Mike Foutz,5
Archuleta,Bayfield School District 10 Jt-R School Board Director - 4 year term,Debbie Wilhelm,3
Archuleta,Bayfield School District 10 Jt-R School Board Director - 2 year term,Mary Lynn Herr,7
Archuleta,Bayfield School District 10 Jt-R School Board Director - 2 year term,Matthew Zabka,2
Archuleta,Ignacio School District 11-JT School Board Director,Yvonne Chapman,112
Archuleta,Ignacio School District 11-JT School Board Director,Allen Mccaw,81
Archuleta,Ignacio School District 11-JT School Board Director,Doug Little,54
Archuleta,Ignacio School District 11-JT School Board Director,Gina Schulz,54
Archuleta,Ignacio School District 11-JT School Board Director,M. Toben Roderick,49
Archuleta,Proposition CC (Statutory) - Archuleta,No/against,2680
Archuleta,Proposition CC (Statutory) - Archuleta,Yes/for,1564
Archuleta,Proposition DD (Statutory),No/against,2422
Archuleta,Proposition DD (Statutory),Yes/for,1820
Baca,Pritchett School District RE-3 School Board Director - District 3 - Four Year Term,Jozy Stegman,95
Baca,Pritchett School District RE-3 School Board Director - District 3 - Four Year Term,Brett Wilson,92
Baca,Pritchett School District RE-3 School Board Director - District 3 - Four Year Term,Mark Crane,79
Baca,Pritchett School District RE-3 School Board Director - District 3 - Four Year Term,Katie Vancampen,30
Baca,Pritchett School District RE-3 School Board Director - District 3- Two Year Term,Cole Eskew,101
Baca,Proposition CC (Statutory),No/against,1006
Baca,Proposition CC (Statutory),Yes/for,316
Baca,Proposition DD (Statutory),No/against,1025
Baca,Proposition DD (Statutory),Yes/for,284
Baca,Springfield Cemetery District Ballot Issue 6A,No/against,492
Baca,Springfield Cemetery District Ballot Issue 6A,Yes/for,277
Bent,City of Las Animas Mayor,Jim Collins,559
Bent,City of Las Animas Mayor,Louella Maria Cruz,97
Bent,City of Las Animas Mayor,Kirby Ladner,46
Bent,City of Las Animas City Clerk & Treasurer,Charmaine D. Tripp,632
Bent,City of Las Animas Light & Power Board,Roberto Montoya,450
Bent,City of Las Animas Light & Power Board,William Deal,438
Bent,City of Las Animas City Council - Ward 1 - Precinct 10,"Robert ""sonny"" Smith",182
Bent,City of Las Animas City Council - Ward 1 - Precinct 10,Rose Prichard,68
Bent,City of Las Animas City Council - Ward 2 - Precinct 9,Terry R. Kim,85
Bent,City of Las Animas City Council - Ward 2 - Precinct 9,Jaxon Meardon,85
Bent,City of Las Animas City Council - Ward 3 - Precinct 8,Cassandra Torres-siefkas,172
Bent,City of Las Animas City Council - Ward 3 - Precinct 8,Kimberlie D. King,81
Bent,Proposition CC (Statutory),No/against,985
Bent,Proposition CC (Statutory),Yes/for,463
Bent,Proposition DD (Statutory),No/against,938
Bent,Proposition DD (Statutory),Yes/for,509
Bent,City of Las Animas Ballot Issue 2A,Yes/for,500
Bent,City of Las Animas Ballot Issue 2A,No/against,212
Boulder,City of Boulder Council Candidates,Bob Yates,17508
Boulder,City of Boulder Council Candidates,Junie Joseph,17322
Boulder,City of Boulder Council Candidates,Rachel Friend,17230
Boulder,City of Boulder Council Candidates,Aaron Brockett,15779
Boulder,City of Boulder Council Candidates,Adam Swetlik,14442
Boulder,City of Boulder Council Candidates,Mark Wallach,14173
Boulder,City of Boulder Council Candidates,Mark Mcintyre,13493
Boulder,City of Boulder Council Candidates,Susan Peterson,12961
Boulder,City of Boulder Council Candidates,Benita Duran,11576
Boulder,City of Boulder Council Candidates,Corina Julca,11048
Boulder,City of Boulder Council Candidates,Brian Dolan,10855
Boulder,City of Boulder Council Candidates,Nikki Mccord,4207
Boulder,City of Boulder Council Candidates,Paul Cure,4046
Boulder,City of Boulder Council Candidates,Andy Celani,2438
Boulder,City of Boulder Council Candidates,Gala Wilhelmina Orba,1852
Boulder,City of Lafayette Council Candidates,Jd Mangat,5839
Boulder,City of Lafayette Council Candidates,Stephanie Walton,4576
Boulder,City of Lafayette Council Candidates,Timothy Barnes,4426
Boulder,City of Lafayette Council Candidates,Brian Wong,3624
Boulder,City of Lafayette Council Candidates,Tonya Briggs,3403
Boulder,City of Lafayette Council Candidates,Jenna Tullberg,3242
Boulder,City of Lafayette Council Candidates,Nicole Samson,2933
Boulder,City of Lafayette Council Candidates,Doug Conarroe,2485
Boulder,City of Lafayette Council Candidates,Patricia Townsend,1885
Boulder,City of Lafayette Council Candidates,Anne Borrell,1809
Boulder,City of Lafayette Council Candidates,Andrew J. O'connor,1099
Boulder,City of Lafayette Council Candidates,Marty Feffer,1043
Boulder,City of Lafayette Council Candidates,Clifton Smedley,672
Boulder,City of Lafayette Council Candidates,Katherine Huth,482
Boulder,City of Longmont Mayor,Brian J. Bagley,22893
Boulder,City of Longmont Mayor,Schuyler Trowbridge,6241
Boulder,City of Longmont Council Member - At Large,Joan Peck,13293
Boulder,City of Longmont Council Member - At Large,Jeff Moore,5666
Boulder,City of Longmont Council Member - At Large,Matthew Garrett,4840
Boulder,City of Longmont Council Member - At Large,Ron Gallegos,4517
Boulder,City of Louisville Mayor,Ashley Stolzmann,5488
Boulder,City of Louisville Mayor,Don Brown,3619
Boulder,City of Longmont Council Member - Ward 1,Tim Waters,7301
Boulder,City of Longmont Council Member - Ward 3,Susie Hidalgo-fahring,5009
Boulder,City of Longmont Council Member - Ward 3,Regan Sample,4122
Boulder,City of Louisville City Council Person - Ward I,Caleb Dickinson,1616
Boulder,City of Louisville City Council Person - Ward I,Barbara Butterworth,1091
Boulder,City of Louisville City Council Person - Ward I,Gordon Madonna,670
Boulder,City of Louisville City Council Person - Ward II,Deb Fahey,1514
Boulder,City of Louisville City Council Person - Ward II,Sherry Sommer,1139
Boulder,City of Louisville City Council Person - Ward III,Dennis Maloney,2015
Boulder,Boulder Valley School District RE-2 Director - District A,Lisa Sweeney-marin,35278
Boulder,Boulder Valley School District RE-2 Director - District A,Jai Rajagopal,13841
Boulder,Boulder Valley School District RE-2 Director - District C,Kathy Gebhardt,43621
Boulder,Boulder Valley School District RE-2 Director - District D,Stacey Zis,36890
Boulder,Boulder Valley School District RE-2 Director - District D,Connor Bunting,6830
Boulder,Boulder Valley School District RE-2 Director - District G,Richard L. Garcia,42499
Boulder,Proposition CC (Statutory),Yes/for,76359
Boulder,Proposition CC (Statutory),No/against,37175
Boulder,Proposition DD (Statutory),Yes/for,58955
Boulder,Proposition DD (Statutory),No/against,53800
Boulder,Boulder County Question 1A,Yes/for,57630
Boulder,Boulder County Question 1A,No/against,49453
Boulder,City of Boulder Ballot Issue 2G,Yes/for,27159
Boulder,City of Boulder Ballot Issue 2G,No/against,6930
Boulder,City of Boulder Ballot Issue 2H,Yes/for,29450
Boulder,City of Boulder Ballot Issue 2H,No/against,4867
Boulder,City of Boulder Ballot Issue 2I,Yes/for,23358
Boulder,City of Boulder Ballot Issue 2I,No/against,10386
Boulder,City of Lafayette Ballot Question 2A,Yes/for,7208
Boulder,City of Lafayette Ballot Question 2A,No/against,1595
Boulder,City of Lafayette Ballot Question 2B,Yes/for,7192
Boulder,City of Lafayette Ballot Question 2B,No/against,1877
Boulder,City of Lafayette Ballot Question 2C,Yes/for,6906
Boulder,City of Lafayette Ballot Question 2C,No/against,1752
Boulder,City of Longmont Ballot Issue 3B,No/against,19428
Boulder,City of Longmont Ballot Issue 3B,Yes/for,11520
Boulder,City of Longmont Ballot Issue 3C,Yes/for,19932
Boulder,City of Longmont Ballot Issue 3C,No/against,10993
Boulder,City of Longmont Ballot Question 3D,No/against,15977
Boulder,City of Longmont Ballot Question 3D,Yes/for,13324
Boulder,City of Longmont Ballot Question 3E,Yes/for,20435
Boulder,City of Longmont Ballot Question 3E,No/against,6631
Boulder,City of Louisville Ballot Issue 2D,Yes/for,6453
Boulder,City of Louisville Ballot Issue 2D,No/against,2814
