contest_name,choice,votes
City of Greenwood Village Councilmember District 1,Ann Nelson,1062
City of Greenwood Village Councilmember District 2,Anne Ingebretsen,640
City of Greenwood Village Councilmember District 2,Dave Kerber,600
City of Greenwood Village Councilmember District 2,Michael Lopez,528
City of Greenwood Village Councilmember District 2,Michail Sidorov,467
City of Greenwood Village Councilmember District 3,Donna Johnston,947
City of Greenwood Village Councilmember District 3,Libby Barnacle,928
City of Greenwood Village Councilmember District 4,Tom Stahl,808
City of Greenwood Village Councilmember District 4,Judith Hilton,794
City of Greenwood Village Mayor,George E. Lantz,4391
City of Gunnison Ballot Issue 2B,Yes/For,1336
City of Gunnison Ballot Issue 2B,No/Against,475
City of Gunnison City Council,Diego Plata,1188
City of Gunnison City Council,Marisela Ballesteros,940
City of Gunnison City Council,Matt Schwartz,898
City of Gunnison City Council,Scott Frazier,886
City of Idaho Springs Ballot Question 2A,Yes/For,259
City of Idaho Springs Ballot Question 2A,No/Against,245
City of Idaho Springs Treasurer,Diane Breece,8
City of Lafayette City Council Candidates,JD Mangat,7894
City of Lafayette City Council Candidates,Tim Barnes,6448
City of Lafayette City Council Candidates,David Fridland,6124
City of Lafayette City Council Candidates,Crystal Gallegos,3589
City of Lafayette City Council Candidates,Eric Ryant,3471
City of Lafayette City Council Candidates,Gala W. Orba,2895
City of Lafayette City Council Candidates,John W. Watson,1703
City of La Junta Referred Ballot Issue,Yes/For,1340
City of La Junta Referred Ballot Issue,No/Against,841
City of Lakewood Council Member Ward 1,Glenda Sinks,5621
City of Lakewood Council Member Ward 1,Fred Clifford,3039
City of Lakewood Council Member Ward 2,Isabel Cruz,3837
City of Lakewood Council Member Ward 2,Pete Del Duca,2403
City of Lakewood Council Member Ward 3,Roger Low,6562
City of Lakewood Council Member Ward 4,Dave Rein,8295
City of Lakewood Council Member Ward 5,Jacob LaBure,7123
City of Lakewood Mayor,Wendi Strom,21136
City of Lakewood Mayor,Don Burkhart,12707
City of Lakewood Mayor,Cathy Kentner,11000
City of Lakewood Retention of Municipal Judge - Eastin,Yes,30071
City of Lakewood Retention of Municipal Judge - Eastin,No,9313
City of Lakewood Retention of Presiding Judge - Bozarth,Yes,29901
City of Lakewood Retention of Presiding Judge - Bozarth,No,9659
City of Lamar Councilman-Ward 1,Brent Bates,435
City of Lamar Councilman-Ward 1,"Robert ""Jay"" Brooke",425
City of Lamar Councilman-Ward 2,Gerry I. Jenkins,269
City of Lamar Councilman-Ward 2,David Zavala,230
City of Lamar Councilman-Ward 2,Mike Duffy,212
City of Lamar Councilman-Ward 2,Mike Bryant,166
City of Lamar Councilman-Ward 3,"Jenaro ""Joe"" Gonzales",285
City of Lamar Councilman-Ward 3,Shalah Lynn Mata,252
City of Lamar Mayor-At Large,Kirk Crespin,777
City of Lamar Mayor-At Large,Bill Becker,625
City of Lamar Mayor-At Large,Patrick K. Christensen Jr.,618
City of Las Animas Appointment of City Clerk 2A,No/Against,347
City of Las Animas Appointment of City Clerk 2A,Yes/For,280
City of Las Animas Appointment of City Treasurer 2B,No/Against,340
City of Las Animas Appointment of City Treasurer 2B,Yes/For,284
City of Las Animas City Council Ward 1 - Precinct 10,"Eraclio ""Rocky"" Quintanilla",149
City of Las Animas City Council Ward 2 - Precinct 9,Andrew Montoya,79
City of Las Animas City Council Ward 2 - Precinct 9,Maria P Medina,63
City of Las Animas City Council Ward 2 - Precinct 9,Lynette Wolfe,63
City of Las Animas City Council Ward 2 - Precinct 9,Anthony Beise,60
City of Las Animas City Council Ward 2 - Precinct 9,Tammy Ritschard,55
City of Las Animas City Council Ward 3 - Precinct 8,"Jesus ""Jesse"" Garcia",173
City of Las Animas City Council Ward 3 - Precinct 8,Joe Frazier,128
City of Las Animas Light & Power Board,Steven Assmus,398
City of Las Animas Light & Power Board,"Rosa Lee ""Rose"" Prichard",392
City of Las Animas Mayor,Ronald Lee Clodfelter Sr,284
City of Las Animas Mayor,Charles Shupe,189
City of Las Animas Mayor,Scott Peterson,138
City of Littleton Ballot Question 3K,Yes/For,9682
City of Littleton Ballot Question 3K,No/Against,5556
City of Littleton Council Member At-Large,Pam Grove,8279
City of Littleton Council Member At-Large,Chris Campbell,5030
City of Littleton Council Member District II,Robert Reichardt,1631
City of Littleton Council Member District IV,Andrea Vukovich Peters,2983
City of Longmont Ballot Issue 3C,No/Against,21790
City of Longmont Ballot Issue 3C,Yes/For,11476
City of Longmont Ballot Issue 3D,No/Against,22278
City of Longmont Ballot Issue 3D,Yes/For,10983
City of Longmont Ballot Issue 3E,No/Against,22775
City of Longmont Ballot Issue 3E,Yes/For,10471
City of Longmont - City Council Member At-Large,Sean P. McCoy,14433
City of Longmont - City Council Member At-Large,Steve Altschuler,8781
City of Longmont - City Council Member At-Large,Beka Venturella,7264
City of Longmont - Council Member Ward 1,Diane Crist,3778
City of Longmont - Council Member Ward 1,Nia Wassink,2924
City of Longmont - Council Member Ward 1,Harrison Earl,2536
City of Longmont - Council Member Ward 3,Susie Hidalgo-Fahring,4590
City of Longmont - Council Member Ward 3,Gary Hodges,4088
City of Longmont - Council Member Ward 3,Ron Gallegos,1886
City of Longmont - Council Member Ward 3,Spencer Adams,529
City of Longmont Mayor,Joan Peck,18956
City of Longmont Mayor,Terri Goon,8086
City of Longmont Mayor,Ethan Augreen,4361
City of Longmont Municipal Court Judge - Frick,Yes/For,19255
City of Longmont Municipal Court Judge - Frick,No/Against,9005
City of Louisville Ballot Issue 2C,Yes/For,6013
City of Louisville Ballot Issue 2C,No/Against,2667
City of Louisville City Council Ward 1 (4-year term),J. Caleb Dickinson,1833
City of Louisville City Council Ward 2 (4-year term),Deborah Fahey,1419
City of Louisville City Council Ward 2 (4-year term),George Colbert,1207
City of Louisville City Council Ward 3,Barbara Hamlington,1969
City of Louisville City Council Ward 3,Dietrich Hoefner,998
City of Louisville Mayor At-Large (4 Year Term),Chris Leh,4789
City of Louisville Mayor At-Large (4 Year Term),Sherry Sommer,2148
City of Louisville Mayor At-Large (4 Year Term),Josh Cooperman,1347
City of Loveland Ballot Issue 2F,No/Against,14818
City of Loveland Ballot Issue 2F,Yes/For,13900
City of Loveland Ballot Issue 2G,No/Against,14565
City of Loveland Ballot Issue 2G,Yes/For,13607
City of Loveland Ballot Question 300,Yes/For,18729
City of Loveland Ballot Question 300,No/Against,9650
City of Loveland Ballot Question 301,Yes/For,19558
City of Loveland Ballot Question 301,No/Against,8217
City of Loveland City Council - Ward 1,Troy Krenning,2762
City of Loveland City Council - Ward 1,Dan Anderson,2326
City of Loveland City Council - Ward 1,Russell Sinnett,897
City of Loveland City Council - Ward 1,Lenard Larkin,475
City of Loveland City Council - Ward 2,Andrea Samson,4104
City of Loveland City Council - Ward 2,Kat McManus,3725
City of Loveland City Council - Ward 3,Erin Black,3045
City of Loveland City Council - Ward 3,John H. Fogle,2243
City of Loveland City Council - Ward 4,Laura Light-Kovacs,3504
City of Loveland City Council - Ward 4,Zeke Cortez,2856
City of Loveland Mayor,Jacki Marsh,14132
City of Loveland Mayor,Don Overcash,9009
City of Loveland Mayor,Janice Ververs,4801
City of Manitou Springs City Council,Julie Wolfe,812
City of Manitou Springs City Council,Judith Chandler,742
City of Manitou Springs City Council,John Shada,705
City of Manitou Springs City Council,"Charlotte ""Susan"" Presti",582
City of Manitou Springs City Council,Mark Lee,534
City of Manitou Springs City Council,Alan Delwiche,427
City of Manitou Springs City Council,Carey Storm,423
City of Manitou Springs City Council,Colin McAllister,363
City of Manitou Springs City Council,Steven Hart,251
City of Manitou Springs City Council,Anthony Mogck,247
City of Manitou Springs Mayor,John Graham,1146
City of Manitou Springs Mayor,Nancy Fortuin,708
City of Manitou Springs Mayor,Tyler Graefe,84
City of Monte Vista Councilor,Loren Howard,433
City of Monte Vista Councilor,Bradley Watson,324
City of Monte Vista Councilor,Sheila Sanders,320
City of Monte Vista Councilor,Martha Lock,304
City of Northglenn Ballot Issue 3G,Yes/For,4614
City of Northglenn Ballot Issue 3G,No/Against,2324
City of Northglenn Ballot Question 3H,Yes/For,3750
City of Northglenn Ballot Question 3H,No/Against,3058
City of Northglenn Council Member - Ward 1,Megan Burns,1331
City of Northglenn Council Member - Ward 2,Adam Nowicki,762
City of Northglenn Council Member - Ward 2,Laura Garcia Pascoe,534
City of Northglenn Council Member - Ward 2,Spencer Yale,266
City of Northglenn Council Member - Ward 3 - 2 Year,Richard A. Kondo,1059
City of Northglenn Council Member - Ward 3 - 4 Year,Katherine Goff,1051
City of Northglenn Council Member - Ward 4 - 2 Year,Jody Roper,729
City of Northglenn Council Member - Ward 4 - 2 Year,Andrew Thompson,641
City of Northglenn Council Member - Ward 4 - 2 Year,Preston Evans,498
City of Northglenn Council Member - Ward 4 - 4 Year,Shannon Lukeman-Hiromasa,1611
City of Northglenn Mayor,Meredith Leighty,4175
City of Northglenn Mayor,Tim Long,1458
City of Northglenn Mayor,Mark Bromley,1057
City of Ouray Council Member - At Large,Peggy Lindsey,350
City of Ouray Council Member - At Large,Michael S. Underwood,276
City of Ouray Council Member - At Large,K. John Wood,242
City of Ouray Mayor,Ethan Funk,355
City of Pueblo Ballot Question 2A,AGAINST THE ORDINANCE,14955
City of Pueblo Ballot Question 2A,FOR THE ORDINANCE,12593
City of Pueblo City Council - At Large,Mark Aliff,10818
City of Pueblo City Council - At Large,Brandon Martin,8727
City of Pueblo City Council - At Large,Elvis Martinez,6242
City of Pueblo City Council - District 2,Joe Latino,1646
City of Pueblo City Council - District 2,Tom Carrigan,1173
City of Pueblo City Council - District 2,Gerald Pete Madrid,1048
City of Pueblo City Council - District 2,Samuel Hernandez Jr,986
City of Pueblo City Council - District 4,Roger Gomez,3033
City of Pueblo City Council - District 4,Vicente Martinez Ortega,2165
City of Pueblo Mayor,Heather Graham,6161
City of Pueblo Mayor,Nick Gradisar,5675
City of Pueblo Mayor,Chris Nicoll,3602
City of Pueblo Mayor,Randy Thurston,3355
City of Pueblo Mayor,Dennis Flores,3138
City of Pueblo Mayor,Regina Maestri,1987
City of Pueblo Mayor,Larry Atencio,1960
City of Pueblo Mayor,Tom Croshal,909
City of Pueblo Mayor,Deryk Trujillo,510
City of Rifle Street Sales Tax,NO,1070
City of Rifle Street Sales Tax,Yes,596
City of Rocky Ford Referred Ballot Issue,Yes/For,483
City of Rocky Ford Referred Ballot Issue,No/Against,429
City of Salida Ballot Issue 300,No/Against,1674
City of Salida Ballot Issue 300,Yes/For,1113
City of Salida Mayor - Two Year Term,Dan Shore,2061
City of Salida Treasurer - Four Year Term,Ben Gilling,1301
City of Salida Treasurer - Four Year Term,Wayles Martin,1054
City of Sheridan City Council Member Ward 1,Desiree Stange,28
City of Sheridan City Council Member Ward 3,Ernie Camacho,200
City of Sheridan City Council Member Ward 3,CJ Clark,162
City of Steamboat Springs Ballot Question No. 2F,Yes/For,4151
City of Steamboat Springs Ballot Question No. 2F,No/Against,891
City of Steamboat Springs Ballot Question No. 2G,Yes/For,2910
City of Steamboat Springs Ballot Question No. 2G,No/Against,2088
City of Steamboat Springs Ballot Question No. 2H,Yes/For,3377
City of Steamboat Springs Ballot Question No. 2H,No/Against,1404
City of Steamboat Springs Ballot Question No. 2I,Yes/For,2789
City of Steamboat Springs Ballot Question No. 2I,No/Against,2301
City of Steamboat Springs City Council - At Large,Steve Muntean,1702
City of Steamboat Springs City Council - At Large,John Agosta,1441
City of Steamboat Springs City Council - At Large,"Daryl ""Dog"" Levin",949
City of Steamboat Springs City Council - At Large,Robert Galorath,300
City of Steamboat Springs City Council - District I,Bryan Swintek,2767
City of Steamboat Springs City Council - District II,Michael Anthony Buccino,2879
City of Steamboat Springs City Council - District III,Amy Dickson,3213
City of Steamboat Springs City Council - District III,Jeff Liter,857
City of Sterling Councilmember Ward 1,Megan Wolf,585
City of Sterling Councilmember Ward 1,Jim M Trout,418
City of Sterling Councilmember Ward 1,Frank Angell,199
City of Sterling Councilmember Ward 2,Kellan E Raffaeli,347
City of Sterling Councilmember Ward 2,Mandy Ritter,299
City of Sterling Councilmember Ward 2,Dana Lyons,146
City of Sterling Councilmember Ward 3,Dean Haynes,576
City of Sterling Mayor,Matthew Foos,1512
City of Sterling Mayor,Brenda Desormeaux,1252
City of Sterling Referred Ballot Issue 2Q,No/Against,1622
City of Sterling Referred Ballot Issue 2Q,Yes/For,1391
City of Sterling Referred Ballot Question 2R,Yes/For,1570
City of Sterling Referred Ballot Question 2R,No/Against,1450
City of Sterling Referred Ballot Question 2S,Yes/For,1601
City of Sterling Referred Ballot Question 2S,No/Against,1429
City of Thornton Council Member - Ward 1,Justin Martinez,2085
City of Thornton Council Member - Ward 1,Eric Garcia,1682
City of Thornton Council Member - Ward 2,Roberta Ayala,3235
City of Thornton Council Member - Ward 2,Angie Bedolla,3193
City of Thornton Council Member - Ward 3,David Acunto,5891
City of Thornton Council Member - Ward 3,Mark Gormley,4934
City of Thornton Council Member - Ward 4,Chris Russell,5478
City of Thornton Council Member - Ward 4,Nicole Matkowsky,4315
City of Thornton Mayor,"Janifer ""Jan"" Kulmann",16945
City of Thornton Mayor,Julia Marvin,14804
City of Trinidad Ballot Issue,No/Against,1556
City of Trinidad Ballot Issue,Yes/For,1139
City of Trinidad Ballot Question 2B,No/Against,1342
City of Trinidad Ballot Question 2B,Yes/For,965
City of Trinidad Ballot Question 2C,Yes/For,1473
City of Trinidad Ballot Question 2C,No/Against,1072
City of Victor Clerk/Treasurer,Brandy Davis,123
City of Victor Mayor,Barbara Manning,87
City of Victor Mayor,Autumn Wallace,68
City of Walsenburg City Clerk,Stephanie Barr,590
City of Walsenburg City Clerk,Carmen J. Lara,375
City of Walsenburg City Council Ward 1,Ronald A. Stafford,172
City of Walsenburg City Council Ward 1,Jacque Sikes,168
City of Walsenburg City Council Ward 2,Frederick T. Eccher,207
City of Walsenburg City Council Ward 2,Nick Vigil,129
City of Walsenburg City Council Ward 3,Don Martinez,156
City of Walsenburg City Council Ward 3,Pam Brietweiser,86
City of Walsenburg City Council Ward 3,Mike Snody,74
City of Walsenburg City Treasurer,Stephanie Barr,627
City of Walsenburg City Treasurer,Carmen J. Lara,329
City of Walsenburg Mayor,Gary M. Vezzani,854
City of Walsenburg Trash Initiative,No/Against,509
City of Walsenburg Trash Initiative,Yes/For,503
City of Westminster Ballot Question 3L,Yes/For,15065
City of Westminster Ballot Question 3L,No/Against,13487
City of Westminster Ballot Question 3M,Yes/For,16257
City of Westminster Ballot Question 3M,No/Against,10996
City of Westminster Ballot Question 3N,Yes/For,21544
City of Westminster Ballot Question 3N,No/Against,6296
City of Westminster Ballot Question 3O,Yes/For,17554
City of Westminster Ballot Question 3O,No/Against,10054
City of Westminster Ballot Question 3P,Yes/For,23446
City of Westminster Ballot Question 3P,No/Against,4572
City of Westminster Council Members,Kristine Ireland,11062
City of Westminster Council Members,Claire Carmelia,10674
City of Westminster Council Members,Amber Hott,10148
City of Westminster Council Members,Bruce Baker,9993
City of Westminster Council Members,Scott Shilling,8336
City of Westminster Council Members,Tim Pegg,8095
City of Westminster Council Members,Rich Seymour,7665
City of Westminster Council Members,Jeff Jones,6581
City of Westminster Council Members,Karen F. Kalavity,5519
City of Westminster Council Members,Paul Page,2098
City of Wheat Ridge Ballot Issue 2J,Yes/For,7454
City of Wheat Ridge Ballot Issue 2J,No/Against,3182
City of Wheat Ridge Clerk,"James S. ""Steve"" Kirkpatrick",7627
City of Wheat Ridge Council Member District I,"Gretchen Jennifer ""Jenny"" Snell",1536
City of Wheat Ridge Council Member District I,Clarence Fullard,850
City of Wheat Ridge Council Member District II,Rachel Hultin,1841
City of Wheat Ridge Council Member District III,Korey Stites,2438
City of Wheat Ridge Council Member District IV,"Daniel ""Dan"" Larson",1115
City of Wheat Ridge Council Member District IV,Larry Mathews,565
City of Wheat Ridge Treasurer,Christopher Miller,7751
Clear Creek School District RE-1 Director District A,Marcie King,1720
Clear Creek School District RE-1 Director District A,Sandra Schuessler,1182
Clear Creek School District RE-1 Director District E,Kerry Ann McHugh,1660
Clear Creek School District RE-1 Director District E,Anji Gallanos,1189
Colorado Mountain College Board of Trustees - District 2,Marianne Virgili,26136
Colorado Mountain College Board of Trustees - District 2,David Use,10683
Colorado Mountain College Board of Trustees - District 4,Kerry Buhler,31391
Colorado Mountain College Board of Trustees - District 5,Bob Kuusinen,31249
Colorado Mountain College Board of Trustees - District 6,Gloria Perez,31194
Colorado Springs School District 11 Board of Directors - 4 Year Term,Jill Haffley,27055
Colorado Springs School District 11 Board of Directors - 4 Year Term,Thomas Carey,27016
Colorado Springs School District 11 Board of Directors - 4 Year Term,Parth Melpakam,26106
Colorado Springs School District 11 Board of Directors - 4 Year Term,Jason Jorgenson,25366
Colorado Springs School District 11 Board of Directors - 4 Year Term,Rachel Paul,24000
Colorado Springs School District 11 Board of Directors - 4 Year Term,Darleen Daniels,23008
Colorado Springs School District 11 Board of Directors - 4 Year Term,Kathryn Singh,21899
Colorado Springs School District 11 Board of Directors - 4 Year Term,Shay Dabney,20574
Colorado Springs School District 11 Board of Directors - 4 Year Term,Mary Coleman,8357
Colorado Springs School District 11 Board of Directors - 4 Year Term,Jeremiah Johnson,5828
Conejos - Proposition II (Statutory),Yes/For,1277
Conejos - Proposition II (Statutory),No/Against,888
Consolidated Bell MountaRanch MetropolitanBallot Issue 6A,YES/FOR,319
Consolidated Bell MountaRanch MetropolitanBallot Issue 6A,NO/AGAINST,172
Consolidated School District C-1 Board of Directors - At Large,"Regina ""Reggie"" Foster",1273
Consolidated School District C-1 Board of Directors - At Large,Joseph McCarthy,1225
Consolidated School District C-1 Board of Directors - At Large,Jennifer Kriegh,1039
Consolidated School District C-1 Board of Directors - At Large,Daniel Gasper,788
Consolidated School District C-1 Board of Directors - At Large,Linda Elaine Brown,505
Consolidated School District C-1 Board of Directors - At Large,Jeremy Hockett,356
Cortez Fire Protection District Ballot Issue 6A,No/Against,2091
Cortez Fire Protection District Ballot Issue 6A,Yes/For,1861
Costilla County Ballot Issue 1A,No/Against,800
Costilla County Ballot Issue 1A,Yes/For,380
Costilla County Library District Ballot Issue 1B,No/Against,713
Costilla County Library District Ballot Issue 1B,Yes/For,470
Council Member - At Large,Aaron Williamson,1124
Council Member - At Large,Franklin Shew,1091
Council Member - At Large,Manuel (Manny) Trujillo,1066
Council Member - At Large,Keely Williams,764
Council Member - At Large,Suzanne Magnuson,718
Council Member - At Large,Joe Bonato,713
Council Member - At Large,Sky Tallman,631
Council Member - At Large,Ray Garcia,566
Council Member - At Large,Sam Coker,528
Council Member - At Large,Ryan Dornan,147
County of Jackson 1B,No/Against,283
County of Jackson 1B,Yes/For,174
Creede School District Board Director Four Year Term,Kara Jo Brittain,408
Creede School District Board Director Four Year Term,Casey Adelman,341
Creede School District Board Director Four Year Term,Lori Heinrich,251
Creede School District Board Director Four Year Term,Shaina Blu Wolf,0
Cripple Creek-Victor School District RE-1 Board of Directors - District A City of Cripple Creek,Mark Green,94
Cripple Creek-Victor School District RE-1 Board of Directors - District A City of Cripple Creek,Kathrine Kaelin,89
Cripple Creek-Victor School District RE-1 Board of Directors - District B City of Victor,Stephanie Stokes,166
CROWLEY COUNTY SCHOOL DISTRICT RE 1-J BALLOT ISSUE 5A: BONDS,No/Against,736
CROWLEY COUNTY SCHOOL DISTRICT RE 1-J BALLOT ISSUE 5A: BONDS,Yes/For,310
Crowley County School District RE1-J Board of Directors - 2 Year Term,James Charles Watkins,6
Crowley County School District RE1-J Board of Directors - 2 Year Term,Jeffrey Scott Keyes,2
Crowley County School District RE1-J Board of Directors - 4 Year Term,Cheryl Salzbrenner,658
Crowley County School District RE1-J Board of Directors - 4 Year Term,Amber Lovato,581
Crowley County School District RE1-J Board of Directors - 4 Year Term,Tyler Karney,565
Crowley County School District RE1-J Board of Directors - 4 Year Term,Christopher L. Tuma,366
Crowley - Crowley County School District RE1-J Board of Directors - 2 Year Term,JAMES CHARLES WATKINS,477
Crowley - Crowley County School District RE1-J Board of Directors - 2 Year Term,JEFFREY SCOTT KEYES,355
Deer Trail School District 26J Director of the Board of Education - 2 Year,Richard Haight,307
Deer Trail School District 26J Director of the Board of Education - 2 Year,Patrick Duff,280
Deer Trail School District 26J Director of the Board of Education - 2 Year,Reagan Hahn,261
Deer Trail School District 26J Director of the Board of Education - 4 Year,Joyce Gale Bell,241
Deer Trail School District 26J Director of the Board of Education - 4 Year,Steven Musser,235
Deer Trail School District 26J Director of the Board of Education - 4 Year,Tyler Turecek,222
Deer Trail School District 26J Director of the Board of Education - 4 Year,John N. Sampson,7
Delta - Director for the Delta County Board of Education - District 4,Dan Burke,5402
Delta - Director for the Delta County Board of Education - District 4,Hardy Hutto,4245
Denargo Market District 2 BALLOT ISSUE 6A,No,60
Denargo Market District 2 BALLOT ISSUE 6A,Yes,47
Denargo Market District 2 BALLOT ISSUE 6B,No,52
Denargo Market District 2 BALLOT ISSUE 6B,Yes,50
Denargo Market District 2 BALLOT ISSUE 6C,No,63
Denargo Market District 2 BALLOT ISSUE 6C,Yes,40
Denargo Market District 2 BALLOT ISSUE 6D,No,65
Denargo Market District 2 BALLOT ISSUE 6D,Yes,37
Denargo Market District 2 BALLOT ISSUE 6E,No,57
Denargo Market District 2 BALLOT ISSUE 6E,Yes,39
Denargo Market District 2 BALLOT ISSUE 6F,Yes,55
Denargo Market District 2 BALLOT ISSUE 6F,No,48
Denargo Market District 2 BALLOT ISSUE 6G,Yes,53
Denargo Market District 2 BALLOT ISSUE 6G,No,47
Denargo Market District 2 BALLOT ISSUE 6H,Yes,54
Denargo Market District 2 BALLOT ISSUE 6H,No,48
Denargo Market District 2 BALLOT ISSUE 6I,Yes,52
Denargo Market District 2 BALLOT ISSUE 6I,No,44
Denargo Market District 2 BALLOT ISSUE 6J,Yes,55
Denargo Market District 2 BALLOT ISSUE 6J,No,46
Denargo Market District 2 BALLOT ISSUE 6K,No,55
Denargo Market District 2 BALLOT ISSUE 6K,Yes,41
Denargo Market District 2 BALLOT ISSUE 6L,No,53
Denargo Market District 2 BALLOT ISSUE 6L,Yes,49
Denargo Market District 2 BALLOT ISSUE 6M,No,52
Denargo Market District 2 BALLOT ISSUE 6M,Yes,46
Denargo Market District 2 BALLOT ISSUE 6N,No,56
Denargo Market District 2 BALLOT ISSUE 6N,Yes,45
Denargo Market District 2 BALLOT ISSUE 6O,No,58
Denargo Market District 2 BALLOT ISSUE 6O,Yes,40
Denargo Market District 2 BALLOT ISSUE 6P,No,57
Denargo Market District 2 BALLOT ISSUE 6P,Yes,45
Denargo Market District 2 BALLOT ISSUE 6Q,Yes,54
Denargo Market District 2 BALLOT ISSUE 6Q,No,42
Denargo Market District 2 BALLOT ISSUE 6R,Yes,54
Denargo Market District 2 BALLOT ISSUE 6R,No,48
Denver Public Schools Director At-Large,John Youngquist,86623
Denver Public Schools Director At-Large,Kwame Spearman,41034
Denver Public Schools Director At-Large,Brittni Johnson,16767
Denver Public Schools Director At-Large,Paul Ballenger,4773
Denver Public Schools Director District 1,Kimberlee Sia,19489
Denver Public Schools Director District 1,Scott Baldermann,16013
Denver Public Schools Director District 5,Marlene DeLaRosa,15787
Denver Public Schools Director District 5,Charmaine Lindsay,6750
Denver Public Schools Director District 5,Adam Slutzker,4387
DIRECTOR DISTRICT 1,Sam Daugherty,305
DIRECTOR DISTRICT 3,Reece Hartman,309
DIRECTOR DISTRICT A,Catie Olney,296
DIRECTOR DISTRICT B,Curtis Utley,300
DIRECTOR DISTRICT D,Debbie Russell,339
Director for Montrose County Board of Education - District A,Neisha Balleck,6665
Director for Montrose County Board of Education - District A,Erik Westesen,5964
Director for Montrose County Board of Education - District B,Ted Valerio,9571
Director for Montrose County Board of Education - District D,Tom West,6440
Director for Montrose County Board of Education - District D,Charli Oswald,6252
Director for Montrose County Board of Education - District F,Jody Hovde,6696
Director for Montrose County Board of Education - District F,Dawn Schieldt,6032
Director for the Delta County Board of Education - District 2,Tony Bohling,7156
Director for the Delta County Board of Education - District 3,Bethany Suppes,7373
Director for the Delta County Board of Education - District 4,Dan Burke,65
Director for the Delta County Board of Education - District 4,Hardy Hutto,25
Dolores County School District RE-2J Ballot Question 5A: Rico Area Detachment,Yes/For,753
Dolores County School District RE-2J Ballot Question 5A: Rico Area Detachment,No/Against,141
Dolores County School District RE-2J Board of Directors - District A,Kimberly Marie Alexander,636
Dolores County School District RE-2J Board of Directors - District B,Donella Fury,705
Dolores County School District RE-2J Board of Directors - District C,Crystal G. Jarmon,583
Dolores County School District RE-2J Board of Directors - District C,Robbin Kae Laws,198
Dolores School Board of Directors,Clay Tallmadge,938
Dolores School Board of Directors,Maegan Crowley,870
Dolores School Board of Directors,Dustin Goodall,822
Dolores School Board of Directors,Julia Willson Anderson,716
Dolores School Board of Directors,Michael Rime,575
Dolores School Board of Directors,Douglas Elder,424
Dolores School District RE-4A Ballot Issue 4A,Yes/For,928
Dolores School District RE-4A Ballot Issue 4A,No/Against,693
Donald Wescott Fire Protection District Ballot Issue 6A,Yes/For,2124
Donald Wescott Fire Protection District Ballot Issue 6A,No/Against,1758
Donald Wescott Fire Protection District Northern Subdistrict Ballot Question 6B,Yes/For,2363
Donald Wescott Fire Protection District Northern Subdistrict Ballot Question 6B,No/Against,1289
"Douglas County School Board Director, District A",Susan Meek,66740
"Douglas County School Board Director, District A",Andy Jones,59536
"Douglas County School Board Director, District C",Brad Geiger,60243
"Douglas County School Board Director, District C",Jason Page,36685
"Douglas County School Board Director, District C",David DiCarlo,29408
"Douglas County School Board Director, District F",Valerie Thompson,68576
"Douglas County School Board Director, District F",Maria Sumnicht,55139
Douglas County School District RE-1 Ballot Issue 5A,Yes/For,75515
Douglas County School District RE-1 Ballot Issue 5A,No/Against,69021
Douglas County School District RE-1 Ballot Issue 5B,No/Against,75161
Douglas County School District RE-1 Ballot Issue 5B,Yes/For,69024
DURANGO BUSINESS IMPROVEMENT DISTRICT BALLOT ISSUE 6A,Yes/For,105
DURANGO BUSINESS IMPROVEMENT DISTRICT BALLOT ISSUE 6A,No/Against,28
Eagle County Ballot Issue 1A: Retain Excess 2023 Lodging Tax Revenue to Support Local Workforce,Yes/For,5998
Eagle County Ballot Issue 1A: Retain Excess 2023 Lodging Tax Revenue to Support Local Workforce,No/Against,2289
Eagle County School District RE 50J Ballot Issue No. 5A,No/Against,6642
Eagle County School District RE 50J Ballot Issue No. 5A,Yes/For,6175
Eagle County School District RE 50J Ballot Issue No. 5A,NO,10
Eagle County School District RE 50J Ballot Issue No. 5A,Yes,8
Eagle County School District RE 50J Ballot Issue No. 5B,Yes/For,6839
Eagle County School District RE 50J Ballot Issue No. 5B,No/Against,5983
Eagle County School District RE 50J Ballot Issue No. 5B,NO,9
Eagle County School District RE 50J Ballot Issue No. 5B,Yes,9
Eagle County School District RE 50J Board of Directors - District A,Kelly Alter,6848
Eagle County School District RE 50J Board of Directors - District C,Harry McQueeney,6947
Eagle County School District RE 50J Board of Directors - District D,Lucila Tvarkunas,6770
Eagle County School District RE 50J Board of Directors - District E,Juan Pena,7021
Elizabeth School District Director - 2 Year Term,Mary Powell,5309
Elizabeth School District Director - 2 Year Term,Jonathan Waller,5291
Elizabeth School District Director - 2 Year Term,Daniel Dahring,1926
Elizabeth School District Director - 4 Year Term,Mike Calahan,5461
Elizabeth School District Director - 4 Year Term,Rhonda Olsen,5149
Elizabeth School District Director - 4 Year Term,Roxanne Aviles,2019
Elk Creek Fire Protection District Ballot Issue 7D,No/Against,3113
Elk Creek Fire Protection District Ballot Issue 7D,Yes/For,2924
Elk Creek Fire Protection District Ballot Issue 7E,Yes/For,3643
Elk Creek Fire Protection District Ballot Issue 7E,No/Against,2354
Elk Creek Fire Protection District Ballot Question 7F,No/Against,3057
Elk Creek Fire Protection District Ballot Question 7F,Yes/For,2924
Ellicott School District 22 Ballot Issue 4B,No/Against,1046
